joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
0.656927,0.852641,-0.312207,-0.744631,-0.437947,-0.213751,-1.028410,-0.053343,0.000000,-0.189626,-0.438827,-0.268746,0.404887,-0.000075,0.824948,0.388990,-0.255626,0.347203,0.000000,0.134528,-0.209127,-0.189313,0.167593,0.000000,-0.000000,0.004083,0.008694,0.094962,-0.000000
0.271903,0.352798,-0.350892,-0.975965,-0.615985,-0.353169,-0.952463,0.013813,0.000000,0.093824,-0.114584,-0.308473,0.508651,-0.110054,0.599276,0.145152,-0.190866,0.300587,0.000000,0.098571,-0.226651,-0.066197,0.172082,-0.000000,0.000000,0.035915,-0.000010,0.079759,0.000000
0.090796,0.181282,-0.351878,-0.951245,-0.943543,-0.430032,-0.676089,-0.324488,0.000000,0.106198,0.106430,-0.301985,0.463073,-0.071040,-0.022092,-0.010869,-0.253245,0.541492,0.000000,0.078028,-0.214756,-0.081107,0.085995,-0.000001,0.000000,0.029038,-0.000039,0.072780,0.000000
0.144018,0.008729,-0.305583,-0.910470,-0.551278,-0.541538,-0.528105,-0.866207,0.000000,0.042212,0.632155,-0.228212,0.493238,-0.070155,0.137398,-0.208583,-0.163355,0.552436,0.000000,0.068155,-0.201902,-0.031644,0.043786,-0.000001,0.000000,0.037552,-0.000020,0.068740,0.000000
0.404963,-0.078587,-0.235153,-0.874025,0.364695,-0.631938,-0.582497,-1.340507,0.000000,-0.066149,1.199746,-0.124041,0.584063,-0.107843,0.998006,-0.349142,0.033861,0.327949,0.000000,0.073883,-0.194511,0.057462,0.066561,-0.000000,0.000000,0.057199,0.000037,0.069660,0.000000
0.054871,-0.251640,-0.173861,-0.739739,0.058766,-0.593849,-0.377926,-0.735643,0.000000,0.110394,0.970477,-0.005919,0.393765,-0.209314,0.718324,-0.604415,0.003481,0.095928,0.000000,0.089346,-0.155392,0.010276,0.087941,0.000000,0.000000,0.031878,0.000029,0.081456,0.000000
-0.311594,-0.447176,-0.115479,-0.535666,-0.377336,-0.528518,-0.137655,-0.196285,0.000000,0.228506,0.620365,0.100632,0.165877,-0.284555,0.328857,-0.702785,-0.070474,-0.063139,0.000000,0.121480,-0.115877,-0.069153,0.089177,0.000001,0.000000,0.000007,0.000001,0.098883,0.000000
-0.099735,-0.601943,-0.053784,-0.289872,0.148151,-0.537201,-0.084960,-0.867162,0.000000,-0.055182,0.825453,0.170083,0.143950,-0.243547,0.860149,-0.372612,-0.003973,-0.068747,0.000000,0.177224,-0.107279,-0.076777,0.051525,-0.000000,0.000002,0.000002,-0.000003,0.116695,0.000001
-0.112027,-0.666666,-0.087939,-0.140653,0.325416,-0.446145,0.014353,-0.803039,0.000000,-0.090426,0.786912,0.295943,0.099892,-0.262340,0.835882,-0.233278,-0.032543,-0.010205,0.000000,0.224808,-0.084871,-0.003546,-0.059962,0.000000,0.000001,-0.000001,-0.012749,0.093096,0.000001
-0.342336,-0.609000,-0.200872,-0.162632,0.065814,-0.300891,0.110626,-0.035973,0.000000,0.140417,0.524044,0.415291,0.055736,-0.331547,0.268196,-0.354469,-0.141904,0.083215,0.000000,0.240441,-0.059867,0.113928,-0.189537,0.000001,-0.000001,0.000001,-0.031864,0.039886,-0.000001
-0.399339,-0.654948,-0.143525,-0.054243,0.085741,-0.202541,0.162446,0.246102,0.000000,0.177097,0.502431,0.443594,-0.033383,-0.313342,0.010640,-0.368702,-0.164108,0.047297,0.000000,0.254753,-0.030357,0.141633,-0.160846,0.000000,0.000046,0.000001,-0.011989,0.011075,0.000004
-0.414175,-0.698122,-0.087123,0.048086,0.203922,-0.141044,0.141243,0.228812,0.000000,0.133365,0.547606,0.399651,-0.094014,-0.232085,-0.051862,-0.312257,-0.102821,-0.019432,0.000000,0.262296,-0.004321,0.126144,-0.103766,-0.000000,0.000142,-0.000001,0.006121,-0.000000,0.000020
-0.517988,-0.632149,-0.202900,0.007914,0.239081,-0.106360,0.018444,0.097764,0.000000,0.122976,0.485122,0.302261,-0.052702,-0.112138,-0.034367,-0.221409,0.038293,-0.018439,0.000000,0.257616,0.010255,0.114048,-0.148168,0.000000,0.000289,0.000000,-0.018289,0.000000,0.000052
-0.423464,-0.537232,-0.233731,0.027385,0.214467,-0.091148,-0.007469,0.052751,0.000000,0.106043,0.430685,0.284077,-0.044704,-0.125601,-0.006413,-0.169130,0.046122,-0.029270,0.000000,0.262135,0.019881,0.087914,-0.158286,0.000000,0.000441,0.000000,-0.026376,0.000000,0.000031
-0.177874,-0.460833,-0.164199,0.096760,0.142388,-0.103015,0.076462,0.116282,0.000000,0.091034,0.411516,0.354192,-0.074020,-0.265741,0.018022,-0.181560,-0.083245,-0.046508,0.000000,0.273593,0.019741,0.060812,-0.129062,0.000000,0.000522,0.000001,-0.014094,0.000000,-0.000033
-0.161040,-0.456299,-0.092187,0.178193,0.148575,-0.073983,0.108523,0.106249,0.000000,0.058091,0.369155,0.282171,-0.071067,-0.301601,0.013699,-0.207862,-0.154749,-0.013926,-0.107364,0.235967,0.011823,0.055522,-0.119707,0.000000,-0.000212,0.000001,-0.011961,0.000000,-0.000041
-0.233638,-0.485153,-0.025309,0.235799,0.191116,-0.037026,0.099314,0.074201,0.000000,0.058496,0.378942,0.174842,-0.046251,-0.302528,-0.029314,-0.224866,-0.197200,-0.002699,-0.221120,0.189447,-0.003082,0.053224,-0.118616,-0.000001,-0.000801,-0.000002,-0.011612,-0.000000,-0.000019
-0.256366,-0.508927,0.028826,0.233697,0.228109,-0.025118,0.059431,0.071687,0.000000,0.143564,0.516200,0.139030,-0.009977,-0.337871,-0.120946,-0.209403,-0.239414,-0.084004,-0.240298,0.174221,-0.024176,0.035101,-0.114194,-0.000002,-0.000282,-0.000007,-0.004685,-0.000001,0.000004
-0.404687,-0.575852,0.071136,0.189389,0.154054,-0.087715,0.100770,0.126439,0.000000,0.196081,0.620186,0.341871,0.050050,-0.256587,-0.165526,-0.265849,-0.249092,-0.067033,-0.199138,0.195241,-0.036168,-0.035083,-0.094792,-0.000001,0.000003,-0.000005,0.001755,-0.000001,0.000006
-0.604431,-0.652458,0.080468,0.125026,0.005975,-0.193515,0.202660,0.211075,0.000000,0.189793,0.638908,0.681937,0.103816,-0.099317,-0.140761,-0.365970,-0.221390,0.039728,-0.118219,0.241989,-0.033066,-0.122237,-0.070113,0.000002,-0.000088,0.000004,0.004485,0.000001,-0.000015
-0.512993,-0.621219,0.057529,0.153368,-0.064206,-0.175307,0.174733,0.154016,0.000000,0.156057,0.555420,0.763570,0.097609,-0.136209,-0.088626,-0.270288,-0.194460,0.036679,-0.238455,0.265133,-0.021282,-0.069636,-0.060350,0.000002,-0.000020,0.000006,0.007142,0.000001,-0.000009
-0.323707,-0.557379,0.013480,0.249660,-0.076671,-0.113111,0.166494,0.107450,-0.000000,0.132245,0.449461,0.602248,0.026597,-0.266187,-0.028839,-0.090714,-0.163257,0.049675,-0.353487,0.251117,-0.001708,-0.010416,-0.072035,0.000000,0.000588,-0.005665,0.004236,0.000000,0.000034
-0.229892,-0.536156,-0.040521,0.389140,-0.051597,-0.086937,0.327428,0.223551,0.000000,0.155723,0.400764,0.213442,-0.114044,-0.388172,0.018883,0.060847,-0.122730,0.204554,-0.256961,0.186375,0.024763,-0.077716,-0.111699,0.000000,0.002112,-0.022672,-0.009723,0.000000,0.000128
-0.196165,-0.527425,-0.060710,0.467040,0.011186,-0.054267,0.381514,0.254441,0.000000,0.152957,0.361544,-0.101551,-0.286290,-0.420379,0.061838,0.145312,-0.130600,0.271743,-0.191361,0.127634,0.057516,-0.096694,-0.165018,-0.000001,0.006268,-0.028864,-0.027566,-0.000000,0.003489
-0.239393,-0.535572,-0.036995,0.444424,0.080286,-0.031437,0.301723,0.184684,0.000000,0.125355,0.351429,-0.185234,-0.404022,-0.346719,0.078548,0.120452,-0.182931,0.217657,-0.189494,0.104269,0.080174,-0.057864,-0.205338,-0.000002,0.010979,-0.021149,-0.040372,-0.000001,0.008435
-0.263044,-0.510542,-0.025668,0.413341,0.134893,-0.019328,0.223745,0.142439,0.000000,0.183588,0.417310,-0.208064,-0.416066,-0.321744,0.031630,0.073169,-0.130354,0.120434,-0.148502,0.089914,0.087127,-0.034812,-0.161108,-0.000000,0.014224,-0.009673,-0.024374,-0.000000,0.010782
-0.191677,-0.452144,0.005658,0.422182,0.223232,0.012471,0.128865,0.077388,-0.000000,0.250715,0.465268,-0.187816,-0.380315,-0.360435,-0.016087,0.051582,-0.033891,-0.019923,-0.136916,0.086552,0.087053,-0.018641,-0.090858,0.000001,0.016408,0.003342,0.002243,0.000000,0.011204
0.050132,-0.360189,0.089361,0.519331,0.393506,0.094360,-0.001611,-0.060763,0.000000,0.249791,0.401396,-0.142259,-0.354649,-0.477776,-0.001774,0.103806,0.045428,-0.203390,-0.223263,0.096174,0.088629,-0.000459,-0.053120,-0.000000,0.017942,0.015672,0.021291,0.000000,0.010373
0.105926,-0.330691,0.131132,0.593055,0.507193,0.149919,-0.082781,-0.169100,0.000000,0.203145,0.312877,-0.138185,-0.342500,-0.470797,0.053203,0.149363,0.088565,-0.308473,-0.239339,0.095931,0.088382,-0.001693,-0.016791,-0.000001,0.019162,0.023546,0.036024,-0.000000,0.010429
-0.052181,-0.378396,0.110085,0.606490,0.507451,0.151367,-0.074061,-0.193452,0.000000,0.134099,0.243986,-0.177629,-0.349943,-0.342990,0.121353,0.165476,0.073953,-0.282631,-0.177108,0.085942,0.086433,-0.021726,-0.000039,-0.000001,0.019457,0.023028,0.039078,-0.000001,0.011343
-0.190994,-0.329825,0.022215,0.516106,0.281702,0.092546,0.027873,-0.096638,0.000000,0.090742,0.260955,-0.198411,-0.329285,-0.182816,0.035831,0.099380,-0.001168,-0.211560,-0.108434,0.072834,0.066435,-0.010395,-0.012532,0.000000,0.011613,0.014729,0.039744,-0.000000,0.000390
-0.269590,-0.275804,-0.067528,0.407562,0.055011,0.027331,0.102599,-0.006930,0.000000,0.083655,0.297755,-0.211931,-0.295883,-0.057971,-0.057549,0.045356,-0.054915,-0.187825,-0.072444,0.068602,0.047961,0.003520,-0.025743,0.000000,0.004249,0.005503,0.036582,0.000000,-0.010346
-0.247040,-0.307149,-0.094197,0.366510,0.052423,0.009593,0.029698,-0.052592,0.000000,0.123417,0.288379,-0.229589,-0.265094,-0.036137,-0.012982,0.097679,-0.005411,-0.303986,-0.108260,0.085242,0.050592,-0.008756,-0.011155,0.000001,0.005982,0.002203,0.028160,0.000000,-0.008777
-0.215015,-0.257532,-0.101465,0.321038,0.085497,0.022196,-0.114063,-0.186517,0.000000,0.081658,0.218856,-0.202454,-0.182237,0.067457,0.023400,0.131971,0.101282,-0.516656,-0.158219,0.097361,0.051147,-0.014070,0.016150,0.000001,0.008125,0.000001,0.015032,0.000000,-0.005610
-0.189528,-0.151759,-0.085699,0.293881,0.137697,0.058839,-0.256809,-0.341749,0.000000,-0.020742,0.123954,-0.144094,-0.088739,0.201015,0.033406,0.131086,0.211820,-0.719507,-0.197345,0.098900,0.049344,-0.009760,0.042519,0.000000,0.009605,0.000000,0.003762,0.000000,-0.002429
-0.114472,-0.053850,-0.056767,0.318307,0.158439,0.059744,-0.296550,-0.380458,0.000000,-0.013584,0.119054,-0.172174,-0.152444,0.149217,-0.036304,0.130175,0.231132,-0.814695,-0.189059,0.088814,0.069973,-0.042090,0.004292,0.000000,0.014334,-0.000002,-0.000002,-0.000000,0.005192
-0.021780,0.025997,-0.015908,0.364564,0.155366,0.066329,-0.279523,-0.367156,0.000000,0.012517,0.120366,-0.204597,-0.209445,0.051605,-0.090589,0.112329,0.248629,-0.841629,-0.175362,0.072350,0.086561,-0.051197,-0.038156,-0.000007,0.017241,-0.000003,-0.000008,-0.000003,0.009031
0.056618,0.077574,0.035637,0.402896,0.136121,0.120011,-0.251963,-0.366350,-0.000000,-0.033027,0.044107,-0.159266,-0.095826,0.047732,-0.034303,0.060633,0.353716,-0.839712,-0.198258,0.054762,0.072643,0.022790,-0.024444,-0.000025,0.013257,-0.000001,-0.000001,-0.000011,0.000865
0.209388,0.204872,0.078973,0.452328,0.163391,0.121014,-0.240669,-0.397042,0.000000,-0.116140,-0.058454,-0.122946,-0.052210,0.079669,0.021248,-0.019416,0.514150,-0.831393,-0.249406,0.037090,0.079495,0.083470,0.028095,-0.000012,0.017150,0.000002,0.000004,-0.000005,0.004752
0.360140,0.344241,0.092430,0.488141,0.223542,0.068836,-0.251288,-0.443885,0.000000,-0.195265,-0.136030,-0.113798,-0.100409,0.131445,0.048283,-0.087792,0.649711,-0.820832,-0.303232,0.028169,0.103688,0.100499,0.093186,0.000025,0.026974,0.000005,0.000007,0.000011,0.018751
0.483526,0.470954,0.051792,0.465388,0.247089,0.041624,-0.284984,-0.485350,0.000000,-0.235319,-0.213230,-0.094222,-0.009651,0.149091,0.032891,-0.133534,0.761203,-0.758887,-0.202973,0.014135,0.105670,0.100094,0.111121,0.000017,0.029783,0.000002,0.000004,0.000007,0.025697
0.568841,0.559431,0.023407,0.456075,0.279657,0.045148,-0.289109,-0.500555,0.000000,-0.277287,-0.270867,-0.109860,0.064292,0.192042,0.021522,-0.234276,0.855914,-0.649562,-0.071015,-0.008316,0.108121,0.135991,0.095129,-0.000835,0.031088,-0.000001,-0.000001,-0.001706,0.031092
0.605379,0.584087,0.073624,0.532195,0.366867,0.085172,-0.211000,-0.468603,0.000000,-0.362152,-0.289738,-0.206357,-0.034361,0.319736,0.060621,-0.467658,0.941114,-0.496825,-0.029737,-0.042500,0.133726,0.261921,0.058451,-0.003330,0.036398,0.000001,-0.000001,-0.006820,0.040435
0.637744,0.659560,0.098316,0.557713,0.415654,0.134568,-0.190340,-0.470538,0.000000,-0.362772,-0.293946,-0.303786,-0.050037,0.360502,0.067028,-0.639731,0.988592,-0.263331,-0.012219,-0.082427,0.137003,0.316581,0.048429,-0.010953,0.036335,0.000000,-0.000123,-0.018146,0.043968
0.649746,0.748108,0.085135,0.519863,0.401618,0.168635,-0.237457,-0.505386,0.000000,-0.278825,-0.281394,-0.353423,0.025104,0.293950,0.037541,-0.664447,0.974599,-0.065831,-0.027217,-0.108133,0.116310,0.272641,0.070059,-0.019893,0.030932,-0.000001,-0.000303,-0.030020,0.039923
0.618859,0.747404,0.105603,0.509191,0.432343,0.216568,-0.283317,-0.545450,0.000000,-0.271255,-0.281179,-0.390465,0.011653,0.287207,-0.006798,-0.847967,0.949195,0.000000,-0.105174,-0.117315,0.111270,0.393414,0.089937,-0.021264,0.030451,0.000000,-0.000072,-0.031270,0.042536
0.566716,0.689918,0.113453,0.478210,0.450568,0.253876,-0.317962,-0.562188,0.000000,-0.276542,-0.277597,-0.396771,-0.031191,0.266168,-0.035000,-1.025613,0.957055,0.000000,-0.182364,-0.115994,0.112656,0.526759,0.105929,-0.019265,0.030882,0.000001,0.000204,-0.027954,0.044838
0.514954,0.608136,0.062416,0.379439,0.399040,0.256072,-0.331440,-0.527069,0.000000,-0.231147,-0.254947,-0.354199,-0.044235,0.156730,-0.016075,-1.032724,1.042861,0.000000,-0.195068,-0.110203,0.111236,0.520539,0.115892,-0.018094,0.028213,0.000000,0.000156,-0.026129,0.039861
0.319175,0.469446,-0.026975,0.246717,0.241240,0.185848,-0.331756,-0.479044,0.000000,-0.169200,-0.210506,-0.340148,-0.046747,0.121004,-0.017824,-1.135083,1.112027,0.000000,-0.206098,-0.122179,0.109158,0.479886,0.130701,-0.023391,0.026456,-0.000001,-0.000062,-0.032461,0.038512
0.077263,0.343178,-0.110022,0.146397,0.056061,0.078312,-0.318743,-0.442111,0.000000,-0.121683,-0.166482,-0.361632,-0.037470,0.176844,-0.039371,-1.281475,1.129943,0.000000,-0.209934,-0.145926,0.107458,0.425115,0.142947,-0.032507,0.026487,0.000000,-0.000337,-0.043781,0.041464
0.047062,0.302060,-0.085994,0.114572,-0.072205,0.052500,-0.305766,-0.422126,0.000000,-0.109941,-0.181490,-0.250727,0.078822,0.136951,-0.033163,-1.271055,1.032038,0.000000,-0.263527,-0.135966,0.083761,0.354761,0.122654,-0.030085,0.020307,-0.000001,-0.010863,-0.038833,0.037255
0.100127,0.257975,-0.004686,0.118092,-0.145203,0.051749,-0.258359,-0.368987,-0.000000,-0.091243,-0.170630,-0.128016,0.186720,0.045069,-0.028397,-1.252592,0.937013,0.000000,-0.330948,-0.122076,0.051425,0.310621,0.178599,-0.026753,0.012551,-0.000001,-0.014123,-0.033011,0.029514
0.108001,0.122808,0.084103,0.123807,-0.164566,0.019396,-0.142057,-0.232586,0.000000,-0.022858,-0.048983,-0.114073,0.170813,-0.055059,-0.054266,-1.374792,0.963530,0.000000,-0.376255,-0.134021,0.023800,0.334483,0.419524,-0.033133,0.007856,0.000001,0.007400,-0.041710,0.021874
0.095384,0.059398,0.100441,0.066905,-0.168783,0.000821,-0.115728,-0.174192,0.000000,0.005180,0.028080,-0.069249,0.174354,-0.069937,-0.078904,-1.375692,0.960970,0.000000,-0.358705,-0.133316,0.004146,0.314224,0.518525,-0.035694,0.001629,0.000001,0.014499,-0.045297,0.013972
0.068587,0.099446,0.036161,-0.024162,-0.155745,0.005309,-0.192531,-0.223000,0.000000,-0.021160,0.022024,-0.015955,0.195573,0.007873,-0.089994,-1.254851,0.930617,0.000000,-0.287077,-0.120319,0.002292,0.259969,0.426105,-0.033155,-0.003016,-0.000001,0.003625,-0.041980,0.009760
-0.005007,0.032942,0.006141,-0.037067,-0.113827,0.004856,-0.203059,-0.235429,0.000000,-0.053382,-0.021380,0.069679,0.226674,0.066897,-0.022948,-1.399568,1.076585,0.000000,-0.276911,-0.126275,0.018400,0.232562,0.374830,-0.038203,0.002172,-0.000003,-0.000004,-0.048715,0.020163
-0.108302,-0.089569,-0.017091,-0.024551,-0.070955,0.001823,-0.196663,-0.230337,-0.000000,-0.040370,-0.023121,0.132033,0.234079,0.086414,0.032838,-1.566422,1.231099,0.000000,-0.282265,-0.130947,0.036690,0.238797,0.336224,-0.040728,0.008336,-0.000003,-0.000563,-0.052253,0.031169
-0.224197,-0.217533,-0.060999,-0.039353,-0.055047,-0.001424,-0.222681,-0.226566,0.000000,0.068963,0.095803,0.115490,0.184206,0.045703,-0.012024,-1.511930,1.226330,0.000000,-0.257183,-0.114097,0.041381,0.285438,0.281787,-0.030619,0.006616,0.000002,-0.002231,-0.039342,0.028763
-0.247625,-0.248322,-0.090266,-0.015341,-0.031975,0.017255,-0.166544,-0.162610,0.000000,0.115764,0.140977,0.120777,0.154863,0.007044,-0.036636,-1.437138,1.169450,0.000000,-0.185805,-0.099665,0.042373,0.279835,0.214472,-0.023317,0.004261,0.000002,-0.017778,-0.029513,0.027573
-0.166872,-0.166543,-0.090258,0.035479,-0.013274,0.048519,-0.056323,-0.070451,0.000000,0.076634,0.089812,0.145249,0.160721,-0.010233,-0.028696,-1.379445,1.088901,0.000000,-0.103821,-0.094873,0.039171,0.224796,0.167936,-0.022474,0.002449,-0.000002,-0.039428,-0.027679,0.028194
-0.135350,-0.146025,-0.086414,0.050694,-0.017839,0.030632,-0.033491,-0.054313,0.000000,0.075758,0.082457,0.224804,0.158560,-0.022965,-0.021605,-1.153048,1.007779,0.000000,-0.103123,-0.052428,0.038621,0.173333,0.117877,0.005622,0.002071,-0.000030,-0.055593,0.010931,0.028510
-0.131576,-0.158061,-0.078779,0.053229,-0.019876,-0.000051,-0.052094,-0.072468,0.000000,0.089204,0.101531,0.268473,0.138493,-0.027083,-0.019416,-0.942451,0.942037,0.000000,-0.120650,-0.013392,0.039771,0.133806,0.081566,0.033481,0.002353,-0.000675,-0.065668,0.049159,0.028893
-0.134067,-0.173943,-0.067396,0.066007,0.006407,-0.007173,-0.066176,-0.083192,0.000000,0.093031,0.129634,0.185288,0.090633,-0.018515,-0.026183,-0.932143,0.907621,0.000000,-0.093342,-0.018832,0.041665,0.114575,0.076261,0.033615,0.002522,-0.002531,-0.069045,0.049851,0.029712
-0.146446,-0.201726,-0.041199,0.078889,0.019505,-0.012480,-0.084270,-0.101580,0.000000,0.093728,0.140095,0.064161,0.052003,-0.011539,-0.015879,-0.868782,0.876280,0.000000,-0.067425,-0.024615,0.039282,0.069621,0.074729,0.034019,-0.000224,-0.016607,-0.067701,0.051354,0.025784
-0.162520,-0.227518,-0.013286,0.085435,0.012870,-0.013318,-0.097330,-0.118439,0.000000,0.090939,0.127697,-0.034349,0.041915,-0.009642,0.006342,-0.784044,0.863684,0.000000,-0.055856,-0.027849,0.033817,0.021416,0.077733,0.034491,-0.004511,-0.035864,-0.062310,0.052918,0.019072
-0.108843,-0.151822,0.008880,0.033543,-0.024537,-0.017220,-0.119204,-0.128906,0.000000,0.050217,0.044012,-0.036113,0.056671,0.009970,0.083663,-0.662087,0.685925,0.000000,0.006245,-0.021674,0.021543,0.002605,0.034273,0.035230,-0.008880,-0.043386,-0.075878,0.054322,0.014030
-0.067163,-0.078303,0.019309,-0.013375,-0.054814,-0.022151,-0.137985,-0.139100,0.000000,0.006837,-0.030321,-0.026777,0.066654,0.041629,0.140716,-0.544766,0.486855,0.000000,0.063934,-0.015928,0.009808,-0.012767,-0.015774,0.034641,-0.012477,-0.048669,-0.093012,0.053698,0.010471
-0.119235,-0.110635,0.012006,0.008092,-0.040059,-0.026074,-0.141770,-0.155140,-0.000000,-0.003946,-0.014621,-0.091986,0.042247,0.079671,0.102126,-0.473946,0.410338,0.000000,0.062260,-0.020450,0.005963,-0.050667,-0.032538,0.031126,-0.014446,-0.061207,-0.098317,0.049176,0.008205
-0.106171,-0.094360,0.012206,0.026160,-0.017924,-0.033081,-0.153864,-0.169838,0.000000,-0.004023,-0.006503,-0.101131,0.025313,0.134326,0.132477,-0.366354,0.318549,0.000065,0.105516,-0.015694,0.000344,-0.063795,-0.034970,0.030628,-0.016149,-0.064703,-0.097270,0.048599,0.005587
-0.034502,-0.037609,0.019810,0.031793,0.000523,-0.039667,-0.168220,-0.175843,0.000000,0.006646,-0.010037,-0.049637,0.024318,0.178264,0.216597,-0.275789,0.257388,0.000162,0.172073,-0.004034,-0.004241,-0.045586,-0.021851,0.033396,-0.016734,-0.057407,-0.090395,0.052255,0.003926
-0.032470,-0.002548,0.005941,0.029857,0.015571,-0.014652,-0.147952,-0.155591,0.000000,-0.011015,-0.036585,-0.028197,0.007380,0.222186,0.292095,-0.189953,0.185552,0.020679,0.230268,0.005221,-0.009674,-0.031012,-0.029495,0.035821,-0.019288,-0.050099,-0.090261,0.055286,-0.000025
-0.056243,-0.047605,0.003304,0.055642,0.062164,0.013543,-0.119215,-0.139789,0.000000,-0.042415,-0.073594,-0.021499,-0.014903,0.263799,0.352994,-0.109824,0.132947,0.050695,0.259471,0.012584,-0.011967,-0.029996,-0.034204,0.037937,-0.020225,-0.049696,-0.092421,0.049828,-0.000881
-0.061995,-0.231224,0.044607,0.144445,0.175259,0.016500,-0.108159,-0.159148,-0.000000,-0.072956,-0.108510,-0.014225,-0.031934,0.300812,0.393325,-0.036368,0.129476,0.079290,0.239056,0.018576,-0.007135,-0.052461,-0.012276,0.039778,-0.015962,-0.063118,-0.092426,0.028015,0.006748
-0.084035,-0.271162,0.067796,0.165305,0.190301,0.065092,-0.066922,-0.155106,0.000000,-0.033402,-0.107569,0.010757,0.018113,0.294219,0.419161,-0.003531,0.247764,0.098936,0.247169,0.023077,-0.006960,-0.053692,0.053832,0.029285,-0.013884,-0.064450,-0.073057,0.008982,0.009290
-0.111343,-0.147432,0.061272,0.107786,0.099762,0.135024,-0.016118,-0.129681,0.000000,0.056463,-0.071251,0.040957,0.110217,0.247307,0.417577,-0.027732,0.428670,0.099811,0.279751,0.023836,-0.011529,-0.033075,0.131068,0.011703,-0.015030,-0.053024,-0.043998,0.002246,0.005476
-0.183126,-0.058946,-0.041610,-0.019441,0.067090,0.136646,-0.095732,-0.200689,0.000000,0.075185,-0.090623,0.056186,0.203682,0.279362,0.480304,0.054573,0.482417,0.080996,0.338424,0.038117,-0.018278,-0.038365,0.141704,0.002921,-0.016622,-0.051570,-0.045034,-0.000000,0.004698
-0.248815,0.006840,-0.158775,-0.142998,0.017769,0.083081,-0.177410,-0.257896,0.000000,0.084198,-0.100976,0.041449,0.214529,0.276021,0.485688,0.152991,0.333825,0.056985,0.386428,0.053747,-0.025325,-0.039777,0.076884,-0.000000,-0.019283,-0.047038,-0.069911,-0.000001,0.003313
-0.257853,0.062473,-0.208156,-0.189520,-0.122724,-0.012543,-0.132800,-0.191075,0.000000,0.144929,-0.037611,-0.018244,0.058787,0.122926,0.312091,0.177134,-0.092271,0.042275,0.387015,0.058562,-0.030775,-0.007537,-0.072247,0.000000,-0.023637,-0.026380,-0.112382,-0.000000,-0.002323
-0.247630,-0.045007,-0.153583,-0.129231,-0.206356,-0.079501,-0.045058,-0.091754,0.000000,0.182265,0.031894,-0.080902,-0.095665,0.064837,0.225686,0.181493,-0.405256,0.054201,0.420570,0.055544,-0.031754,0.008416,-0.176045,0.000001,-0.025677,-0.010270,-0.135013,0.000000,-0.007124
-0.223258,-0.261867,-0.022341,0.007725,-0.191316,-0.084317,0.041946,-0.009590,0.000000,0.177532,0.072777,-0.115197,-0.171607,0.130797,0.269672,0.163888,-0.448650,0.086803,0.470317,0.046204,-0.027774,0.000107,-0.182617,0.000001,-0.024384,-0.006761,-0.126490,0.000001,-0.008688
-0.284018,-0.266105,0.007057,-0.017129,-0.165070,-0.095138,0.092535,0.026499,0.000000,0.161672,0.037462,-0.105533,-0.154753,0.136884,0.231987,0.139860,-0.379699,0.100515,0.477252,0.038473,-0.031671,-0.029266,-0.105220,-0.000001,-0.024171,-0.013621,-0.093523,-0.000000,-0.012036
-0.324839,-0.192694,-0.006933,-0.084292,-0.135537,-0.091834,0.110085,0.031036,0.000000,0.128514,-0.003999,-0.064934,-0.116098,0.114398,0.173799,0.117026,-0.275240,0.103467,0.471452,0.037384,-0.034839,-0.040358,-0.020957,-0.000004,-0.023742,-0.016610,-0.060000,-0.000002,-0.014660
-0.240676,-0.176632,-0.005854,-0.074267,-0.110649,-0.054278,0.097975,0.018544,0.000000,0.071901,0.018436,-0.006429,-0.126645,0.094652,0.156298,0.103017,-0.212136,0.103796,0.483027,0.047982,-0.028670,0.006169,-0.006944,-0.000008,-0.021804,-0.001489,-0.049812,-0.000002,-0.014056
-0.180067,-0.181893,-0.008257,-0.058350,-0.079916,-0.040386,0.080272,0.006065,0.000000,0.045186,0.032485,0.020539,-0.121541,0.103079,0.152807,0.097655,-0.118047,0.103589,0.493331,0.054032,-0.020216,0.027496,0.016350,-0.000004,-0.018148,0.004787,-0.038397,-0.000001,-0.010572
-0.173309,-0.205837,-0.012942,-0.044498,-0.058702,-0.057099,0.065823,-0.000163,0.000000,0.061703,0.031137,0.002486,-0.103335,0.135461,0.165065,0.103617,-0.040013,0.102945,0.497196,0.052510,-0.013705,0.012958,0.037283,0.000006,-0.014599,-0.000922,-0.031459,0.000002,-0.005951
-0.171946,-0.183924,-0.002936,-0.042398,-0.049524,-0.038043,0.051712,-0.002562,0.000000,0.055057,0.030756,-0.024126,-0.118871,0.131640,0.118583,0.086214,-0.022090,0.106227,0.489809,0.048390,-0.010811,0.008336,0.023735,0.000001,-0.014857,-0.001954,-0.032361,0.000001,-0.007304
