joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.622008,-0.718222,0.051382,-0.179767,-0.158182,-0.029678,-0.225034,0.161058,-0.100000,2.226239,2.323948,-0.206470,-0.137958,-0.162882,0.353765,0.608309,-0.644275,-0.094340,0.261800,0.855106,-1.026311,1.101658,1.173001,0.200000,-0.100000,0.300000,0.299490,0.049557,-0.050000
-0.630390,-0.730018,0.046612,-0.183166,-0.158596,-0.034728,-0.222179,0.165452,-0.100000,2.230587,2.332677,-0.197369,-0.137138,-0.169975,0.355344,0.600412,-0.647842,-0.092053,0.261800,0.860019,-1.027342,1.104720,1.168346,0.200000,-0.100000,0.300000,0.298725,0.050000,-0.050000
-0.637982,-0.744420,0.045641,-0.181937,-0.154752,-0.037780,-0.218536,0.170902,-0.100000,2.233323,2.344045,-0.188726,-0.139293,-0.175416,0.354190,0.593561,-0.650839,-0.092448,0.261800,0.865296,-1.027525,1.107323,1.166567,0.200000,-0.099998,0.300000,0.299010,0.050000,-0.050000
-0.646957,-0.757943,0.043127,-0.181243,-0.150439,-0.040370,-0.216530,0.174605,-0.100000,2.235921,2.354581,-0.181383,-0.140898,-0.179258,0.353270,0.587922,-0.651955,-0.092830,0.261800,0.870511,-1.027515,1.109765,1.164196,0.200000,-0.099994,0.300000,0.298970,0.050000,-0.049999
-0.658701,-0.769706,0.037525,-0.181620,-0.145189,-0.042034,-0.217798,0.174813,-0.100000,2.238242,2.363450,-0.176636,-0.141401,-0.179901,0.352816,0.584705,-0.649307,-0.093185,0.261800,0.875600,-1.027115,1.111885,1.160640,0.200000,-0.099987,0.300000,0.298279,0.050000,-0.049998
-0.663896,-0.779432,0.033778,-0.180148,-0.141860,-0.044016,-0.216828,0.176715,-0.100000,2.240163,2.371809,-0.170019,-0.142686,-0.184282,0.353013,0.581156,-0.650110,-0.094001,0.261800,0.880996,-1.026719,1.113282,1.157864,0.200000,-0.099977,0.300000,0.297915,0.050000,-0.049998
-0.665816,-0.788139,0.030957,-0.177750,-0.139493,-0.046155,-0.214740,0.179464,-0.100000,2.241884,2.379911,-0.162468,-0.144362,-0.190531,0.353537,0.577442,-0.652637,-0.095046,0.261800,0.886544,-1.026325,1.114318,1.155478,0.200000,-0.099966,0.300000,0.297715,0.050000,-0.049999
-0.670337,-0.797684,0.030090,-0.173020,-0.135917,-0.046975,-0.212487,0.180965,-0.100000,2.242486,2.386575,-0.158733,-0.145529,-0.196346,0.353561,0.572842,-0.656300,-0.094558,0.257505,0.890435,-1.026246,1.115503,1.153076,0.200000,-0.099985,0.300000,0.297437,0.050000,-0.050000
-0.675162,-0.807546,0.029945,-0.168318,-0.131848,-0.047636,-0.210767,0.182432,-0.100000,2.244223,2.395069,-0.155475,-0.146212,-0.202632,0.352364,0.568448,-0.660525,-0.095154,0.252955,0.894122,-1.026449,1.116446,1.150733,0.200000,-0.099998,0.300000,0.297251,0.050000,-0.050000
-0.680592,-0.818041,0.031243,-0.163672,-0.126793,-0.047980,-0.210110,0.183832,-0.100000,2.248229,2.407223,-0.153171,-0.145928,-0.209861,0.348723,0.564466,-0.665876,-0.097918,0.247893,0.897403,-1.027213,1.116907,1.148508,0.200000,-0.099996,0.300000,0.297249,0.050000,-0.049999
-0.691349,-0.830580,0.032790,-0.160742,-0.125686,-0.051145,-0.206736,0.187490,-0.100000,2.252067,2.419876,-0.141800,-0.144210,-0.212896,0.345743,0.557814,-0.670489,-0.097835,0.244990,0.901932,-1.027895,1.115043,1.146941,0.200000,-0.099998,0.300000,0.297321,0.050000,-0.050000
-0.704769,-0.844140,0.034462,-0.158671,-0.126554,-0.055720,-0.202004,0.192275,-0.100000,2.255821,2.432779,-0.125894,-0.141775,-0.213834,0.343093,0.549827,-0.674732,-0.096329,0.243165,0.907083,-1.028536,1.112017,1.145704,0.200000,-0.100000,0.300000,0.297429,0.050000,-0.050000
-0.711869,-0.855428,0.035092,-0.154608,-0.128255,-0.058157,-0.199747,0.193650,-0.100000,2.258309,2.442093,-0.111257,-0.140306,-0.218344,0.342198,0.547002,-0.678267,-0.096368,0.235451,0.912537,-1.028747,1.112258,1.144527,0.200000,-0.099998,0.300000,0.297606,0.050000,-0.050000
-0.717718,-0.866435,0.035001,-0.148685,-0.129621,-0.060245,-0.195344,0.196573,-0.100000,2.261111,2.450758,-0.101804,-0.140711,-0.224481,0.341939,0.546198,-0.681262,-0.094342,0.229025,0.917128,-1.028604,1.111601,1.142822,0.200000,-0.099976,0.299773,0.297598,0.050000,-0.049999
-0.721065,-0.876875,0.033471,-0.139042,-0.130318,-0.061634,-0.186650,0.202592,-0.100000,2.264538,2.458123,-0.102719,-0.144868,-0.233871,0.342953,0.549436,-0.683176,-0.088186,0.225173,0.919992,-1.027756,1.109149,1.140059,0.200000,-0.099914,0.299093,0.297218,0.050000,-0.049995
-0.725564,-0.887532,0.032573,-0.130003,-0.129173,-0.062415,-0.180083,0.206751,-0.100000,2.267229,2.465219,-0.105866,-0.152163,-0.241296,0.344413,0.552011,-0.686486,-0.083472,0.221371,0.922233,-1.026304,1.107733,1.136222,0.200000,-0.099726,0.298619,0.296495,0.050000,-0.049859
-0.730640,-0.898298,0.031991,-0.121265,-0.127107,-0.062892,-0.174581,0.209980,-0.100000,2.269552,2.472181,-0.110129,-0.161028,-0.247740,0.346095,0.554254,-0.690494,-0.079479,0.217593,0.924163,-1.024549,1.106835,1.131846,0.200000,-0.099475,0.298247,0.295603,0.050000,-0.049657
-0.736086,-0.907953,0.031546,-0.113469,-0.123778,-0.063188,-0.171134,0.212449,-0.100000,2.274572,2.481912,-0.114189,-0.168806,-0.254166,0.345678,0.554938,-0.691700,-0.078655,0.215431,0.925830,-1.022819,1.106341,1.129777,0.200000,-0.099157,0.298232,0.295521,0.050000,-0.049428
-0.738307,-0.916383,0.032217,-0.104378,-0.118178,-0.062393,-0.169426,0.213075,-0.100000,2.279581,2.490791,-0.117641,-0.176241,-0.262157,0.345452,0.556317,-0.691849,-0.080276,0.212117,0.927625,-1.021067,1.106089,1.128212,0.200000,-0.098818,0.298381,0.295692,0.050000,-0.049209
-0.734081,-0.922361,0.035120,-0.092696,-0.108037,-0.059414,-0.171198,0.210018,-0.100000,2.284564,2.497967,-0.119879,-0.182992,-0.273277,0.345607,0.559090,-0.689883,-0.086790,0.206500,0.929677,-1.019274,1.106322,1.127652,0.200000,-0.098439,0.298859,0.296372,0.050000,-0.049013
-0.734070,-0.929611,0.037462,-0.080656,-0.097890,-0.056396,-0.172737,0.206311,-0.100000,2.287706,2.503306,-0.123169,-0.189941,-0.280989,0.347580,0.562292,-0.688307,-0.092615,0.202543,0.931462,-1.017532,1.106021,1.127540,0.200000,-0.098052,0.299323,0.297133,0.050000,-0.048792
-0.736168,-0.937497,0.039524,-0.068436,-0.087739,-0.053359,-0.174161,0.202280,-0.100000,2.289928,2.507727,-0.126984,-0.196989,-0.286997,0.350461,0.565709,-0.686925,-0.098095,0.199416,0.933114,-1.015816,1.105453,1.127651,0.200000,-0.097661,0.299780,0.297935,0.050000,-0.048559
-0.741710,-0.942804,0.038351,-0.060011,-0.086622,-0.052694,-0.171623,0.202446,-0.100000,2.291336,2.513745,-0.131105,-0.203112,-0.288302,0.349013,0.566267,-0.688353,-0.101078,0.198206,0.934375,-1.014874,1.105605,1.127039,0.200000,-0.097587,0.299912,0.298723,0.050000,-0.048777
-0.746952,-0.948529,0.036823,-0.052134,-0.085539,-0.052266,-0.170057,0.202003,-0.100000,2.293274,2.519637,-0.135461,-0.208825,-0.289315,0.348159,0.567523,-0.689122,-0.105608,0.196518,0.935858,-1.013898,1.105594,1.126621,0.200000,-0.097491,0.300000,0.299399,0.050000,-0.048973
-0.751592,-0.955090,0.034583,-0.045351,-0.084525,-0.052311,-0.170435,0.200342,-0.100000,2.296273,2.525280,-0.140289,-0.213716,-0.289747,0.348494,0.570174,-0.688570,-0.113237,0.193875,0.937785,-1.012851,1.105255,1.126593,0.200000,-0.097348,0.300000,0.299850,0.050000,-0.049128
-0.755552,-0.958830,0.032764,-0.039292,-0.082119,-0.051378,-0.174619,0.194542,-0.100000,2.296540,2.528391,-0.143560,-0.216114,-0.286617,0.349095,0.572802,-0.685070,-0.126275,0.190189,0.939753,-1.011852,1.105031,1.127267,0.200000,-0.097166,0.300000,0.300000,0.050000,-0.049197
-0.759173,-0.961160,0.031155,-0.033596,-0.079017,-0.049957,-0.180707,0.186672,-0.100000,2.295443,2.530238,-0.146052,-0.217266,-0.281706,0.349830,0.575418,-0.680097,-0.142017,0.185982,0.941741,-1.010877,1.104865,1.128293,0.200000,-0.096964,0.300000,0.300000,0.050000,-0.049225
-0.760131,-0.960984,0.030493,-0.026560,-0.075781,-0.048988,-0.186481,0.179324,-0.100000,2.295997,2.533154,-0.150446,-0.222212,-0.280649,0.347643,0.578009,-0.675825,-0.158863,0.182627,0.943305,-1.009053,1.103348,1.127439,0.200000,-0.096592,0.300000,0.300000,0.050000,-0.048990
-0.760044,-0.960120,0.030519,-0.019013,-0.072802,-0.047304,-0.191888,0.171986,-0.100000,2.295944,2.535053,-0.154236,-0.225644,-0.279642,0.346206,0.579911,-0.670152,-0.175683,0.178967,0.944635,-1.007415,1.102817,1.126767,0.200000,-0.096274,0.300000,0.300000,0.050000,-0.048863
-0.757866,-0.957881,0.031919,-0.010444,-0.070337,-0.044188,-0.196560,0.164670,-0.100000,2.294676,2.534918,-0.156817,-0.226045,-0.278739,0.346271,0.580434,-0.661676,-0.192451,0.174697,0.945496,-1.006147,1.104259,1.126461,0.199999,-0.096062,0.300000,0.300000,0.050000,-0.048955
-0.751668,-0.951926,0.033678,-0.000920,-0.066267,-0.042463,-0.201515,0.156104,-0.100000,2.291298,2.532714,-0.159154,-0.227732,-0.276455,0.347056,0.579134,-0.649586,-0.208938,0.168991,0.946119,-1.004235,1.106156,1.127891,0.199999,-0.095588,0.300000,0.300000,0.050000,-0.048673
-0.743461,-0.944112,0.035616,0.009081,-0.061395,-0.041435,-0.206611,0.146914,-0.100000,2.286865,2.529477,-0.161369,-0.230061,-0.273481,0.348202,0.576923,-0.635688,-0.225284,0.162567,0.946623,-1.002000,1.108279,1.130188,0.200000,-0.094983,0.300000,0.300000,0.050000,-0.048205
-0.732327,-0.933087,0.035749,0.017695,-0.056383,-0.040798,-0.212914,0.136690,-0.100000,2.281885,2.524185,-0.162923,-0.228118,-0.270492,0.348372,0.573793,-0.619138,-0.239294,0.160872,0.946684,-1.000008,1.110159,1.132336,0.200000,-0.094397,0.300000,0.300000,0.050000,-0.047646
-0.720707,-0.921734,0.036552,0.027324,-0.050209,-0.039629,-0.218176,0.126892,-0.100000,2.275774,2.518642,-0.165763,-0.227490,-0.265800,0.349063,0.567552,-0.601451,-0.251267,0.159727,0.946290,-0.997675,1.113719,1.133994,0.199967,-0.093740,0.300000,0.300000,0.049932,-0.046961
-0.708112,-0.909724,0.038694,0.038983,-0.041709,-0.037392,-0.221354,0.117946,-0.100000,2.267399,2.512596,-0.171177,-0.229492,-0.257702,0.350797,0.555087,-0.581493,-0.259167,0.159682,0.944984,-0.994659,1.120636,1.134674,0.199867,-0.092941,0.300000,0.300000,0.049727,-0.046028
-0.695197,-0.895352,0.040485,0.049633,-0.033583,-0.034246,-0.225789,0.108071,-0.100000,2.261263,2.506884,-0.177915,-0.229491,-0.251380,0.351744,0.541962,-0.561908,-0.261800,0.159238,0.942993,-0.992195,1.126382,1.135931,0.199528,-0.092286,0.300000,0.299995,0.049206,-0.045203
-0.682122,-0.879800,0.042100,0.059778,-0.025644,-0.030646,-0.230852,0.097731,-0.100000,2.256246,2.501340,-0.185314,-0.228488,-0.245944,0.352298,0.528509,-0.542509,-0.261800,0.158594,0.940659,-0.990007,1.131542,1.137476,0.199071,-0.091704,0.300000,0.299988,0.048526,-0.044431
-0.670443,-0.865456,0.044709,0.070001,-0.016289,-0.025583,-0.237122,0.086253,-0.100000,2.250413,2.495637,-0.193533,-0.229025,-0.239891,0.351472,0.508044,-0.523940,-0.261800,0.155031,0.938300,-0.987744,1.142119,1.139528,0.198678,-0.091068,0.300000,0.299992,0.047955,-0.043501
-0.659454,-0.852203,0.046638,0.078906,-0.007621,-0.020491,-0.243571,0.075243,-0.100000,2.245185,2.490236,-0.201185,-0.229736,-0.235298,0.350898,0.487484,-0.504227,-0.261800,0.151299,0.936019,-0.985500,1.152612,1.141713,0.198300,-0.090468,0.300000,0.299996,0.047408,-0.042638
-0.649845,-0.841130,0.047206,0.085178,-0.000327,-0.015340,-0.250379,0.065170,-0.100000,2.241167,2.485439,-0.207701,-0.230794,-0.233622,0.350829,0.466735,-0.482226,-0.261800,0.147228,0.933892,-0.983295,1.162940,1.144164,0.197954,-0.089940,0.300000,0.299998,0.046910,-0.041907
-0.646687,-0.833425,0.045559,0.088775,0.002029,-0.013057,-0.256841,0.056081,-0.100000,2.238417,2.481816,-0.214791,-0.231606,-0.230458,0.350186,0.442081,-0.459746,-0.261800,0.143055,0.931132,-0.981134,1.171808,1.146941,0.197365,-0.089410,0.300000,0.299994,0.046110,-0.041097
-0.646754,-0.827403,0.042805,0.091034,0.001915,-0.012208,-0.263129,0.047485,-0.100000,2.236300,2.478780,-0.222167,-0.232293,-0.226548,0.349254,0.415476,-0.437028,-0.261800,0.138831,0.928055,-0.978996,1.179945,1.149882,0.196654,-0.088880,0.300000,0.299985,0.045159,-0.040248
-0.644804,-0.821343,0.042119,0.093358,-0.000860,-0.010957,-0.269072,0.039196,-0.100000,2.234019,2.474556,-0.224820,-0.228453,-0.224980,0.348859,0.391239,-0.418464,-0.261800,0.132514,0.925693,-0.977784,1.185998,1.151847,0.196161,-0.088598,0.300000,0.299559,0.044556,-0.039607
-0.642749,-0.817084,0.042617,0.095758,-0.003893,-0.010138,-0.273463,0.032726,-0.100000,2.232650,2.471955,-0.227287,-0.224824,-0.224746,0.348119,0.365372,-0.399547,-0.261800,0.125593,0.923172,-0.976939,1.192370,1.157026,0.195584,-0.088378,0.300000,0.299420,0.043838,-0.039068
-0.640484,-0.816430,0.045483,0.098310,-0.007442,-0.010181,-0.274754,0.029893,-0.100000,2.233105,2.472597,-0.229383,-0.221620,-0.227182,0.346688,0.336247,-0.379923,-0.261800,0.117464,0.920332,-0.976832,1.199377,1.168628,0.194836,-0.088284,0.300000,0.299855,0.042888,-0.038732
-0.638934,-0.814708,0.046635,0.098434,-0.010644,-0.010105,-0.278093,0.025758,-0.100000,2.232857,2.473078,-0.230057,-0.217850,-0.227543,0.344962,0.310344,-0.361108,-0.261800,0.111245,0.917839,-0.976773,1.204939,1.177767,0.194156,-0.088313,0.300000,0.300000,0.042026,-0.038509
-0.637741,-0.812452,0.046930,0.097343,-0.013672,-0.009969,-0.282455,0.020973,-0.100000,2.232258,2.473478,-0.230021,-0.213797,-0.226867,0.343089,0.286053,-0.342699,-0.261800,0.105981,0.915520,-0.976740,1.209776,1.185673,0.193510,-0.088404,0.300000,0.300000,0.041209,-0.038342
-0.639134,-0.813391,0.046881,0.096951,-0.015197,-0.009911,-0.286215,0.016341,-0.100000,2.230722,2.472223,-0.227270,-0.208783,-0.224867,0.344045,0.254362,-0.318045,-0.261800,0.100168,0.912788,-0.976037,1.214241,1.192760,0.192628,-0.088226,0.300000,0.300000,0.040078,-0.037702
-0.642073,-0.816035,0.046246,0.096361,-0.016510,-0.009896,-0.290322,0.011759,-0.100000,2.230644,2.472553,-0.224740,-0.204434,-0.223410,0.344402,0.223396,-0.293455,-0.261800,0.094690,0.910282,-0.975272,1.219328,1.199122,0.191881,-0.088071,0.300000,0.299977,0.039119,-0.037095
-0.648102,-0.822092,0.044441,0.095377,-0.017399,-0.009968,-0.295122,0.007278,-0.100000,2.233480,2.476055,-0.222651,-0.201415,-0.223039,0.343564,0.193884,-0.268992,-0.261800,0.089881,0.908225,-0.974382,1.225659,1.204031,0.191403,-0.087961,0.300000,0.299911,0.038504,-0.036552
-0.651978,-0.825968,0.042636,0.095748,-0.017789,-0.009206,-0.296983,0.005255,-0.100000,2.235274,2.478192,-0.219909,-0.198240,-0.223129,0.342937,0.165911,-0.246677,-0.261800,0.087258,0.906295,-0.973577,1.230521,1.207700,0.190948,-0.087900,0.300000,0.299266,0.037938,-0.035992
-0.654777,-0.828754,0.040830,0.096796,-0.017930,-0.008027,-0.297375,0.004460,-0.100000,2.236546,2.479647,-0.216841,-0.194986,-0.223448,0.342416,0.138707,-0.225436,-0.261800,0.085728,0.904430,-0.972815,1.234650,1.210749,0.190504,-0.087864,0.300000,0.298333,0.037397,-0.035424
-0.657392,-0.831809,0.039179,0.097776,-0.018503,-0.007981,-0.298323,0.003083,-0.100000,2.238304,2.481490,-0.210917,-0.191897,-0.224047,0.342072,0.119789,-0.206365,-0.261800,0.083133,0.904198,-0.972033,1.237455,1.212416,0.191173,-0.087818,0.299999,0.297043,0.038375,-0.034852
-0.660040,-0.835076,0.037679,0.098925,-0.018725,-0.008029,-0.299459,0.001562,-0.100000,2.240114,2.483708,-0.206102,-0.189447,-0.224532,0.341639,0.101009,-0.187754,-0.261800,0.080902,0.903894,-0.971224,1.240003,1.214012,0.191843,-0.087769,0.299973,0.295707,0.039363,-0.034268
-0.662754,-0.838767,0.036483,0.100416,-0.018247,-0.008267,-0.300970,-0.000245,-0.100000,2.242026,2.486676,-0.203505,-0.188272,-0.224788,0.341025,0.082503,-0.170061,-0.261800,0.079399,0.903445,-0.970366,1.242038,1.215466,0.192517,-0.087717,0.299897,0.294281,0.040370,-0.033663
-0.665898,-0.843145,0.036031,0.102081,-0.017945,-0.008528,-0.302830,-0.002502,-0.100000,2.243863,2.489312,-0.203535,-0.187366,-0.224993,0.341004,0.066257,-0.152703,-0.261800,0.078205,0.902909,-0.969653,1.242787,1.217001,0.193204,-0.087778,0.299309,0.292999,0.041417,-0.033237
-0.669255,-0.847868,0.035952,0.103833,-0.017732,-0.008800,-0.304863,-0.004983,-0.100000,2.245663,2.491784,-0.204879,-0.186595,-0.225174,0.341279,0.051141,-0.135513,-0.261800,0.077165,0.902331,-0.969013,1.242894,1.218575,0.193897,-0.087897,0.298463,0.291788,0.042486,-0.032900
-0.670251,-0.849218,0.036387,0.103423,-0.018926,-0.009217,-0.307598,-0.007658,-0.100000,2.245872,2.491073,-0.204980,-0.185100,-0.224595,0.344350,0.039774,-0.125266,-0.261800,0.078455,0.902042,-0.968791,1.242892,1.218372,0.194613,-0.088134,0.297573,0.289964,0.043590,-0.032676
-0.671942,-0.851000,0.036724,0.103298,-0.019924,-0.009686,-0.310383,-0.010547,-0.100000,2.245937,2.490571,-0.205950,-0.183929,-0.223508,0.346907,0.029350,-0.116039,-0.261800,0.079723,0.901694,-0.968621,1.242384,1.217944,0.195283,-0.088396,0.296516,0.288068,0.044634,-0.032481
-0.675021,-0.853644,0.036867,0.103746,-0.020529,-0.010260,-0.313269,-0.013863,-0.100000,2.245714,2.490488,-0.208659,-0.183410,-0.221408,0.348435,0.020816,-0.108853,-0.261800,0.080945,0.901224,-0.968553,1.240865,1.217070,0.195858,-0.088711,0.295125,0.286031,0.045557,-0.032347
-0.676189,-0.854774,0.037212,0.104345,-0.020641,-0.011009,-0.316537,-0.017340,-0.100000,2.245776,2.490311,-0.209995,-0.182917,-0.218135,0.352207,0.014696,-0.103297,-0.261797,0.083943,0.901066,-0.968607,1.239832,1.216546,0.196508,-0.089042,0.293928,0.284177,0.046578,-0.032258
-0.676401,-0.855148,0.037659,0.105018,-0.020508,-0.011847,-0.319997,-0.020897,-0.100000,2.245980,2.490086,-0.210645,-0.182437,-0.214277,0.357099,0.009784,-0.098557,-0.261794,0.087828,0.901063,-0.968723,1.239042,1.216196,0.197194,-0.089381,0.292829,0.282415,0.047648,-0.032190
-0.677487,-0.854876,0.037450,0.105539,-0.020018,-0.011596,-0.322455,-0.023564,-0.100000,2.245335,2.488847,-0.211123,-0.182622,-0.209248,0.363890,0.007098,-0.095875,-0.260970,0.093154,0.901275,-0.968994,1.238591,1.215366,0.197941,-0.089814,0.291924,0.280567,0.048790,-0.032259
-0.678651,-0.857052,0.037791,0.107244,-0.018021,-0.011305,-0.324766,-0.026489,-0.100000,2.244283,2.487143,-0.211505,-0.183033,-0.203725,0.371219,0.005391,-0.093239,-0.259766,0.098207,0.901566,-0.969201,1.237842,1.214828,0.198712,-0.090190,0.290841,0.278718,0.049641,-0.032226
-0.679967,-0.864125,0.039234,0.111317,-0.013008,-0.010936,-0.326782,-0.029930,-0.100000,2.242417,2.484507,-0.211692,-0.183899,-0.197215,0.379623,0.005644,-0.090696,-0.257799,0.102716,0.902018,-0.969280,1.236493,1.214875,0.199532,-0.090452,0.289399,0.276870,0.049910,-0.031989
-0.682012,-0.867899,0.040503,0.113856,-0.010409,-0.008701,-0.327443,-0.032693,-0.100000,2.242947,2.482840,-0.211074,-0.182309,-0.191956,0.387985,0.005250,-0.083329,-0.255808,0.108094,0.902489,-0.969480,1.235694,1.216981,0.199883,-0.090745,0.288263,0.275796,0.050000,-0.031854
-0.684421,-0.870022,0.041685,0.115628,-0.009018,-0.005535,-0.327426,-0.035117,-0.100000,2.244675,2.481657,-0.210054,-0.179490,-0.187323,0.396326,0.004534,-0.073549,-0.253806,0.113906,0.902971,-0.969741,1.235170,1.220117,0.200000,-0.091053,0.287278,0.275110,0.050000,-0.031770
-0.689337,-0.870256,0.038839,0.113078,-0.007726,-0.003235,-0.331272,-0.040720,-0.100000,2.245955,2.479215,-0.208827,-0.174161,-0.180782,0.407198,0.007433,-0.064032,-0.252568,0.121631,0.904014,-0.970211,1.234159,1.222649,0.200000,-0.091410,0.286200,0.273995,0.050000,-0.031666
-0.694373,-0.869749,0.035334,0.109908,-0.008307,-0.002211,-0.334523,-0.045433,-0.100000,2.248043,2.477618,-0.208396,-0.170909,-0.176282,0.415754,0.010654,-0.060196,-0.251527,0.129363,0.905121,-0.970754,1.233579,1.223193,0.200000,-0.091825,0.285397,0.272313,0.050000,-0.031637
-0.699651,-0.867757,0.030513,0.105497,-0.012635,-0.003737,-0.336584,-0.048363,-0.100000,2.251752,2.477710,-0.209557,-0.171810,-0.175865,0.419681,0.014519,-0.067723,-0.250877,0.137112,0.906357,-0.971442,1.233858,1.219759,0.200000,-0.092355,0.285145,0.269499,0.050000,-0.031759
-0.704279,-0.871549,0.029191,0.104739,-0.016561,-0.005391,-0.336325,-0.049103,-0.100000,2.255334,2.478894,-0.211632,-0.174736,-0.173689,0.424781,0.017914,-0.076406,-0.249359,0.146186,0.907343,-0.972024,1.233916,1.216151,0.200000,-0.092852,0.284986,0.266913,0.050000,-0.031922
-0.708581,-0.878232,0.029619,0.105806,-0.020287,-0.007110,-0.334906,-0.048747,-0.100000,2.258853,2.480622,-0.214165,-0.178674,-0.170633,0.430468,0.021074,-0.085669,-0.247405,0.155924,0.908205,-0.972553,1.233862,1.212455,0.200000,-0.093331,0.284874,0.264440,0.050000,-0.032107
-0.715639,-0.882193,0.029473,0.104054,-0.023164,-0.009197,-0.332624,-0.048043,-0.100000,2.261801,2.480392,-0.215853,-0.180926,-0.168213,0.434061,0.023508,-0.091594,-0.245338,0.165276,0.908882,-0.973291,1.232745,1.211942,0.200000,-0.093819,0.284441,0.263172,0.050000,-0.032404
-0.721575,-0.885940,0.029342,0.102435,-0.025709,-0.010783,-0.330503,-0.047506,-0.100000,2.263994,2.480462,-0.216762,-0.183318,-0.166057,0.437420,0.025755,-0.096678,-0.243267,0.174782,0.909700,-0.973946,1.232248,1.211617,0.200000,-0.094281,0.284210,0.262040,0.050000,-0.032693
-0.725266,-0.889259,0.029239,0.101083,-0.027590,-0.011368,-0.328705,-0.047301,-0.100000,2.264677,2.481129,-0.216111,-0.185992,-0.164427,0.440313,0.027629,-0.100080,-0.241186,0.184597,0.910801,-0.974437,1.232992,1.211664,0.200000,-0.094691,0.284382,0.261179,0.050000,-0.032966
-0.728778,-0.893216,0.029011,0.100101,-0.028905,-0.012399,-0.327292,-0.047263,-0.100000,2.265801,2.481761,-0.215940,-0.188180,-0.161934,0.443532,0.029661,-0.101400,-0.239123,0.194516,0.911861,-0.974755,1.233348,1.212270,0.200000,-0.095006,0.284401,0.260504,0.050000,-0.033116
-0.732199,-0.897492,0.028721,0.099303,-0.029938,-0.013652,-0.326072,-0.047308,-0.100000,2.267145,2.482375,-0.216011,-0.190125,-0.159009,0.446915,0.031773,-0.101680,-0.237068,0.204485,0.912902,-0.974986,1.233510,1.213156,0.200000,-0.095275,0.284345,0.259921,0.050000,-0.033204
-0.735656,-0.900573,0.028894,0.098405,-0.030886,-0.013920,-0.325224,-0.047366,-0.100000,2.268003,2.482991,-0.216906,-0.192935,-0.156668,0.448276,0.033110,-0.102284,-0.234874,0.214108,0.913797,-0.975187,1.233681,1.213220,0.200000,-0.095601,0.284323,0.259209,0.050000,-0.033408
-0.693340,-0.855621,0.028146,0.101725,-0.030229,-0.014391,-0.293263,-0.048016,-0.089366,2.243400,2.456901,-0.207904,-0.187140,-0.164631,0.394168,0.038912,-0.112477,-0.236220,0.207631,0.880322,-0.901130,1.220658,1.198255,0.190481,-0.088988,0.285003,0.261249,0.047273,-0.034238
-0.651025,-0.810669,0.027399,0.105046,-0.029571,-0.014862,-0.261303,-0.048666,-0.078732,2.218796,2.430811,-0.198902,-0.181345,-0.172594,0.340059,0.044714,-0.122670,-0.237567,0.201153,0.846846,-0.827073,1.207634,1.183291,0.180963,-0.082374,0.285682,0.263289,0.044545,-0.035067
-0.608710,-0.765717,0.026651,0.108366,-0.028913,-0.015332,-0.229343,-0.049317,-0.068097,2.194193,2.404721,-0.189900,-0.175550,-0.180557,0.285951,0.050517,-0.132863,-0.238913,0.194676,0.813371,-0.753016,1.194610,1.168326,0.171444,-0.075761,0.286362,0.265328,0.041818,-0.035897
-0.566394,-0.720765,0.025904,0.111687,-0.028256,-0.015803,-0.197383,-0.049967,-0.057463,2.169589,2.378631,-0.180898,-0.169755,-0.188520,0.231843,0.056319,-0.143056,-0.240259,0.188199,0.779896,-0.678960,1.181587,1.153362,0.161926,-0.069148,0.287042,0.267368,0.039091,-0.036726
-0.524079,-0.675813,0.025157,0.115007,-0.027598,-0.016274,-0.165422,-0.050618,-0.046829,2.144986,2.352541,-0.171896,-0.163960,-0.196483,0.177735,0.062121,-0.153249,-0.241606,0.181721,0.746420,-0.604903,1.168563,1.138397,0.152407,-0.062535,0.287721,0.269407,0.036363,-0.037556
-0.481764,-0.630861,0.024409,0.118327,-0.026940,-0.016744,-0.133462,-0.051268,-0.036195,2.120382,2.326451,-0.162894,-0.158165,-0.204446,0.123627,0.067924,-0.163442,-0.242952,0.175244,0.712945,-0.530846,1.155539,1.123432,0.142889,-0.055922,0.288401,0.271447,0.033636,-0.038386
-0.439448,-0.585909,0.023662,0.121648,-0.026283,-0.017215,-0.101502,-0.051919,-0.025560,2.095779,2.300361,-0.153892,-0.152371,-0.212408,0.069519,0.073726,-0.173635,-0.244298,0.168767,0.679469,-0.456789,1.142516,1.108468,0.133371,-0.049309,0.289081,0.273486,0.030909,-0.039215
-0.397133,-0.540958,0.022914,0.124968,-0.025625,-0.017686,-0.069542,-0.052569,-0.014926,2.071175,2.274271,-0.144890,-0.146576,-0.220371,0.015411,0.079528,-0.183828,-0.245644,0.162289,0.645994,-0.382732,1.129492,1.093503,0.123852,-0.042695,0.289760,0.275526,0.028182,-0.040045
