body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.103674,0.326226,-0.217904,-0.055924,0.178011,0.101948,-0.256439,0.947553,-0.164310,-0.043819,0.652643,-0.048162,0.024491,0.191792,0.039163,-0.178987,0.844356,-0.128351,-0.179823,0.836371,-0.127521,0.028474,0.330289,-0.178268,0.191811,0.098711,-0.020501,0.131441,0.236873,0.087722,0.131433,0.236866,0.087720,-0.244015,0.384366,-0.319496,-0.158788,0.596788,-0.330926,-0.181831,0.441546,-0.495581
0.089705,0.289253,-0.241764,-0.084757,0.050938,0.113105,-0.258244,0.970460,-0.176790,-0.021043,0.650354,-0.046887,0.000835,0.043899,0.057185,-0.165889,0.894961,-0.132388,-0.176143,0.798441,-0.121938,-0.007705,0.292977,-0.206594,0.184063,0.017052,-0.016172,0.134618,0.137846,0.119846,0.134616,0.137844,0.119845,-0.374068,0.338936,-0.404928,-0.312024,0.484407,-0.433116,-0.337558,0.317193,-0.608738
0.062635,0.302372,-0.245975,-0.144885,0.030963,0.160156,-0.387854,1.110686,-0.215030,-0.045931,0.820635,-0.059361,-0.044538,-0.061492,0.112859,-0.285374,1.111021,-0.162383,-0.284322,1.120817,-0.163480,-0.002011,0.310072,-0.179456,0.163343,0.047476,-0.002203,0.117883,0.157144,0.132921,0.117884,0.157144,0.132921,-0.475225,0.352506,-0.442295,-0.438114,0.429440,-0.486668,-0.453167,0.333773,-0.585922
0.021962,0.315230,-0.212092,-0.202365,0.018287,0.212617,-0.511102,1.231922,-0.250534,-0.088399,0.966638,-0.076640,-0.093067,-0.149374,0.166703,-0.408560,1.262750,-0.195508,-0.391087,1.424066,-0.214881,0.008409,0.324314,-0.133395,0.149464,0.089468,0.024259,0.108529,0.186048,0.153422,0.108530,0.186050,0.153422,-0.539678,0.352891,-0.445788,-0.519052,0.386465,-0.496830,-0.521636,0.370213,-0.513440
-0.034964,0.276848,-0.122765,-0.222524,-0.086977,0.240971,-0.497250,1.203638,-0.237405,-0.123324,0.897021,-0.068403,-0.121768,-0.244469,0.181063,-0.406514,1.126160,-0.180961,-0.383734,1.334978,-0.207632,-0.014134,0.278558,-0.106827,0.158730,0.042738,0.067913,0.129738,0.115973,0.209779,0.129738,0.115973,0.209779,-0.560761,0.268714,-0.430281,-0.537130,0.310817,-0.470377,-0.538180,0.304266,-0.476971
-0.077433,0.238293,0.032074,-0.242802,-0.142923,0.354222,-0.420204,1.176632,-0.083470,-0.091655,0.846222,0.078372,-0.112948,-0.328979,0.217281,-0.372945,0.980885,-0.140195,-0.346279,1.225254,-0.173014,0.011955,0.229665,-0.041165,0.200838,0.034861,0.126756,0.166326,0.112117,0.252209,0.166325,0.112116,0.252209,-0.473845,0.141619,-0.349389,-0.443047,0.194618,-0.400993,-0.443047,0.194616,-0.400993
-0.083629,0.219202,0.174947,-0.255323,-0.121048,0.494617,-0.325762,1.163766,0.128386,-0.014803,0.840452,0.283640,-0.071078,-0.360107,0.257997,-0.321807,0.897742,-0.103601,-0.294420,1.147800,-0.139164,0.074165,0.202599,0.030959,0.255056,0.070317,0.171699,0.199928,0.176913,0.259766,0.199927,0.176912,0.259766,-0.320886,0.035890,-0.244681,-0.281718,0.096013,-0.324437,-0.281717,0.096012,-0.324436
-0.071515,0.137472,0.269802,-0.187761,-0.127148,0.490299,-0.227502,0.803993,0.228461,0.029130,0.505440,0.363674,-0.019516,-0.442045,0.277127,-0.204564,0.599694,-0.026814,-0.172695,0.888891,-0.070401,0.130202,0.120313,0.119647,0.290146,0.007069,0.243897,0.226176,0.125419,0.319536,0.226175,0.125419,0.319536,-0.192234,-0.148619,-0.139184,-0.147204,-0.088651,-0.248167,-0.147204,-0.088652,-0.248166
-0.024930,0.066610,0.335748,-0.104667,-0.342751,0.532428,-0.242817,-0.184451,0.393072,-0.109312,-0.469364,0.495494,0.058897,-0.492102,0.284727,-0.042638,0.285370,0.068146,-0.009624,0.585172,0.021132,0.219881,0.052397,0.210899,0.354108,-0.049727,0.318604,0.287777,0.070118,0.389120,0.287777,0.070118,0.389120,-0.032966,-0.285421,-0.024574,0.018937,-0.216934,-0.143395,0.018937,-0.216934,-0.143395
0.067546,0.080434,0.389959,-0.078813,-0.948282,0.810492,-0.501817,-2.085378,0.798282,-0.588786,-2.396086,0.852677,0.176747,-0.427326,0.289007,0.142468,0.150252,0.143847,0.166790,0.370098,0.108058,0.379736,0.068937,0.290264,0.490707,0.005142,0.371483,0.423249,0.123696,0.426383,0.423249,0.123697,0.426383,0.207455,-0.247261,0.107431,0.270803,-0.145537,0.018427,0.270803,-0.145537,0.018426
0.183212,0.058351,0.439120,0.191099,-1.460033,0.757276,-0.431010,-4.410709,1.122724,-0.603314,-4.450185,1.069741,0.300706,-0.567320,0.361825,0.451980,0.068001,0.297437,0.459407,0.134212,0.286273,0.564357,0.049352,0.367961,0.644015,-0.013203,0.433250,0.589571,0.082847,0.492207,0.589582,0.082859,0.492212,0.440113,-0.255749,0.216465,0.501782,-0.146161,0.161859,0.501780,-0.146152,0.161852
0.265424,0.012250,0.458801,0.592915,-1.622868,0.417509,-0.105205,-5.982088,1.225623,-0.182573,-5.584627,1.064370,0.372216,-0.839695,0.472837,0.731563,0.082655,0.457620,0.722204,-0.001630,0.472024,0.682578,0.003850,0.404768,0.738614,-0.094944,0.473027,0.704708,-0.031397,0.553738,0.704735,-0.031369,0.553751,0.550729,-0.306286,0.246393,0.598730,-0.218511,0.213422,0.598726,-0.218490,0.213404
0.316028,-0.005085,0.362380,0.746283,-1.488291,0.204155,0.088108,-5.931197,1.180329,0.044472,-5.530186,1.014860,0.398562,-0.804168,0.422919,0.789628,0.111898,0.434535,0.777477,-0.000318,0.453775,0.661279,-0.013378,0.317797,0.751625,-0.154508,0.421024,0.740940,-0.125750,0.537753,0.740953,-0.125738,0.537758,0.594300,-0.270650,0.213484,0.641708,-0.188403,0.173256,0.641706,-0.188397,0.173252
0.334354,0.001287,0.234439,0.733119,-1.388149,0.118017,0.128555,-5.354964,1.043158,0.077096,-5.098306,0.905657,0.394722,-0.576609,0.281628,0.728568,0.115793,0.316890,0.707989,-0.074883,0.349629,0.568136,-0.007638,0.188375,0.708383,-0.178003,0.330100,0.714695,-0.175102,0.468735,0.714698,-0.175107,0.468732,0.583863,-0.189949,0.156199,0.636875,-0.101662,0.105995,0.636877,-0.101673,0.106006
0.321258,0.032067,0.159491,0.666919,-1.644804,0.197381,-0.051509,-5.312304,0.961146,-0.109517,-5.067053,0.801375,0.385093,-0.266104,0.129079,0.649882,0.065675,0.210980,0.596357,-0.427105,0.295683,0.472289,0.021097,0.097041,0.636837,-0.146309,0.251503,0.645276,-0.149075,0.369419,0.645310,-0.149061,0.369422,0.535806,-0.100045,0.111136,0.593374,0.001493,0.074182,0.593375,0.001485,0.074188
0.294400,0.063792,0.068220,0.590245,-1.852454,0.239339,-0.213175,-5.040617,0.769292,-0.274127,-5.093598,0.716212,0.327086,0.052400,0.015046,0.508950,-0.028633,0.145498,0.458497,-0.480288,0.223124,0.363554,0.054817,0.014013,0.530040,-0.129511,0.178722,0.541760,-0.138854,0.289173,0.541806,-0.138828,0.289181,0.407218,-0.002375,0.030206,0.464245,0.107953,0.020947,0.464245,0.107954,0.020947
0.267537,0.081018,0.006185,0.545192,-1.907269,0.230030,-0.294727,-4.671533,0.566808,-0.374492,-5.156573,0.702740,0.250013,0.221453,-0.000734,0.375090,-0.117202,0.157412,0.365056,-0.205352,0.172633,0.296591,0.076637,-0.019447,0.441187,-0.135679,0.148426,0.455420,-0.149107,0.268430,0.455454,-0.149083,0.268440,0.262781,0.054629,-0.046641,0.314658,0.164804,-0.027854,0.314656,0.164813,-0.027860
0.031628,-0.048546,0.013193,0.322611,-1.960550,0.223290,-0.671301,-4.023979,0.024186,-0.780528,-4.656300,0.216840,-0.263441,0.320002,0.429429,0.788503,0.314214,1.068091,0.744544,-0.066374,1.134262,-0.078304,-0.070837,-0.167969,0.011586,-0.299033,-0.019417,0.038550,-0.330766,0.147729,0.038510,-0.330792,0.147720,-0.228032,-0.109071,-0.275869,-0.201545,-0.060433,-0.282946,-0.201544,-0.060436,-0.282944
-0.131334,-0.169442,-0.013643,0.151437,-1.909695,0.176635,-0.797280,-3.076885,-0.470182,-0.914237,-3.669015,-0.284542,-0.635947,0.311488,0.756327,1.031670,0.670681,1.676071,0.977032,-0.118583,1.789140,-0.358307,-0.200525,-0.283107,-0.319420,-0.420790,-0.163795,-0.284583,-0.462657,0.037391,-0.284672,-0.462719,0.037367,-0.581566,-0.212664,-0.433929,-0.579339,-0.223440,-0.470318,-0.579337,-0.223451,-0.470310
0.059204,-0.125935,-0.176789,0.215831,-1.656761,0.065143,-0.220356,-1.825455,-0.486796,-0.308848,-2.285879,-0.299195,-0.308181,0.167977,0.411257,0.379406,0.221019,0.801269,0.350725,-0.535729,0.894708,-0.138763,-0.126035,-0.217639,-0.112546,-0.302994,-0.123491,-0.090953,-0.325260,0.047824,-0.090985,-0.325281,0.047815,-0.309783,0.023377,-0.300691,-0.307652,0.019352,-0.320406,-0.307652,0.019358,-0.320413
0.186619,-0.040112,-0.310099,0.137960,-1.318626,0.011628,0.127823,-0.721418,-0.419840,0.051015,-1.131629,-0.220619,-0.071209,0.111691,0.121972,-0.056821,0.069247,0.136406,-0.062396,-0.481675,0.211064,-0.001020,-0.019116,-0.202111,-0.004185,-0.166775,-0.136263,0.015072,-0.185849,0.026470,0.015074,-0.185847,0.026470,-0.108100,0.260325,-0.217742,-0.093089,0.290658,-0.212171,-0.093089,0.290664,-0.212176
0.189368,0.046108,-0.346140,-0.034409,-1.061478,0.041228,0.075496,-0.307199,-0.324895,-0.020700,-0.771278,-0.109940,-0.037266,0.169948,0.037646,-0.054280,0.321118,0.005627,-0.030348,0.043025,0.054533,-0.012891,0.067811,-0.243476,-0.048071,-0.078861,-0.194542,-0.019682,-0.112324,-0.014573,-0.019686,-0.112328,-0.014574,-0.076578,0.380923,-0.225824,-0.041742,0.455766,-0.199290,-0.041741,0.455754,-0.199278
0.210909,0.019406,-0.330588,-0.071700,-0.993899,0.056894,0.101772,-0.286801,-0.176237,-0.015154,-0.789688,0.027873,0.006738,0.168462,0.007207,-0.006001,0.316176,-0.022224,0.054820,0.102221,0.032794,0.034630,0.041041,-0.228132,-0.035598,-0.124262,-0.188846,-0.013999,-0.147715,-0.013356,-0.014002,-0.147718,-0.013356,-0.004247,0.326139,-0.201276,0.027368,0.381881,-0.207243,0.027369,0.381872,-0.207234
0.236166,-0.040252,-0.288741,-0.040253,-0.991749,0.067933,0.127758,-0.518663,0.006837,0.003552,-1.020974,0.192088,0.052967,0.144958,0.007681,0.078779,0.175075,0.017785,0.151741,-0.023236,0.075867,0.101482,-0.019444,-0.185699,0.006226,-0.199643,-0.152391,0.016428,-0.205240,0.008554,0.016427,-0.205240,0.008553,0.067762,0.221820,-0.164644,0.092905,0.253130,-0.203783,0.092905,0.253130,-0.203783
0.255987,-0.051122,-0.243010,-0.004966,-0.929723,0.078249,0.083026,-0.862560,0.197882,-0.023895,-1.299477,0.376299,0.094896,0.138049,0.016847,0.192271,0.019067,0.090081,0.220343,-0.052044,0.111781,0.152943,-0.031693,-0.144110,0.055924,-0.199908,-0.116801,0.060279,-0.196498,0.031613,0.060281,-0.196497,0.031614,0.104560,0.195929,-0.135721,0.142018,0.255619,-0.156725,0.142018,0.255621,-0.156725
0.281996,-0.055338,-0.198638,0.027853,-0.864251,0.096612,0.022314,-1.136186,0.320066,-0.065222,-1.505715,0.500446,0.154365,0.144764,0.002262,0.310970,-0.085945,0.125147,0.325265,-0.069390,0.128394,0.238142,-0.039895,-0.109183,0.122730,-0.207639,-0.091510,0.110111,-0.176546,0.034952,0.110113,-0.176544,0.034953,0.216087,0.171298,-0.088177,0.272020,0.269034,-0.091797,0.272020,0.269036,-0.091798
0.301340,-0.051473,-0.177651,0.036278,-0.828324,0.110070,-0.026986,-1.203181,0.309390,-0.105614,-1.536140,0.499700,0.202835,0.161332,-0.028450,0.376414,-0.088116,0.105692,0.414851,-0.067271,0.117921,0.314626,-0.040689,-0.098268,0.172824,-0.219319,-0.089320,0.140536,-0.155439,0.016518,0.140536,-0.155439,0.016517,0.347702,0.159204,-0.046114,0.419122,0.285460,-0.041690,0.419122,0.285460,-0.041690
0.308298,-0.122756,-0.253651,0.033875,-0.698573,-0.005523,-0.016673,-1.118255,0.274257,0.046644,-0.927215,0.319141,0.231505,0.137431,-0.147984,0.304426,-0.224939,-0.052617,0.361540,-0.203977,-0.032970,0.298161,-0.104505,-0.135129,0.149281,-0.288984,-0.126719,0.121358,-0.231015,-0.008854,0.121361,-0.231012,-0.008853,0.314001,0.103287,-0.093364,0.384055,0.221070,-0.103214,0.384054,0.221072,-0.103216
0.297958,-0.191951,-0.344340,0.004056,-0.583318,-0.125184,-0.011770,-1.023239,0.258956,0.198758,-0.302168,0.127395,0.237946,0.120615,-0.269645,0.200780,-0.378409,-0.211264,0.270273,-0.331659,-0.190654,0.235052,-0.162530,-0.179227,0.088070,-0.347750,-0.168609,0.066987,-0.299948,-0.041767,0.066992,-0.299943,-0.041765,0.225117,0.056193,-0.152317,0.288734,0.155583,-0.181694,0.288733,0.155585,-0.181696
0.270612,-0.183034,-0.363888,-0.070867,-0.592364,-0.122498,-0.079791,-1.060177,0.310475,0.142317,-0.279748,0.098189,0.221793,0.157397,-0.305247,0.179094,-0.433379,-0.233287,0.254448,-0.304716,-0.223028,0.175676,-0.148557,-0.186700,0.029569,-0.329423,-0.177048,-0.003823,-0.261513,-0.080844,-0.003827,-0.261518,-0.080845,0.195068,0.066735,-0.143685,0.259689,0.164768,-0.180311,0.259689,0.164765,-0.180309
0.238597,-0.246365,-0.416543,-0.188521,-0.702999,-0.131044,-0.137295,-1.077523,0.359263,0.045681,-0.396028,0.065186,0.180427,0.137973,-0.333340,0.107051,-0.645081,-0.244553,0.249606,-0.412325,-0.223933,0.083477,-0.209687,-0.265648,-0.084107,-0.422121,-0.251334,-0.126067,-0.338645,-0.163169,-0.126074,-0.338652,-0.163172,0.166942,0.002007,-0.186630,0.226914,0.086244,-0.244100,0.226915,0.086240,-0.244096
0.212633,-0.350255,-0.478649,-0.298611,-0.858457,-0.151691,-0.164729,-1.064617,0.376007,-0.052350,-0.590757,0.040014,0.133378,0.072329,-0.340449,0.016202,-0.906784,-0.239820,0.254076,-0.601070,-0.193121,-0.000380,-0.314604,-0.378415,-0.202403,-0.577738,-0.355993,-0.244446,-0.490480,-0.249292,-0.244448,-0.490481,-0.249292,0.151743,-0.105705,-0.262282,0.203446,-0.040774,-0.343945,0.203446,-0.040776,-0.343944
0.231484,-0.351793,-0.493685,-0.226898,-0.857905,-0.200580,-0.060850,-1.010563,0.357065,0.035751,-0.590233,0.051003,0.152468,0.136362,-0.339457,0.048702,-0.888662,-0.222959,0.307605,-0.595423,-0.166420,0.042441,-0.313438,-0.367099,-0.176790,-0.589047,-0.345770,-0.223846,-0.491168,-0.247245,-0.223845,-0.491166,-0.247244,0.171223,-0.059378,-0.260924,0.214439,-0.007545,-0.343882,0.214439,-0.007543,-0.343883
0.251980,-0.350142,-0.478349,-0.142020,-0.848592,-0.223918,0.029895,-1.018226,0.368770,0.129004,-0.588719,0.076259,0.185801,0.176835,-0.329903,0.118827,-0.848957,-0.195091,0.378763,-0.588257,-0.133497,0.111148,-0.312943,-0.332542,-0.111899,-0.594713,-0.308690,-0.161433,-0.491115,-0.217538,-0.161431,-0.491113,-0.217538,0.199824,-0.030685,-0.247394,0.245252,0.027593,-0.319499,0.245252,0.027596,-0.319501
0.222537,-0.438620,-0.454630,-0.223305,-0.970308,-0.178433,-0.046294,-1.178907,0.467431,0.034820,-0.769673,0.081341,0.170362,0.045814,-0.315951,0.127026,-1.039559,-0.161662,0.423696,-0.767424,-0.087678,0.095069,-0.412260,-0.378586,-0.123952,-0.724861,-0.334722,-0.165362,-0.631717,-0.222415,-0.165363,-0.631718,-0.222416,0.202406,-0.186754,-0.292845,0.271773,-0.089035,-0.352754,0.271774,-0.089037,-0.352753
0.208611,-0.471894,-0.418755,-0.259607,-1.080959,-0.128714,-0.088172,-1.337398,0.547914,0.007003,-0.843064,0.093868,0.170730,-0.054140,-0.296680,0.161169,-1.148280,-0.129773,0.476693,-0.837534,-0.054310,0.113623,-0.450688,-0.355778,-0.116246,-0.691523,-0.353101,-0.167792,-0.582197,-0.283366,-0.167792,-0.582197,-0.283365,0.221994,-0.231569,-0.272651,0.310604,-0.101828,-0.304185,0.310604,-0.101830,-0.304184
0.217538,-0.434877,-0.388121,-0.236846,-1.125803,-0.101913,-0.081918,-1.415072,0.568591,0.051238,-0.772014,0.107041,0.190137,-0.074497,-0.280263,0.204847,-1.122157,-0.114305,0.513139,-0.765522,-0.048571,0.159531,-0.410805,-0.275154,-0.089840,-0.512351,-0.353786,-0.164465,-0.368120,-0.369156,-0.164459,-0.368115,-0.369154,0.252836,-0.144252,-0.196257,0.346228,-0.005842,-0.197612,0.346228,-0.005839,-0.197613
0.176130,-0.424510,-0.361594,-0.263841,-1.147806,-0.085945,-0.164555,-1.564867,0.567490,0.008056,-0.759162,0.087522,0.167293,-0.035771,-0.282413,0.165786,-1.142169,-0.117475,0.559816,-0.752881,-0.023198,0.118796,-0.400415,-0.250640,-0.159427,-0.470455,-0.358153,-0.195255,-0.387224,-0.294968,-0.195249,-0.387219,-0.294967,0.168487,-0.197134,-0.202560,0.251202,-0.078705,-0.235202,0.251202,-0.078703,-0.235203
0.118397,-0.406533,-0.351336,-0.312178,-1.106083,-0.090032,-0.271558,-1.649919,0.532071,-0.072963,-0.732972,0.048577,0.130201,0.038814,-0.302707,0.088929,-1.106939,-0.150973,0.533086,-0.725315,-0.035902,0.036578,-0.378071,-0.236864,-0.258126,-0.441821,-0.353450,-0.253521,-0.421077,-0.204568,-0.253517,-0.421074,-0.204567,0.068489,-0.276482,-0.209860,0.140038,-0.178102,-0.291190,0.140038,-0.178103,-0.291190
0.079513,-0.349484,-0.368001,-0.354858,-0.960843,-0.121973,-0.342647,-1.532930,0.452115,-0.145759,-0.621964,0.005222,0.106464,0.123541,-0.340446,0.019361,-0.917586,-0.223116,0.349427,-0.608300,-0.141279,-0.039135,-0.305663,-0.187410,-0.315073,-0.305698,-0.325352,-0.330114,-0.255228,-0.239636,-0.330110,-0.255226,-0.239636,0.058895,-0.273411,-0.137570,0.136372,-0.167342,-0.241246,0.136371,-0.167342,-0.241246
0.048312,-0.319030,-0.317280,-0.310942,-0.935217,-0.108648,-0.344393,-1.575092,0.404747,-0.149735,-0.689733,0.027392,0.090081,0.089757,-0.334786,0.012980,-0.877128,-0.227008,0.374901,-0.560179,-0.134092,-0.055633,-0.275012,-0.121359,-0.300951,-0.241899,-0.259010,-0.333957,-0.165553,-0.230313,-0.333949,-0.165547,-0.230311,0.061809,-0.290446,-0.068573,0.135256,-0.189642,-0.191607,0.135255,-0.189642,-0.191607
0.037041,-0.331795,-0.225435,-0.208455,-1.043278,-0.058136,-0.283189,-1.756570,0.411887,-0.090694,-0.903117,0.103373,0.085116,-0.046872,-0.290548,0.067405,-1.008597,-0.168337,0.592983,-0.611218,-0.024278,-0.008298,-0.302960,-0.073068,-0.226820,-0.283185,-0.188587,-0.266526,-0.197447,-0.182273,-0.266510,-0.197436,-0.182269,0.072563,-0.320276,-0.038049,0.133847,-0.235358,-0.168229,0.133847,-0.235357,-0.168230
0.063266,-0.334889,-0.256376,-0.141249,-0.965811,-0.116311,-0.265815,-1.823433,0.352016,-0.062015,-0.958404,0.131012,0.107957,0.005276,-0.289479,0.093186,-0.795672,-0.191236,0.615781,-0.606566,-0.019286,0.028012,-0.300018,-0.051311,-0.172967,-0.234584,-0.180126,-0.215977,-0.145948,-0.190702,-0.215955,-0.145935,-0.190697,0.085451,-0.277001,-0.022737,0.147749,-0.189517,-0.142897,0.147749,-0.189516,-0.142898
0.103851,-0.383679,-0.200354,-0.018683,-1.029911,-0.093863,-0.161863,-1.925764,0.363679,0.048205,-1.057180,0.184636,0.211127,0.086973,-0.388109,0.056921,-0.502139,-0.358033,0.377688,-0.637434,-0.218628,0.152218,-0.357167,0.039352,-0.015230,-0.241563,-0.097052,-0.054747,-0.161576,-0.113058,-0.054735,-0.161570,-0.113057,0.186406,-0.363218,0.053757,0.248021,-0.275125,-0.072091,0.248021,-0.275126,-0.072091
0.138095,-0.535423,0.153866,0.254765,-1.566954,0.207351,0.167666,-2.218340,0.595556,0.357916,-1.404375,0.348974,0.425051,0.037761,-0.651122,-0.102098,-0.387532,-0.732626,-0.214443,-0.788043,-0.716521,0.462518,-0.569099,0.292280,0.370623,-0.454618,0.193152,0.344704,-0.400070,0.188852,0.344674,-0.400090,0.188846,0.459569,-0.784964,0.265206,0.502977,-0.717980,0.085368,0.502977,-0.717983,0.085370
0.165529,-0.525320,0.267271,0.372383,-1.577932,0.305062,0.333861,-2.079870,0.697716,0.485957,-1.397450,0.411788,0.462515,-0.034343,-0.723368,-1.413301,-1.833297,-0.878589,-1.983968,-2.649073,-0.944260,0.599775,-0.577470,0.406106,0.546002,-0.439464,0.314042,0.532753,-0.407207,0.324201,0.532791,-0.407205,0.324194,0.541395,-0.847901,0.347958,0.584511,-0.779444,0.167260,0.584512,-0.779446,0.167261
0.164591,-0.362465,0.078963,0.257639,-1.062694,0.125620,0.235148,-1.585476,0.593064,0.350646,-1.045940,0.316024,0.339191,-0.089367,-0.555737,-3.290376,-4.040605,-0.477571,-4.106708,-5.224148,-0.545276,0.490628,-0.379841,0.325397,0.417589,-0.204728,0.208729,0.409940,-0.180406,0.228939,0.410121,-0.180343,0.228935,0.386151,-0.522517,0.263041,0.447671,-0.431149,0.134814,0.447671,-0.431147,0.134814
0.112974,-0.313984,-0.050852,0.089241,-1.048715,0.043559,0.006311,-1.651802,0.394016,0.171927,-0.936155,0.229246,0.275231,0.089871,-0.581321,-3.373854,-4.275021,-0.020890,-4.276766,-5.700526,-0.037312,0.376953,-0.310337,0.259454,0.267414,-0.115389,0.120380,0.248639,-0.079472,0.110122,0.248666,-0.079466,0.110119,0.152649,-0.472485,0.144014,0.202292,-0.396249,0.015653,0.202292,-0.396249,0.015653
0.061494,-0.336574,-0.060480,-0.010713,-1.257513,0.072904,-0.136605,-1.860909,0.291952,0.077509,-0.980121,0.205021,0.238761,0.202831,-0.620267,-2.730396,-3.592420,0.147607,-3.619043,-5.112435,0.176366,0.317794,-0.331505,0.250598,0.197384,-0.127076,0.106018,0.168844,-0.083690,0.065395,0.169336,-0.083589,0.065330,-0.001753,-0.581082,0.082572,0.035985,-0.519415,-0.062565,0.035985,-0.519417,-0.062564
0.061310,-0.389200,0.113446,0.083523,-1.413577,0.231602,0.032871,-1.799997,0.483807,0.199220,-1.092428,0.300339,0.209969,-0.055111,-0.487176,-2.547008,-2.892202,0.211212,-3.376233,-4.343002,0.262946,0.371679,-0.406550,0.343389,0.309688,-0.196796,0.222272,0.292360,-0.174097,0.190959,0.294847,-0.173481,0.190668,0.079304,-0.732970,0.174689,0.135680,-0.646615,0.031814,0.135681,-0.646614,0.031814
-0.038105,-0.325629,0.174277,0.001628,-1.252624,0.283187,-0.078306,-1.606519,0.387730,0.064519,-0.992310,0.243634,0.075845,-0.089023,-0.346864,-1.106980,-1.680265,0.190774,-1.811632,-2.909599,0.255024,0.204013,-0.349618,0.286632,0.194741,-0.155001,0.194536,0.193522,-0.159363,0.179808,0.199651,-0.157874,0.178988,-0.042291,-0.714541,0.130245,0.035378,-0.600644,-0.007314,0.035378,-0.600644,-0.007314
-0.189657,-0.180097,0.089793,-0.221306,-0.858871,0.190017,-0.417396,-1.381597,0.037048,-0.259479,-0.735353,0.049581,-0.097641,0.119038,-0.270730,0.853690,-0.581163,0.075177,0.285652,-1.555673,0.083026,-0.103898,-0.191856,0.108893,-0.092570,-0.024909,0.038181,-0.080757,-0.049148,0.039051,-0.071165,-0.046849,0.037657,-0.308237,-0.537278,-0.029297,-0.216980,-0.406607,-0.160782,-0.216980,-0.406608,-0.160782
-0.214331,-0.104356,0.218068,-0.195150,-0.597728,0.278744,-0.370327,-1.069593,0.145854,-0.217453,-0.436004,0.041531,-0.139498,0.136511,-0.106336,1.571423,-0.178780,0.130058,1.081186,-0.969958,0.057598,-0.100473,-0.137793,0.132923,-0.077162,0.062116,0.053013,-0.085227,0.054173,0.002528,-0.067612,0.061776,0.002265,-0.231289,-0.497485,0.021007,-0.113576,-0.333525,-0.104580,-0.113575,-0.333524,-0.104579
-0.100004,-0.123676,0.180422,0.115294,-0.483733,0.169989,-0.106442,-0.964591,-0.166573,-0.117512,-0.996420,-0.270318,-0.067449,0.008588,0.051672,1.473554,-0.221069,0.240435,1.074061,-0.842519,0.134398,0.042641,-0.147914,0.177302,0.038562,0.025496,0.100354,0.023874,0.023908,0.036270,0.045917,0.034004,0.036201,-0.012193,-0.477002,0.100666,0.120356,-0.293997,-0.029276,0.120356,-0.293996,-0.029275
0.161414,-0.267186,-0.403357,0.735262,-0.539614,-0.526054,0.186538,-1.353119,-1.801641,-0.308533,-3.308027,-1.402426,0.105252,-0.220260,0.111641,0.997062,-0.483443,0.254347,0.767557,-0.894619,0.209356,0.151134,-0.189046,0.061405,0.052432,-0.222330,0.041915,0.093345,-0.274360,0.105028,0.108009,-0.271831,0.101870,0.143090,-0.363550,0.029165,0.254227,-0.206713,-0.126625,0.254227,-0.206714,-0.126625
0.104164,-0.218153,-0.569004,0.859548,-0.249577,-0.780109,0.312436,-1.060039,-1.816503,-0.621700,-3.978429,-1.143222,0.027294,-0.256260,0.023760,0.367221,-0.401667,0.088485,0.281026,-0.610845,0.098342,-0.047642,-0.108119,-0.072953,-0.151892,-0.213091,-0.063397,-0.083068,-0.291025,0.060511,-0.072358,-0.292767,0.055570,-0.017280,-0.226676,-0.079841,0.122854,-0.030266,-0.255983,0.122854,-0.030267,-0.255984
-0.230019,0.006126,-0.230168,0.445333,0.266439,-0.459176,0.284161,-0.306867,-0.185732,-0.558596,-2.819307,0.409355,-0.249174,-0.070323,-0.164928,-0.088295,-0.002702,-0.169388,-0.125584,-0.118508,-0.152617,-0.450268,0.056436,-0.155397,-0.468793,0.050720,-0.159231,-0.414439,-0.015459,-0.071036,-0.402281,-0.016017,-0.075640,-0.408172,-0.132577,-0.169511,-0.200945,0.148747,-0.348823,-0.200945,0.148747,-0.348823
-0.317917,0.100375,-0.067505,0.243598,0.474637,-0.279282,0.336238,0.222522,0.455171,-0.320217,-1.804661,0.922931,-0.309338,0.034481,-0.215338,-0.208020,0.131072,-0.230750,-0.210784,0.119964,-0.228248,-0.538835,0.126018,-0.137132,-0.523784,0.122997,-0.130768,-0.486024,0.076722,-0.070424,-0.474771,0.077495,-0.073761,-0.485189,-0.064091,-0.146770,-0.314221,0.174647,-0.368616,-0.314221,0.174646,-0.368616
