body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
-0.058689,-0.434365,0.074167,0.895758,0.021051,0.414916,0.089964,0.905156,-0.033211,-0.410387,0.143971,0.899862,-0.023367,-0.278519,0.110317,0.953788,0.062665,0.498141,0.031694,0.864248,0.020105,-0.351085,0.097825,0.931002,0.059801,-0.158711,0.219404,0.960779,-0.027934,-0.391102,0.044336,0.918854,0.093257,-0.219276,0.320701,0.916718,-0.417015,-0.526864,0.192095,0.715271,-0.412377,-0.657656,0.221957,0.590058,-0.145172,-0.264426,-0.260546,0.917126,0.321949,-0.606864,-0.197226,0.699405,0.337203,-0.713255,-0.203705,0.579712
-0.059537,-0.433402,0.078236,0.895822,0.024640,0.404079,0.088472,0.910102,-0.034060,-0.458199,0.147557,0.875854,-0.024862,-0.326594,0.115437,0.937759,0.064904,0.492738,0.034130,0.867083,0.020106,-0.349089,0.097833,0.931752,0.059563,-0.157529,0.219472,0.960973,-0.027163,-0.390410,0.046233,0.919078,0.093679,-0.220239,0.320744,0.916429,-0.417815,-0.527828,0.191869,0.714153,-0.412988,-0.658531,0.221542,0.588810,-0.144117,-0.266001,-0.258492,0.917418,0.323025,-0.608045,-0.195224,0.698444,0.337875,-0.714399,-0.201556,0.578662
-0.059994,-0.432705,0.082056,0.895787,0.027592,0.391072,0.087183,0.915806,-0.035073,-0.504794,0.151616,0.849097,-0.026271,-0.374002,0.121266,0.919090,0.067490,0.488730,0.035959,0.869077,0.020523,-0.347825,0.098004,0.932197,0.059937,-0.159086,0.219636,0.960655,-0.026136,-0.389988,0.048406,0.919175,0.094416,-0.221397,0.320803,0.916054,-0.418268,-0.528965,0.191967,0.713019,-0.413286,-0.659526,0.221500,0.587501,-0.142978,-0.267520,-0.256596,0.917687,0.324204,-0.609020,-0.193343,0.697571,0.338680,-0.715356,-0.199511,0.577718
-0.059669,-0.432549,0.085382,0.895573,0.029479,0.373769,0.086322,0.923025,-0.035960,-0.550168,0.156591,0.819452,-0.027157,-0.420836,0.128330,0.897603,0.070851,0.487540,0.036522,0.869455,0.021920,-0.348049,0.098509,0.932029,0.061680,-0.166115,0.219973,0.959278,-0.024601,-0.390091,0.051126,0.919027,0.095784,-0.222928,0.320894,0.915509,-0.418029,-0.530443,0.192701,0.711863,-0.412961,-0.660756,0.222197,0.586083,-0.141666,-0.268911,-0.255026,0.917921,0.325594,-0.609572,-0.191703,0.696893,0.339759,-0.715927,-0.197668,0.577009
-0.058779,-0.432795,0.088089,0.895251,0.030826,0.355023,0.085021,0.930473,-0.035691,-0.590254,0.161979,0.789993,-0.028151,-0.467945,0.134825,0.872959,0.073714,0.487731,0.037289,0.869077,0.022539,-0.350072,0.099268,0.931175,0.062775,-0.170245,0.220575,0.958344,-0.023108,-0.390536,0.053527,0.918740,0.097183,-0.225200,0.320869,0.914813,-0.417865,-0.532558,0.193560,0.710144,-0.412641,-0.662534,0.222972,0.584003,-0.140170,-0.270194,-0.252669,0.918426,0.326509,-0.610319,-0.189441,0.696430,0.340273,-0.716717,-0.195299,0.576532
-0.057607,-0.433241,0.090486,0.894872,0.031841,0.335472,0.083515,0.937801,-0.034861,-0.627042,0.167560,0.759952,-0.029298,-0.514313,0.141104,0.845407,0.076329,0.488616,0.038146,0.868316,0.022777,-0.352987,0.100151,0.929974,0.063555,-0.172920,0.221303,0.957645,-0.021636,-0.391150,0.055768,0.918381,0.098587,-0.227842,0.320792,0.914036,-0.417752,-0.534981,0.194481,0.708135,-0.412337,-0.664575,0.223784,0.581583,-0.138577,-0.271418,-0.249918,0.919059,0.327192,-0.611158,-0.186866,0.696069,0.340510,-0.717611,-0.192665,0.576166
-0.058651,-0.431818,0.088594,0.895681,0.028632,0.320015,0.079941,0.943599,-0.031225,-0.649719,0.175814,0.738904,-0.026734,-0.545344,0.149632,0.824315,0.069582,0.494184,0.047246,0.865279,0.007719,-0.343732,0.078432,0.935755,0.044098,-0.173282,0.203323,0.962647,-0.020429,-0.389723,0.057510,0.918908,0.099283,-0.228572,0.321474,0.913538,-0.418703,-0.536153,0.194484,0.706685,-0.413096,-0.665612,0.223547,0.579948,-0.136022,-0.271140,-0.245791,0.920635,0.327969,-0.612620,-0.181751,0.695773,0.340432,-0.719216,-0.187532,0.575905
-0.058198,-0.430671,0.087446,0.896376,0.026772,0.305438,0.076706,0.948740,-0.026657,-0.666146,0.182277,0.722713,-0.023307,-0.568636,0.155929,0.807339,0.064874,0.498387,0.054018,0.862835,-0.002996,-0.337057,0.064110,0.939294,0.030763,-0.175592,0.191352,0.965197,-0.019045,-0.388533,0.059139,0.919338,0.100233,-0.229183,0.322142,0.913046,-0.419357,-0.537117,0.194673,0.705512,-0.413621,-0.666448,0.223556,0.578609,-0.133449,-0.270086,-0.242338,0.922235,0.328884,-0.613214,-0.176990,0.696045,0.340608,-0.720044,-0.182731,0.576309
-0.054752,-0.430075,0.087785,0.896845,0.027798,0.292685,0.074425,0.952903,-0.020636,-0.671380,0.185372,0.717259,-0.018458,-0.578021,0.157929,0.800381,0.064417,0.500037,0.056201,0.861774,-0.005114,-0.336789,0.064692,0.939341,0.029224,-0.182833,0.192130,0.963745,-0.017289,-0.387818,0.060528,0.919584,0.101721,-0.229548,0.322761,0.912571,-0.419383,-0.537686,0.195229,0.704909,-0.413646,-0.666899,0.224060,0.577875,-0.130817,-0.267505,-0.240268,0.923904,0.330124,-0.612087,-0.172959,0.697461,0.341341,-0.719337,-0.178607,0.578048
-0.050960,-0.430568,0.088130,0.896798,0.028643,0.280770,0.074398,0.956458,-0.016701,-0.674585,0.187689,0.713743,-0.015888,-0.585651,0.159429,0.794571,0.064475,0.500388,0.057367,0.861489,-0.005882,-0.335504,0.065599,0.939733,0.028621,-0.185257,0.192813,0.963163,-0.015236,-0.388210,0.062071,0.919352,0.103934,-0.230909,0.323785,0.911615,-0.419134,-0.539054,0.196747,0.703590,-0.413430,-0.667966,0.225507,0.576232,-0.128403,-0.265660,-0.238636,0.925197,0.331481,-0.610732,-0.169827,0.698775,0.342331,-0.718366,-0.175341,0.579668
-0.046994,-0.431601,0.088478,0.896484,0.029490,0.269260,0.075547,0.959647,-0.013802,-0.676783,0.189708,0.711186,-0.014450,-0.592395,0.160778,0.789310,0.064798,0.500092,0.058028,0.861593,-0.005969,-0.333711,0.066680,0.940295,0.028495,-0.185275,0.193472,0.963032,-0.013031,-0.389147,0.063694,0.918879,0.106510,-0.232757,0.325018,0.910408,-0.418750,-0.540803,0.198750,0.701911,-0.413100,-0.669322,0.227430,0.574135,-0.126085,-0.264179,-0.237229,0.926302,0.332915,-0.609253,-0.167143,0.700030,0.343468,-0.717255,-0.172500,0.581222
-0.043246,-0.431525,0.089228,0.896635,0.030733,0.259604,0.077013,0.962149,-0.012134,-0.679326,0.190515,0.708571,-0.014215,-0.599678,0.161457,0.783655,0.065710,0.501446,0.058647,0.860694,-0.005762,-0.331397,0.067785,0.941035,0.028508,-0.185278,0.193528,0.963020,-0.010784,-0.388991,0.065184,0.918869,0.108875,-0.233861,0.326665,0.909255,-0.418618,-0.541491,0.200844,0.700862,-0.413165,-0.669749,0.229428,0.572795,-0.123492,-0.262392,-0.236170,0.927429,0.335001,-0.608060,-0.164117,0.700788,0.345167,-0.716398,-0.169206,0.582240
-0.039706,-0.431328,0.090216,0.896795,0.032175,0.250514,0.078677,0.964374,-0.011305,-0.683525,0.191186,0.704354,-0.014862,-0.608351,0.162073,0.776801,0.066834,0.502928,0.059324,0.859696,-0.005628,-0.329895,0.068506,0.941512,0.028511,-0.185277,0.193559,0.963013,-0.008625,-0.388729,0.066743,0.918891,0.111142,-0.234797,0.328431,0.908103,-0.418564,-0.541914,0.202978,0.699952,-0.413345,-0.669942,0.231457,0.571621,-0.120903,-0.260564,-0.234925,0.928600,0.336994,-0.606730,-0.160990,0.701709,0.346772,-0.715428,-0.165831,0.583449
-0.036586,-0.430896,0.091681,0.896987,0.033889,0.242586,0.080652,0.966177,-0.012155,-0.691013,0.191471,0.696916,-0.017281,-0.619809,0.162419,0.767566,0.068400,0.504657,0.060129,0.858503,-0.005638,-0.330026,0.068481,0.941468,0.028511,-0.185277,0.193559,0.963013,-0.006641,-0.388265,0.068440,0.918979,0.113222,-0.235414,0.330427,0.906962,-0.418658,-0.541835,0.205188,0.699313,-0.413743,-0.669692,0.233548,0.570775,-0.118338,-0.258667,-0.233297,0.929871,0.338793,-0.605146,-0.157661,0.702965,0.348180,-0.714253,-0.162294,0.585042
-0.033611,-0.430468,0.093506,0.897120,0.035804,0.235012,0.083103,0.967771,-0.013393,-0.699001,0.192937,0.688472,-0.020081,-0.631440,0.163803,0.757660,0.070572,0.506543,0.060592,0.857183,-0.005046,-0.330221,0.068437,0.941406,0.029041,-0.185226,0.193120,0.963095,-0.004363,-0.387870,0.069859,0.919052,0.115630,-0.236150,0.332436,0.905731,-0.418541,-0.541399,0.207778,0.698956,-0.414036,-0.669098,0.236057,0.570227,-0.115785,-0.257055,-0.232728,0.930782,0.341138,-0.602950,-0.155418,0.704217,0.350319,-0.712467,-0.159730,0.586646
-0.030708,-0.430040,0.095511,0.897218,0.037838,0.227616,0.085821,0.969223,-0.014857,-0.707162,0.195013,0.679464,-0.023122,-0.643046,0.165739,0.747320,0.073042,0.508507,0.060874,0.855792,-0.004141,-0.330450,0.068375,0.941335,0.029846,-0.185149,0.192452,0.963219,-0.001937,-0.387512,0.071137,0.919114,0.118202,-0.236943,0.334453,0.904449,-0.418314,-0.540778,0.210559,0.698740,-0.414275,-0.668323,0.238778,0.569830,-0.113234,-0.255592,-0.232694,0.931506,0.343761,-0.600444,-0.153728,0.705453,0.352831,-0.710370,-0.157658,0.588242
-0.026171,-0.428584,0.096702,0.897931,0.041040,0.225138,0.086931,0.969573,-0.015650,-0.712087,0.195759,0.674066,-0.023115,-0.643052,0.165724,0.747319,0.076030,0.512330,0.058947,0.853383,-0.000927,-0.330695,0.069585,0.941168,0.033067,-0.184826,0.192460,0.963175,0.000990,-0.385983,0.071996,0.919692,0.120829,-0.236465,0.336099,0.903616,-0.417830,-0.539929,0.212348,0.699144,-0.414164,-0.667427,0.240615,0.570188,-0.109625,-0.252920,-0.232526,0.932709,0.347203,-0.597387,-0.150799,0.706992,0.356008,-0.707858,-0.154242,0.590259
-0.021599,-0.427208,0.097695,0.898600,0.044091,0.222436,0.088213,0.969947,-0.016796,-0.717335,0.196186,0.668325,-0.023116,-0.643052,0.165724,0.747319,0.078901,0.516244,0.056768,0.850908,0.002351,-0.331422,0.070559,0.940838,0.036348,-0.184455,0.192211,0.963177,0.003781,-0.384509,0.072818,0.920237,0.123333,-0.236052,0.337724,0.902780,-0.417375,-0.538942,0.214195,0.699614,-0.414106,-0.666406,0.242506,0.570622,-0.106222,-0.250273,-0.232575,0.933804,0.350591,-0.594277,-0.148149,0.708501,0.359172,-0.705276,-0.151105,0.592240
-0.016961,-0.426002,0.098294,0.899207,0.046821,0.219273,0.089805,0.970393,-0.018608,-0.723272,0.195939,0.661921,-0.023117,-0.643052,0.165724,0.747319,0.081569,0.520349,0.054115,0.848325,0.005769,-0.333120,0.071079,0.940184,0.039763,-0.183994,0.191459,0.963280,0.006296,-0.383153,0.073575,0.920728,0.125599,-0.235783,0.339304,0.901944,-0.416977,-0.537693,0.216163,0.700207,-0.414154,-0.665146,0.244511,0.571202,-0.103235,-0.247688,-0.233044,0.934710,0.353862,-0.591090,-0.146043,0.709976,0.362307,-0.702591,-0.148518,0.594174
-0.011589,-0.423648,0.098247,0.900409,0.049465,0.216600,0.091591,0.970695,-0.020652,-0.727465,0.194588,0.657650,-0.023112,-0.643061,0.165704,0.747315,0.083642,0.525940,0.051185,0.844850,0.008926,-0.335671,0.071405,0.939227,0.042715,-0.183520,0.189297,0.963671,0.009880,-0.380596,0.074647,0.921671,0.128596,-0.234713,0.341462,0.900986,-0.416271,-0.535739,0.218550,0.701383,-0.414055,-0.663230,0.247004,0.572427,-0.099069,-0.244269,-0.234449,0.935709,0.358534,-0.587041,-0.143690,0.711470,0.366833,-0.699139,-0.145453,0.596223
-0.005850,-0.420708,0.097872,0.901882,0.052109,0.214188,0.093503,0.970910,-0.022825,-0.730765,0.192739,0.654456,-0.023122,-0.643046,0.165739,0.747320,0.085366,0.532252,0.048089,0.840897,0.011933,-0.338641,0.071621,0.938110,0.045417,-0.183047,0.186407,0.964201,0.013988,-0.377421,0.075867,0.922823,0.131936,-0.233226,0.343913,0.899957,-0.415423,-0.533411,0.221128,0.702850,-0.413895,-0.660967,0.249721,0.573980,-0.094305,-0.240429,-0.236338,0.936720,0.363904,-0.582532,-0.141220,0.712942,0.372055,-0.695271,-0.142154,0.598302
-0.000049,-0.418299,0.098175,0.902988,0.055724,0.211674,0.094140,0.971199,-0.023546,-0.734128,0.190780,0.651234,-0.022316,-0.643084,0.164791,0.747522,0.087628,0.538850,0.045258,0.836609,0.015025,-0.340849,0.071794,0.937252,0.048173,-0.182491,0.183660,0.964700,0.017714,-0.374825,0.076634,0.923753,0.135048,-0.232345,0.346044,0.898906,-0.414613,-0.531370,0.223706,0.704058,-0.413732,-0.658952,0.252417,0.575233,-0.089747,-0.236161,-0.237635,0.937925,0.368624,-0.578096,-0.138255,0.714708,0.376568,-0.691499,-0.138480,0.600707
0.005585,-0.415324,0.098416,0.904317,0.059129,0.209505,0.095197,0.971364,-0.024932,-0.737486,0.188579,0.648021,-0.021794,-0.643102,0.164186,0.747655,0.089735,0.545696,0.042377,0.832086,0.018027,-0.343117,0.071642,0.936383,0.050750,-0.181944,0.180355,0.965294,0.021752,-0.371683,0.077442,0.924869,0.138253,-0.231057,0.348152,0.897936,-0.413715,-0.529184,0.226073,0.705475,-0.413475,-0.656825,0.254934,0.576739,-0.084771,-0.231824,-0.239081,0.939101,0.373796,-0.573204,-0.135254,0.716534,0.381547,-0.687312,-0.134693,0.603226
0.010886,-0.411234,0.098538,0.906123,0.062063,0.208009,0.097045,0.971320,-0.027602,-0.740865,0.185810,0.644851,-0.021794,-0.643102,0.164186,0.747655,0.091631,0.553065,0.039462,0.827143,0.020882,-0.345514,0.070888,0.935499,0.053000,-0.181409,0.175994,0.966079,0.026412,-0.367460,0.078349,0.926357,0.141656,-0.228976,0.350221,0.897134,-0.412647,-0.526729,0.228037,0.707303,-0.413036,-0.654491,0.257112,0.578736,-0.078971,-0.227359,-0.240787,0.940262,0.379860,-0.567443,-0.132166,0.718503,0.387445,-0.682340,-0.130666,0.605991
0.015818,-0.407554,0.099018,0.907659,0.065017,0.204976,0.099116,0.971562,-0.030339,-0.745495,0.183329,0.640084,-0.021778,-0.643109,0.164164,0.747654,0.093745,0.559357,0.036763,0.822788,0.023726,-0.348454,0.070141,0.934397,0.055308,-0.180825,0.171785,0.966816,0.030269,-0.363665,0.078934,0.927686,0.144660,-0.225560,0.352788,0.896514,-0.411377,-0.522357,0.230330,0.710536,-0.412698,-0.650444,0.259709,0.582369,-0.073950,-0.222443,-0.242469,0.941414,0.384947,-0.561288,-0.129510,0.721109,0.392484,-0.677006,-0.127233,0.609452
0.020565,-0.404072,0.099675,0.909048,0.068016,0.201183,0.101337,0.971921,-0.033148,-0.750694,0.181038,0.634496,-0.021802,-0.643092,0.164204,0.747659,0.095955,0.565098,0.034158,0.818712,0.026585,-0.351665,0.069410,0.933171,0.057664,-0.180227,0.167647,0.967516,0.033726,-0.360081,0.079351,0.928928,0.147452,-0.221466,0.355590,0.895973,-0.409993,-0.517005,0.232759,0.714447,-0.412394,-0.645517,0.262489,0.586803,-0.069311,-0.217301,-0.244152,0.942532,0.389553,-0.554910,-0.127087,0.723998,0.397103,-0.671460,-0.124108,0.613228
0.024664,-0.400495,0.099746,0.910520,0.070271,0.197411,0.103188,0.972339,-0.036108,-0.757324,0.178847,0.627033,-0.021785,-0.643105,0.164169,0.747656,0.097515,0.571763,0.031381,0.813998,0.029186,-0.355222,0.068453,0.931815,0.059413,-0.179688,0.161532,0.968550,0.036769,-0.356377,0.079572,0.930221,0.149840,-0.217704,0.358635,0.895285,-0.409767,-0.513586,0.234150,0.716585,-0.412810,-0.642390,0.263973,0.589271,-0.065050,-0.213470,-0.244988,0.943493,0.394030,-0.550367,-0.124120,0.725555,0.401375,-0.667540,-0.120454,0.615451
0.028724,-0.397240,0.099541,0.911848,0.072414,0.193873,0.104906,0.972710,-0.038934,-0.763786,0.176851,0.619547,-0.021797,-0.643099,0.164186,0.747657,0.098851,0.578277,0.028338,0.809334,0.031954,-0.358270,0.067579,0.930620,0.061440,-0.179090,0.156211,0.969407,0.039246,-0.352949,0.079593,0.931425,0.151750,-0.213932,0.361514,0.894714,-0.409681,-0.509882,0.235378,0.718874,-0.413375,-0.639025,0.265281,0.591940,-0.061602,-0.210142,-0.246325,0.944124,0.398204,-0.546023,-0.122080,0.726903,0.405467,-0.663739,-0.117754,0.617398
0.032705,-0.394645,0.098790,0.912922,0.074273,0.190789,0.106298,0.973028,-0.041450,-0.770035,0.175187,0.612076,-0.021797,-0.643100,0.164186,0.747657,0.099789,0.584531,0.024804,0.804829,0.034996,-0.360300,0.066856,0.929779,0.063967,-0.178344,0.152509,0.969971,0.040595,-0.350088,0.079223,0.932478,0.152734,-0.210166,0.364067,0.894403,-0.409871,-0.505631,0.236312,0.721457,-0.414235,-0.635207,0.266268,0.594998,-0.059779,-0.207835,-0.248653,0.944141,0.401791,-0.542121,-0.121881,0.727883,0.409217,-0.660229,-0.116954,0.618838
0.035527,-0.391808,0.098459,0.914073,0.075783,0.186857,0.107004,0.973597,-0.043361,-0.777293,0.173681,0.603134,-0.021834,-0.644921,0.163725,0.746187,0.100981,0.589645,0.021868,0.801026,0.037711,-0.363465,0.065855,0.928512,0.065803,-0.177725,0.146415,0.970900,0.041641,-0.347080,0.078798,0.933591,0.153258,-0.206561,0.366211,0.894279,-0.410172,-0.501436,0.236881,0.724022,-0.415146,-0.631466,0.266881,0.598063,-0.058079,-0.205335,-0.250496,0.944307,0.405013,-0.538530,-0.121180,0.728880,0.412516,-0.657026,-0.115723,0.620287
0.037769,-0.388849,0.098339,0.915259,0.077119,0.182496,0.107374,0.974279,-0.044976,-0.784979,0.172257,0.593391,-0.021902,-0.647648,0.163041,0.743969,0.102309,0.594183,0.019238,0.797564,0.040292,-0.367196,0.064752,0.927012,0.067324,-0.177185,0.139136,0.971964,0.042537,-0.343999,0.078345,0.934729,0.153547,-0.203036,0.368146,0.894242,-0.410529,-0.497265,0.237264,0.726567,-0.416080,-0.627758,0.267300,0.601122,-0.056439,-0.202740,-0.252097,0.944541,0.408050,-0.535091,-0.120222,0.729877,0.415587,-0.653971,-0.114270,0.621733
0.041370,-0.386012,0.098303,0.916307,0.079658,0.180239,0.107128,0.974522,-0.045924,-0.792569,0.171968,0.583226,-0.021956,-0.650367,0.162342,0.741745,0.103632,0.600032,0.016314,0.793067,0.043347,-0.366397,0.064125,0.927234,0.069240,-0.176490,0.133084,0.972803,0.043451,-0.340977,0.077628,0.935853,0.153875,-0.198487,0.369909,0.894479,-0.410514,-0.492446,0.237230,0.729861,-0.416684,-0.623501,0.267416,0.605069,-0.054670,-0.199421,-0.253773,0.944903,0.411024,-0.530888,-0.119157,0.731450,0.418638,-0.650248,-0.112727,0.623869
0.042993,-0.382176,0.099548,0.917705,0.081547,0.176635,0.107204,0.975017,-0.047086,-0.799891,0.171281,0.573254,-0.021997,-0.653066,0.161712,0.739507,0.107528,0.607383,0.012347,0.787002,0.048463,-0.362661,0.067818,0.928186,0.074303,-0.174393,0.133687,0.972725,0.043755,-0.337149,0.076764,0.937296,0.153221,-0.193358,0.371198,0.895180,-0.411037,-0.487529,0.236016,0.733254,-0.417658,-0.619265,0.266299,0.609227,-0.053356,-0.196478,-0.255238,0.945200,0.413758,-0.527300,-0.118042,0.732683,0.421403,-0.647070,-0.111172,0.625588
0.040659,-0.376340,0.103355,0.919800,0.081973,0.170320,0.107863,0.976031,-0.048683,-0.806850,0.169612,0.563786,-0.022060,-0.655761,0.161043,0.737263,0.116842,0.617612,0.006449,0.777729,0.057476,-0.352916,0.080418,0.930419,0.085359,-0.169325,0.147985,0.970641,0.042871,-0.331720,0.075645,0.939363,0.150669,-0.187077,0.371570,0.896793,-0.412594,-0.482423,0.232509,0.736867,-0.419343,-0.615071,0.262792,0.613824,-0.052923,-0.194315,-0.256245,0.945399,0.416046,-0.524988,-0.116794,0.733248,0.423617,-0.645033,-0.109558,0.626481
0.040408,-0.372600,0.105904,0.921043,0.083179,0.166276,0.108243,0.976584,-0.050149,-0.812639,0.167628,0.555881,-0.022140,-0.658446,0.160353,0.735014,0.123468,0.623458,0.002013,0.772044,0.057431,-0.376973,0.110224,0.917847,0.093866,-0.205483,0.182767,0.956850,0.042090,-0.328213,0.074088,0.940753,0.148857,-0.182118,0.371669,0.898074,-0.413655,-0.478574,0.229600,0.739689,-0.420465,-0.611923,0.259914,0.617417,-0.052737,-0.192441,-0.256966,0.945597,0.417702,-0.522634,-0.115942,0.734122,0.425279,-0.642955,-0.108443,0.627684
0.041199,-0.369911,0.107824,0.921869,0.084815,0.163367,0.108503,0.976906,-0.051544,-0.817822,0.165528,0.548736,-0.022216,-0.661121,0.159695,0.732751,0.128683,0.627158,-0.001730,0.768187,0.049361,-0.416320,0.148050,0.895724,0.097214,-0.261035,0.227197,0.933162,0.041358,-0.325664,0.072301,0.941809,0.147400,-0.177820,0.371626,0.899193,-0.414476,-0.475353,0.226976,0.742113,-0.421313,-0.609299,0.257333,0.620508,-0.052680,-0.190708,-0.257555,0.945791,0.419042,-0.520251,-0.115300,0.735152,0.426666,-0.640846,-0.107589,0.629044
0.042863,-0.367091,0.108332,0.922860,0.086154,0.157455,0.108532,0.977756,-0.052003,-0.824921,0.166136,0.537774,-0.022271,-0.663782,0.159048,0.730480,0.133004,0.634214,-0.006978,0.761600,0.042557,-0.446399,0.171341,0.877245,0.098097,-0.308875,0.256603,0.910565,0.040726,-0.322885,0.069379,0.943013,0.145917,-0.173109,0.371160,0.900545,-0.414793,-0.471589,0.224217,0.745169,-0.421729,-0.606187,0.254740,0.624332,-0.052337,-0.190096,-0.257030,0.946076,0.420347,-0.519640,-0.113716,0.735085,0.427751,-0.640354,-0.105809,0.629111
0.043495,-0.363886,0.109327,0.923982,0.086921,0.151304,0.108819,0.978627,-0.052865,-0.831350,0.165789,0.527804,-0.022497,-0.666367,0.158259,0.728288,0.137587,0.640426,-0.011281,0.755511,0.033866,-0.470676,0.194132,0.860017,0.096156,-0.350098,0.284990,0.887111,0.039744,-0.319767,0.066812,0.944302,0.143938,-0.168153,0.370723,0.901982,-0.415467,-0.467705,0.221109,0.748164,-0.422446,-0.603000,0.251732,0.628141,-0.052253,-0.189542,-0.256300,0.946390,0.421441,-0.519028,-0.112132,0.735135,0.428629,-0.639867,-0.104067,0.629300
0.042061,-0.359913,0.111296,0.925368,0.086488,0.144682,0.109572,0.979582,-0.054494,-0.836640,0.163456,0.519949,-0.023066,-0.668810,0.157116,0.726275,0.142675,0.645056,-0.013730,0.750572,0.024575,-0.484982,0.216483,0.846950,0.092031,-0.379727,0.312286,0.865919,0.038051,-0.315971,0.064978,0.945776,0.140996,-0.162700,0.370362,0.903593,-0.416836,-0.463581,0.217331,0.751071,-0.423752,-0.599669,0.247926,0.631952,-0.052701,-0.189095,-0.255143,0.946767,0.422094,-0.518420,-0.110536,0.735431,0.429080,-0.639396,-0.102391,0.629746
0.040727,-0.357589,0.110743,0.926395,0.084804,0.139580,0.109306,0.980499,-0.054927,-0.841789,0.163387,0.511546,-0.023336,-0.671375,0.156318,0.724069,0.144139,0.649254,-0.015773,0.746622,0.026286,-0.488975,0.212698,0.845560,0.094479,-0.393464,0.312462,0.859434,0.036777,-0.313666,0.062993,0.946727,0.138843,-0.158972,0.369296,0.905025,-0.417582,-0.461440,0.213906,0.752956,-0.424226,-0.598071,0.244504,0.634477,-0.053334,-0.189971,-0.254609,0.946700,0.423052,-0.518247,-0.110120,0.735065,0.429962,-0.639235,-0.101814,0.629401
0.039444,-0.356089,0.108929,0.927243,0.082532,0.135235,0.108514,0.981389,-0.054708,-0.846818,0.164475,0.502846,-0.023391,-0.673997,0.155695,0.721762,0.143785,0.653249,-0.017601,0.743157,0.034136,-0.487922,0.196048,0.849901,0.101325,-0.399357,0.299478,0.860558,0.035702,-0.312109,0.060937,0.947418,0.137075,-0.156109,0.367881,0.906369,-0.418026,-0.460289,0.210656,0.754329,-0.424291,-0.597339,0.241270,0.636359,-0.054056,-0.191508,-0.254388,0.946409,0.424168,-0.518286,-0.110298,0.734367,0.431065,-0.639224,-0.101788,0.628661
0.035382,-0.354992,0.108669,0.927858,0.078840,0.132596,0.109024,0.981996,-0.056748,-0.850304,0.162254,0.497430,-0.024109,-0.673996,0.154925,0.721905,0.143884,0.655621,-0.016580,0.741069,0.040253,-0.486818,0.180339,0.853736,0.107033,-0.403438,0.287584,0.862019,0.033840,-0.311186,0.059493,0.947881,0.134863,-0.153226,0.367146,0.907490,-0.418533,-0.457896,0.208457,0.756113,-0.424673,-0.595411,0.238906,0.638798,-0.055920,-0.193771,-0.254610,0.945780,0.424836,-0.518224,-0.111790,0.733800,0.431930,-0.639066,-0.103129,0.628009
0.035654,-0.353396,0.108685,0.928454,0.079421,0.131357,0.105289,0.982523,-0.051646,-0.852836,0.168838,0.491424,-0.017992,-0.683162,0.160818,0.712112,0.143449,0.657661,-0.016065,0.739355,0.044898,-0.486366,0.167773,0.856320,0.111485,-0.407194,0.277823,0.862889,0.033024,-0.309544,0.058147,0.948531,0.133458,-0.150773,0.366752,0.908267,-0.418959,-0.456310,0.206609,0.757342,-0.424926,-0.594179,0.236939,0.640507,-0.056506,-0.194644,-0.255335,0.945370,0.426595,-0.516945,-0.112472,0.733577,0.433828,-0.637843,-0.103490,0.627885
0.044591,-0.350793,0.109252,0.928989,0.088607,0.132798,0.093120,0.982773,-0.032591,-0.852732,0.193255,0.484188,0.000824,-0.709022,0.181263,0.681491,0.141898,0.659043,-0.016603,0.738411,0.046590,-0.487520,0.161502,0.856779,0.113030,-0.410636,0.272265,0.862829,0.034305,-0.306455,0.056953,0.949561,0.133680,-0.149174,0.366993,0.908401,-0.419191,-0.456381,0.205413,0.757496,-0.424881,-0.594387,0.235727,0.640791,-0.054558,-0.192722,-0.257086,0.945404,0.430521,-0.513218,-0.111537,0.734042,0.437778,-0.634472,-0.101891,0.628820
0.047442,-0.350183,0.107003,0.929339,0.091141,0.135954,0.082736,0.983038,-0.022715,-0.854017,0.194783,0.481869,0.005102,-0.729923,0.181743,0.658905,0.139695,0.659174,-0.018369,0.738673,0.048494,-0.487733,0.156884,0.857410,0.114645,-0.411965,0.267879,0.863355,0.034382,-0.305497,0.055790,0.949935,0.133344,-0.148633,0.366389,0.908783,-0.419519,-0.457266,0.203902,0.757189,-0.424778,-0.595348,0.234154,0.640543,-0.054549,-0.193414,-0.258551,0.944863,0.433692,-0.510569,-0.112388,0.733893,0.441170,-0.631976,-0.102169,0.628917
