body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
-0.066704,0.142090,-0.003674,-0.485800,0.033733,-0.002846,0.024077,0.144229,0.104484,0.012374,0.158110,0.031808,-0.495040,0.040101,-0.002713,-0.146518,0.025693,0.047129,-0.159304,0.046286,-0.019180,0.188675,0.155089,0.003175,0.042865,-0.110440,-0.017158,-0.032380,-0.124414,0.159163,-0.028980,-0.098803,0.149354,0.181907,0.115370,-0.011443,0.105872,0.053521,0.023891,0.115221,0.051020,-0.003313
-0.051379,0.099036,0.009402,-0.359057,0.019992,0.010542,0.112110,0.124539,0.093389,0.095798,0.137408,0.022961,-0.367221,0.025245,0.010710,-0.041927,0.013450,0.036167,-0.042561,0.032741,-0.026676,0.118936,0.102040,0.014440,0.060790,-0.137416,-0.026611,0.021903,-0.167866,0.175521,0.025416,-0.139564,0.163144,0.200403,0.045633,0.019312,0.180793,0.027100,0.039983,0.196007,0.016680,0.010111
-0.041131,0.076713,0.010529,-0.303302,0.005128,0.011634,-0.024605,0.065137,0.101883,-0.011610,0.088109,0.017973,-0.285039,0.011895,0.011390,0.005980,0.001726,0.030430,0.021724,0.020380,-0.031326,0.067883,0.085608,0.022474,0.048168,-0.097824,-0.016985,0.066078,-0.140139,0.164146,0.068265,-0.118470,0.150845,0.205285,0.001122,0.033465,0.251729,0.029459,0.056831,0.271819,0.012908,0.023906
-0.034725,0.036160,0.013210,-0.227327,-0.010161,0.014563,-0.225907,-0.016179,0.121865,-0.174464,0.018880,0.024935,-0.190280,-0.023395,0.012951,-0.008426,-0.030198,0.034299,0.019987,-0.013433,-0.021909,-0.029997,0.052071,0.037088,0.026534,-0.067821,-0.009744,0.113485,-0.122537,0.141524,0.115070,-0.106240,0.131264,0.164939,-0.042896,0.060187,0.255567,0.021226,0.066436,0.269228,0.008188,0.048106
-0.023736,-0.004308,0.016714,-0.120227,-0.017542,0.017946,-0.338204,-0.076493,0.133346,-0.260577,-0.034971,0.033085,-0.082426,-0.053902,0.015269,-0.034925,-0.056362,0.034200,0.006572,-0.041594,-0.016581,-0.137532,0.013672,0.046694,0.013235,-0.042984,-0.012665,0.158837,-0.107326,0.113211,0.160182,-0.094839,0.106708,0.123320,-0.081082,0.087813,0.241486,0.008657,0.070037,0.246994,0.000521,0.068674
0.000231,-0.026318,0.020361,0.028738,-0.008538,0.020595,-0.208340,-0.071444,0.116265,-0.138245,-0.035609,0.032029,0.038866,-0.052770,0.018235,-0.023277,-0.050861,0.016733,0.035891,-0.036770,-0.033235,-0.217457,-0.017258,0.039607,0.025719,-0.018905,-0.033846,0.196310,-0.087695,0.084505,0.197459,-0.077091,0.079228,0.124275,-0.108370,0.104054,0.258545,-0.002637,0.068823,0.263802,-0.012204,0.071227
0.013489,-0.061009,0.018392,0.196460,-0.016562,0.016904,-0.104387,-0.095394,0.106233,-0.029713,-0.060554,0.030999,0.178350,-0.071245,0.014598,0.003285,-0.064884,-0.008334,0.076604,-0.050490,-0.060389,-0.334685,-0.065772,0.027658,0.030792,-0.001270,-0.065917,0.209288,-0.069019,0.040167,0.210139,-0.061207,0.036442,0.104326,-0.149071,0.121572,0.246496,-0.031406,0.060884,0.252279,-0.043359,0.066432
0.009444,-0.091052,0.011863,0.299049,-0.037604,0.008837,-0.078118,-0.136959,0.108415,0.010894,-0.098047,0.030584,0.266271,-0.100073,0.006220,0.031511,-0.091218,-0.028333,0.108357,-0.075676,-0.084310,-0.430439,-0.107696,0.017024,0.026025,0.000570,-0.092911,0.191371,-0.061200,0.002167,0.191966,-0.055688,-0.000444,0.073569,-0.182226,0.131548,0.211435,-0.062727,0.050094,0.218260,-0.076795,0.056577
0.029613,-0.130215,0.011540,0.444387,-0.043135,0.007907,-0.025773,-0.167119,0.108286,0.086937,-0.117688,0.009696,0.398902,-0.116718,0.004780,0.068198,-0.102956,-0.060342,0.147309,-0.086460,-0.119560,-0.511907,-0.156100,0.011576,0.044736,-0.004849,-0.117699,0.217994,-0.065842,-0.034378,0.218322,-0.062789,-0.035817,0.069288,-0.225237,0.148728,0.201570,-0.105883,0.050478,0.209089,-0.121332,0.057563
0.053351,-0.165370,0.019177,0.588129,-0.043118,0.015862,0.038287,-0.188448,0.107715,0.169458,-0.128799,-0.015267,0.528088,-0.127165,0.011964,0.096657,-0.107031,-0.091422,0.181290,-0.089977,-0.153329,-0.581485,-0.202276,0.013509,0.066386,-0.017659,-0.134372,0.254759,-0.079505,-0.063837,0.254818,-0.078957,-0.064096,0.068156,-0.270519,0.169464,0.194888,-0.152232,0.057507,0.202896,-0.168619,0.065034
0.059943,-0.183550,0.035963,0.686262,-0.047752,0.032651,0.099681,-0.203113,0.106833,0.229563,-0.140407,-0.029698,0.605921,-0.137684,0.028086,0.100191,-0.111389,-0.110209,0.198132,-0.094197,-0.174331,-0.641870,-0.237550,0.025158,0.069971,-0.036974,-0.137231,0.266842,-0.097817,-0.080898,0.266638,-0.099721,-0.080008,0.046872,-0.311921,0.189315,0.169336,-0.194442,0.065902,0.177783,-0.211650,0.073834
0.066210,-0.214676,0.060017,0.811340,-0.066964,0.056427,0.199830,-0.228099,0.099543,0.315416,-0.167236,-0.042495,0.705723,-0.159481,0.051277,0.110559,-0.124478,-0.132617,0.222770,-0.107222,-0.199149,-0.711185,-0.293863,0.042032,0.079842,-0.073126,-0.137861,0.286928,-0.132168,-0.102476,0.286342,-0.137607,-0.099932,0.024706,-0.375566,0.216336,0.145327,-0.256837,0.078970,0.154412,-0.275249,0.087525
0.069279,-0.243033,0.079850,0.901133,-0.090177,0.076235,0.288983,-0.250410,0.090243,0.384411,-0.195240,-0.046507,0.777941,-0.180797,0.070581,0.122752,-0.137742,-0.146514,0.243068,-0.120628,-0.214510,-0.754555,-0.343662,0.055903,0.091801,-0.109762,-0.135618,0.305775,-0.167097,-0.117511,0.304874,-0.175387,-0.113633,0.013193,-0.427808,0.237951,0.135412,-0.306528,0.091024,0.145034,-0.325909,0.100134
0.090338,-0.269002,0.111163,1.052115,-0.095221,0.108194,0.530487,-0.230291,0.095979,0.501673,-0.204062,-0.050822,0.889395,-0.200222,0.100856,0.180938,-0.148407,-0.147821,0.313580,-0.131820,-0.216762,-0.812842,-0.301049,0.079499,0.100531,-0.002921,-0.114598,0.357597,-0.050845,-0.201802,0.354968,-0.075390,-0.190349,0.026328,-0.423892,0.268059,0.194649,-0.268616,0.118391,0.205608,-0.290546,0.128833
0.107107,-0.287652,0.138806,1.184687,-0.085823,0.138833,0.724824,-0.202708,0.102409,0.563445,-0.208441,-0.052637,0.979231,-0.210309,0.128513,0.235755,-0.150284,-0.141871,0.377155,-0.133827,-0.212351,-0.870551,-0.289457,0.106842,0.080562,0.047673,-0.090237,0.410638,-0.005997,-0.257119,0.416262,-0.044150,-0.241299,0.027986,-0.441600,0.299104,0.245647,-0.250628,0.152223,0.257819,-0.274728,0.163790
0.097254,-0.295025,0.146746,1.219782,-0.069040,0.151359,0.672674,-0.206550,0.092181,0.466076,-0.226894,-0.051779,0.986818,-0.206541,0.137926,0.237526,-0.141188,-0.135363,0.376277,-0.123845,-0.209314,-0.911126,-0.431635,0.127414,0.008531,-0.156760,-0.074439,0.438910,-0.249885,-0.177367,0.474280,-0.283076,-0.169943,-0.019582,-0.561824,0.323546,0.210239,-0.363590,0.184446,0.222459,-0.387533,0.196059
0.089145,-0.337366,0.146802,1.237080,-0.104211,0.154155,0.611916,-0.260212,0.078383,0.407286,-0.282648,-0.056866,1.025368,-0.240241,0.138268,0.295436,-0.174355,-0.110129,0.424352,-0.156305,-0.185975,-0.909709,-0.544748,0.124174,0.017838,-0.277825,-0.078525,0.477266,-0.385709,-0.139910,0.519652,-0.414196,-0.135936,-0.015269,-0.657634,0.327976,0.212990,-0.460691,0.187257,0.225333,-0.484620,0.199051
0.087846,-0.392723,0.140815,1.228598,-0.171231,0.147904,0.573887,-0.335004,0.069742,0.417441,-0.345560,-0.063474,1.076381,-0.291889,0.131326,0.381401,-0.229965,-0.076485,0.498176,-0.211685,-0.151711,-0.866625,-0.572411,0.102418,0.104505,-0.257390,-0.099752,0.505977,-0.350026,-0.165965,0.529039,-0.376392,-0.159045,0.040145,-0.676997,0.312404,0.253900,-0.489825,0.160805,0.266424,-0.513855,0.172841
0.086389,-0.404031,0.116074,1.191536,-0.191812,0.123353,0.517439,-0.366336,0.070464,0.428726,-0.367400,-0.027195,1.123847,-0.322291,0.101639,0.460048,-0.265690,-0.064797,0.521869,-0.244658,-0.141096,-0.847270,-0.532304,0.064459,0.131488,-0.181530,-0.130451,0.484579,-0.261911,-0.199995,0.491691,-0.281495,-0.192869,0.015321,-0.602597,0.272695,0.293351,-0.359684,0.073090,0.311111,-0.393412,0.090243
0.091881,-0.401215,0.081892,1.165474,-0.202878,0.088096,0.487932,-0.380346,0.040810,0.455931,-0.379312,-0.000880,1.145882,-0.338190,0.062787,0.507646,-0.286885,-0.065811,0.526500,-0.264346,-0.140618,-0.807635,-0.484510,0.029649,0.155679,-0.114089,-0.156755,0.466746,-0.184173,-0.231695,0.459641,-0.194495,-0.225712,0.006895,-0.521975,0.233280,0.341456,-0.231621,-0.016312,0.364215,-0.274562,0.005638
0.112320,-0.413720,0.048979,1.190782,-0.238556,0.050827,0.530354,-0.396866,-0.057273,0.513622,-0.406636,-0.035668,1.121307,-0.344748,0.031402,0.500696,-0.298251,-0.066075,0.543235,-0.279183,-0.133099,-0.702162,-0.490060,0.016997,0.235586,-0.117670,-0.161444,0.508143,-0.177689,-0.246156,0.486855,-0.178424,-0.241321,0.113612,-0.519566,0.221705,0.409669,-0.260000,-0.040792,0.431822,-0.301580,-0.019437
0.122527,-0.414381,0.026521,1.163054,-0.247969,0.028703,0.536215,-0.385419,-0.115188,0.540702,-0.397976,-0.056719,1.062763,-0.337745,0.012432,0.478145,-0.296710,-0.059618,0.542702,-0.284248,-0.108824,-0.570781,-0.479750,0.002475,0.300271,-0.114291,-0.158328,0.509870,-0.158453,-0.247162,0.474283,-0.151725,-0.242365,0.199233,-0.485519,0.200552,0.441530,-0.268541,-0.070109,0.462503,-0.307811,-0.049869
0.117680,-0.402265,0.026671,1.095901,-0.224544,0.034604,0.502764,-0.351875,-0.101775,0.524024,-0.357906,-0.051272,0.999526,-0.318463,0.015869,0.451309,-0.279890,-0.048264,0.525137,-0.273811,-0.078515,-0.478564,-0.459239,-0.005572,0.318311,-0.107599,-0.148375,0.471726,-0.138238,-0.233933,0.428837,-0.129882,-0.228020,0.221276,-0.435081,0.181216,0.421418,-0.252267,-0.089854,0.441267,-0.289393,-0.070659
0.118315,-0.367725,0.022815,0.990252,-0.215081,0.029222,0.459798,-0.323313,-0.104903,0.491821,-0.328883,-0.043822,0.894976,-0.260630,0.020594,0.403280,-0.229278,-0.019501,0.492294,-0.222652,-0.053796,-0.350057,-0.393527,-0.020116,0.326135,-0.091767,-0.139700,0.382408,-0.098363,-0.212402,0.359752,-0.093853,-0.209194,0.226746,-0.337796,0.142219,0.376550,-0.195456,-0.123766,0.394870,-0.229710,-0.106005
0.116242,-0.322038,0.019257,0.862046,-0.208516,0.021070,0.407866,-0.291633,-0.120624,0.443548,-0.301623,-0.036546,0.771104,-0.189212,0.027515,0.336356,-0.165385,0.009101,0.420813,-0.154466,-0.038116,-0.222011,-0.315980,-0.021149,0.323733,-0.076229,-0.117778,0.291542,-0.060891,-0.172371,0.291528,-0.060884,-0.172373,0.207058,-0.240410,0.107642,0.317580,-0.130218,-0.146737,0.334379,-0.161689,-0.130377
0.103504,-0.276486,0.020937,0.727667,-0.193286,0.019747,0.347406,-0.248202,-0.142763,0.378674,-0.266264,-0.029436,0.650498,-0.128392,0.037111,0.253210,-0.106543,0.019623,0.287782,-0.091033,-0.035114,-0.131197,-0.260396,0.012119,0.311898,-0.071354,-0.066909,0.249289,-0.049643,-0.103255,0.249289,-0.049595,-0.103275,0.153749,-0.187464,0.102862,0.255986,-0.086677,-0.132594,0.271751,-0.116256,-0.117173
0.086480,-0.201358,0.010426,0.546428,-0.151973,0.006494,0.259360,-0.184419,-0.141068,0.227035,-0.221100,-0.021262,0.493244,-0.069022,0.028257,0.165322,-0.048329,0.002535,0.141109,-0.025466,-0.068003,-0.010053,-0.167958,0.015478,0.267640,-0.048620,-0.033741,0.177284,-0.021937,-0.044525,0.177313,-0.021724,-0.044624,0.096434,-0.102862,0.058604,0.183832,-0.017886,-0.140000,0.197392,-0.043352,-0.126684
0.073829,-0.134317,-0.006305,0.409253,-0.105214,-0.010900,0.187894,-0.132055,-0.115458,0.064498,-0.188091,-0.015240,0.378338,-0.040700,0.006186,0.116895,-0.019428,-0.032938,0.054453,0.009895,-0.119728,0.080996,-0.085251,-0.012193,0.213815,-0.020649,-0.034400,0.112206,0.007064,-0.025161,0.112263,0.007482,-0.025360,0.064099,-0.028538,-0.002543,0.137626,0.041818,-0.164968,0.148882,0.020603,-0.153870
0.041168,-0.066158,-0.017833,0.245596,-0.076752,-0.028588,0.121635,-0.093751,-0.079318,-0.086150,-0.164727,-0.009228,0.237356,-0.037639,-0.017306,0.104263,-0.025764,-0.040663,0.024500,0.004568,-0.128985,0.183207,-0.011534,-0.047440,0.137638,-0.006701,-0.035202,0.036394,0.019454,-0.012152,0.036489,0.020162,-0.012496,0.028093,0.028938,-0.076861,0.065679,0.066872,-0.182726,0.072783,0.053420,-0.175695
0.005524,-0.008547,-0.025840,0.085441,-0.054404,-0.042055,0.067778,-0.056060,-0.051694,-0.173553,-0.130095,-0.005856,0.088931,-0.038919,-0.036110,0.103845,-0.039747,-0.035552,0.021043,-0.010666,-0.119190,0.276877,0.045420,-0.068251,0.058199,-0.002043,-0.021509,-0.034867,0.021595,0.003659,-0.034796,0.022129,0.003396,-0.015463,0.065487,-0.137571,-0.012443,0.072327,-0.184012,-0.009597,0.066899,-0.181182
-0.016071,0.026695,-0.031721,-0.041084,-0.026141,-0.046033,0.033620,-0.005125,-0.050894,-0.146398,-0.062310,-0.006419,-0.048182,-0.023773,-0.043201,0.092047,-0.033339,-0.031192,0.013654,-0.005138,-0.112341,0.342050,0.078276,-0.052376,-0.005444,-0.001692,0.021437,-0.086268,0.020156,0.031633,-0.086357,0.019504,0.031949,-0.070655,0.076534,-0.157861,-0.077222,0.072034,-0.159907,-0.077011,0.071630,-0.159698
-0.033867,0.065180,-0.035180,-0.186259,-0.008521,-0.050636,0.010277,0.044396,-0.056364,-0.122177,0.002468,-0.023521,-0.195857,-0.002229,-0.046495,0.066614,-0.022552,-0.014631,-0.007222,0.004215,-0.091149,0.422935,0.114004,-0.042495,-0.072395,-0.000636,0.063397,-0.151431,0.023455,0.048914,-0.151557,0.022510,0.049375,-0.116731,0.083223,-0.187904,-0.135634,0.064505,-0.135577,-0.138698,0.070425,-0.138658
-0.038974,0.087690,-0.034444,-0.277633,-0.010343,-0.053412,0.009451,0.067630,-0.065169,-0.113113,0.031973,-0.048647,-0.280357,0.014960,-0.044287,0.040272,-0.012513,0.006037,-0.031133,0.012943,-0.066093,0.479310,0.134467,-0.043501,-0.109090,0.000013,0.083608,-0.197664,0.029295,0.047044,-0.197689,0.029096,0.047142,-0.130676,0.082792,-0.212881,-0.158602,0.054067,-0.123374,-0.163943,0.064452,-0.128775
-0.030557,0.079779,-0.014149,-0.364339,-0.023278,-0.030692,0.053206,0.089976,-0.049259,-0.056265,0.059631,-0.040786,-0.390887,0.026451,-0.015255,-0.013570,-0.002979,0.033711,-0.045056,0.020146,-0.036543,0.603162,0.113915,-0.013965,-0.082576,-0.040831,0.135731,-0.202358,0.000607,0.069878,-0.202358,0.000598,0.069884,-0.027194,0.029896,-0.197427,-0.172836,-0.089127,-0.031999,-0.186139,-0.063259,-0.045179
-0.028157,0.078976,0.000063,-0.458564,-0.026979,-0.013244,0.062186,0.111972,-0.029971,-0.036293,0.085301,-0.024963,-0.496552,0.045043,0.007023,-0.070310,0.014366,0.055653,-0.069988,0.035885,-0.014055,0.702635,0.107729,0.008085,-0.065101,-0.060498,0.177469,-0.209836,-0.009698,0.090441,-0.209843,-0.009754,0.090470,0.063884,0.004421,-0.184088,-0.188807,-0.197681,0.047381,-0.209177,-0.158015,0.027010
-0.051213,0.123027,-0.016943,-0.572523,-0.000173,-0.031049,-0.042938,0.134834,-0.027315,-0.137928,0.109728,-0.025007,-0.566397,0.084283,-0.009674,-0.105468,0.048047,0.060742,-0.126958,0.070541,-0.008763,0.686129,0.169919,-0.016520,-0.129070,0.005460,0.167072,-0.264805,0.053315,0.082802,-0.264808,0.053294,0.082812,0.012699,0.086536,-0.214755,-0.216880,-0.101259,0.026910,-0.236912,-0.062029,0.006383
-0.061131,0.169679,-0.041202,-0.686206,0.032085,-0.054568,-0.129151,0.168772,-0.032313,-0.221548,0.145020,-0.032759,-0.641007,0.126905,-0.032775,-0.126018,0.084707,0.059417,-0.166576,0.106951,-0.006424,0.680145,0.246179,-0.043659,-0.192775,0.082408,0.157145,-0.321343,0.127637,0.077758,-0.321342,0.127649,0.077753,-0.026979,0.185102,-0.246703,-0.233097,0.011374,0.010429,-0.253311,0.050970,-0.010180
-0.052848,0.195629,-0.060511,-0.742508,0.054074,-0.072043,-0.153199,0.196791,-0.042377,-0.245172,0.173579,-0.044269,-0.682794,0.152015,-0.051016,-0.121641,0.106834,0.052561,-0.168924,0.127769,-0.007970,0.687623,0.298085,-0.059432,-0.223675,0.130123,0.153219,-0.350377,0.174238,0.078250,-0.350374,0.174263,0.078239,-0.035184,0.252315,-0.263971,-0.229143,0.084847,0.005534,-0.249928,0.125390,-0.015116
-0.049074,0.191411,-0.102204,-0.835023,0.011841,-0.119098,-0.249186,0.149160,-0.072587,-0.237090,0.153178,-0.076832,-0.695266,0.130218,-0.096149,-0.033436,0.073001,0.054069,-0.106879,0.090733,0.007371,0.748189,0.369939,-0.103989,-0.117876,0.256101,0.108548,-0.380458,0.344739,-0.024683,-0.380461,0.344723,-0.024676,0.013845,0.342426,-0.307978,-0.176889,0.175348,-0.031643,-0.198285,0.216836,-0.052171
-0.049224,0.188734,-0.131440,-0.906605,-0.018412,-0.151282,-0.322937,0.116526,-0.098838,-0.217003,0.144882,-0.105973,-0.706334,0.118384,-0.127178,0.026093,0.053120,0.062698,-0.070107,0.067541,0.029483,0.796312,0.409710,-0.132357,-0.009463,0.345436,0.076845,-0.391005,0.475873,-0.109219,-0.391011,0.475823,-0.109196,0.061226,0.399554,-0.331210,-0.124724,0.234016,-0.053498,-0.146081,0.275559,-0.073876
-0.052228,0.218887,-0.112538,-0.898239,0.037063,-0.126237,-0.278531,0.186456,-0.100373,-0.203039,0.207619,-0.110721,-0.742590,0.171743,-0.103538,-0.054171,0.113175,0.074180,-0.146889,0.125939,0.045593,0.764479,0.368085,-0.093984,-0.034036,0.283179,0.112887,-0.361912,0.398598,-0.058403,-0.361914,0.398579,-0.058394,0.047891,0.367313,-0.285083,-0.122440,0.211733,-0.012431,-0.142409,0.251409,-0.032980
-0.060072,0.256269,-0.087248,-0.925998,0.104572,-0.093732,-0.321210,0.255032,-0.096236,-0.262481,0.271036,-0.102893,-0.811052,0.231319,-0.073533,-0.204484,0.181016,0.089016,-0.288794,0.192796,0.062277,0.716718,0.323216,-0.042547,-0.057717,0.221697,0.156301,-0.306796,0.313511,0.002400,-0.306796,0.313511,0.002399,0.008435,0.336144,-0.228517,-0.166096,0.176440,0.037967,-0.186242,0.216212,0.018143
-0.068624,0.282420,-0.067582,-0.975972,0.151729,-0.068571,-0.429785,0.289400,-0.087161,-0.365683,0.304622,-0.085092,-0.877322,0.268504,-0.051455,-0.349687,0.225167,0.101200,-0.424832,0.237094,0.072536,0.677481,0.296694,-0.004149,-0.067592,0.189748,0.186119,-0.252290,0.262144,0.044608,-0.252290,0.262143,0.044608,-0.036966,0.323917,-0.189268,-0.232947,0.147461,0.072794,-0.254731,0.189245,0.054239
-0.077567,0.256876,-0.058788,-1.023320,0.109946,-0.061106,-0.526705,0.233399,-0.076607,-0.353685,0.275850,-0.079552,-0.883459,0.220583,-0.046746,-0.358692,0.180159,0.103335,-0.446054,0.193034,0.072459,0.657793,0.265995,-0.004449,-0.106195,0.119598,0.183644,-0.262012,0.181430,0.063801,-0.262009,0.181449,0.063792,-0.061403,0.291284,-0.193062,-0.259116,0.115258,0.042671,-0.278459,0.153406,0.024004
-0.083288,0.228932,-0.053630,-1.035999,0.067385,-0.056648,-0.552125,0.184532,-0.060040,-0.291392,0.250204,-0.075343,-0.862423,0.165118,-0.045907,-0.323946,0.127163,0.101430,-0.419175,0.140710,0.068527,0.638363,0.251450,-0.024006,-0.136649,0.075083,0.162194,-0.280727,0.130847,0.063849,-0.280723,0.130876,0.063836,-0.060331,0.270689,-0.209736,-0.227583,0.119677,-0.002996,-0.242608,0.151324,-0.021680
-0.081365,0.247639,-0.043323,-0.979848,0.112486,-0.042382,-0.444599,0.239535,-0.035428,-0.242626,0.293491,-0.063281,-0.845301,0.180115,-0.036070,-0.336507,0.146972,0.099655,-0.409471,0.159962,0.065610,0.599704,0.273471,-0.040657,-0.122374,0.120035,0.135673,-0.253323,0.170558,0.049714,-0.253324,0.170556,0.049714,-0.027971,0.293620,-0.207518,-0.119830,0.197975,-0.014348,-0.130959,0.223002,-0.031367
-0.078662,0.258097,-0.035137,-0.927077,0.143480,-0.031662,-0.383050,0.269850,-0.007709,-0.238483,0.313636,-0.051483,-0.818001,0.186431,-0.028549,-0.331841,0.157609,0.093330,-0.390327,0.169396,0.061262,0.542158,0.280886,-0.040793,-0.114972,0.138191,0.119461,-0.202997,0.173987,0.051235,-0.202997,0.173989,0.051232,-0.027369,0.302524,-0.191848,-0.060761,0.251246,-0.020326,-0.069307,0.270820,-0.033818
-0.076471,0.255343,-0.032749,-0.904472,0.145827,-0.028320,-0.398454,0.261299,0.010657,-0.281077,0.301247,-0.044646,-0.794420,0.181809,-0.026418,-0.312355,0.155731,0.086682,-0.371421,0.166165,0.058647,0.494854,0.269986,-0.024026,-0.117617,0.118769,0.121792,-0.154381,0.137712,0.067597,-0.154376,0.137751,0.067578,-0.058635,0.294965,-0.170241,-0.079713,0.254724,-0.017819,-0.088253,0.272718,-0.027712
-0.067810,0.247637,-0.020842,-0.852068,0.150970,-0.015211,-0.404526,0.249933,0.049869,-0.313818,0.284279,-0.008297,-0.755658,0.173299,-0.014768,-0.335585,0.153175,0.070698,-0.391112,0.161564,0.048620,0.423544,0.268855,-0.005389,-0.142652,0.108608,0.125180,-0.168914,0.122050,0.088044,-0.168898,0.122183,0.087979,-0.097603,0.295640,-0.142601,-0.129764,0.251216,-0.017077,-0.137642,0.267364,-0.025036
-0.057815,0.238275,-0.009641,-0.788936,0.160919,-0.002794,-0.404683,0.243153,0.089560,-0.333410,0.272690,0.032756,-0.711975,0.165097,-0.003815,-0.367314,0.150844,0.049406,-0.413091,0.157556,0.031617,0.352043,0.267647,0.009723,-0.166832,0.100985,0.125468,-0.200460,0.113627,0.107396,-0.200436,0.113819,0.107302,-0.127813,0.294855,-0.116053,-0.177721,0.241925,-0.017398,-0.184682,0.256232,-0.024383
-0.051568,0.230802,-0.009074,-0.734120,0.178703,-0.000791,-0.402141,0.248126,0.109782,-0.336393,0.276150,0.054075,-0.673598,0.162275,-0.003208,-0.373354,0.151555,0.027443,-0.401075,0.158018,0.008728,0.304105,0.256175,0.016239,-0.167085,0.088679,0.118084,-0.203035,0.098744,0.120139,-0.203021,0.098867,0.120077,-0.132701,0.283725,-0.097572,-0.190311,0.228362,-0.017976,-0.196499,0.241122,-0.024168
-0.046162,0.214747,-0.014693,-0.652594,0.179041,-0.006564,-0.377211,0.235782,0.110553,-0.322596,0.260850,0.056498,-0.609121,0.157574,-0.008892,-0.357372,0.150138,-0.003210,-0.383196,0.157729,-0.025938,0.248717,0.218605,0.016818,-0.146843,0.027763,0.091447,-0.216411,0.035697,0.164813,-0.215456,0.043566,0.160938,-0.130773,0.262339,-0.076060,-0.211204,0.193973,-0.015769,-0.217049,0.206064,-0.021611
-0.044216,0.198266,-0.023247,-0.585126,0.162243,-0.016317,-0.342424,0.212930,0.092298,-0.298999,0.235051,0.039604,-0.550761,0.153808,-0.017464,-0.327373,0.147956,-0.026578,-0.368394,0.157476,-0.054471,0.213649,0.173622,0.011521,-0.115952,-0.051855,0.058733,-0.234305,-0.045164,0.218576,-0.231955,-0.025585,0.208961,-0.122761,0.242182,-0.061814,-0.229703,0.156586,-0.011490,-0.235799,0.169232,-0.017586
-0.035504,0.168907,-0.012241,-0.488470,0.130602,-0.006916,-0.281231,0.174495,0.089397,-0.258189,0.193225,0.030210,-0.460677,0.138362,-0.006924,-0.301112,0.135148,-0.033368,-0.332280,0.144526,-0.061820,0.157338,0.144748,0.021471,-0.093526,-0.055398,0.050589,-0.198992,-0.057187,0.231493,-0.196373,-0.035110,0.220713,-0.095096,0.195904,-0.033908,-0.190234,0.120069,0.008628,-0.195811,0.131665,0.003042
-0.024715,0.140626,0.000740,-0.395980,0.106156,0.004949,-0.227818,0.141746,0.093201,-0.219561,0.158757,0.025835,-0.370916,0.117465,0.005155,-0.269952,0.116674,-0.036701,-0.284535,0.124976,-0.063321,0.100149,0.127124,0.032773,-0.080527,-0.028734,0.050910,-0.147919,-0.040104,0.220711,-0.145585,-0.020057,0.210972,-0.067543,0.151179,-0.007195,-0.137493,0.093972,0.031085,-0.142392,0.104170,0.026180
-0.016461,0.127859,-0.001459,-0.341476,0.112170,0.002949,-0.216530,0.137450,0.095292,-0.202689,0.156602,0.024097,-0.313981,0.098516,0.001824,-0.225520,0.098316,-0.048999,-0.235097,0.105851,-0.073682,0.062712,0.115981,0.031936,-0.077844,-0.017835,0.043052,-0.120004,-0.034859,0.201847,-0.117935,-0.016674,0.192971,-0.059445,0.136745,0.003811,-0.115872,0.088929,0.042831,-0.120538,0.098645,0.038159
-0.005022,0.106676,-0.003661,-0.272713,0.119321,0.001074,-0.196315,0.132723,0.098371,-0.173730,0.154164,0.026129,-0.238497,0.076034,-0.001485,-0.173228,0.076890,-0.063142,-0.181009,0.082781,-0.082477,0.012264,0.101054,0.037479,-0.071150,-0.006327,0.037658,-0.074644,-0.031026,0.178940,-0.072946,-0.015774,0.171464,-0.047096,0.121533,0.027120,-0.107701,0.071650,0.060567,-0.112344,0.081315,0.055916
0.003906,0.087586,-0.004638,-0.223851,0.123993,0.000344,-0.177117,0.130168,0.100867,-0.147063,0.152880,0.030917,-0.182014,0.061258,-0.003037,-0.139068,0.063023,-0.071943,-0.149156,0.067209,-0.085195,-0.025950,0.089654,0.046724,-0.063630,-0.000136,0.037423,-0.034567,-0.030817,0.163279,-0.033178,-0.018108,0.157054,-0.036627,0.113076,0.051204,-0.116873,0.050642,0.075476,-0.121712,0.060698,0.070620
