body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
-1.323746,-0.150293,0.809480,-1.443224,-0.141603,0.680688,-1.447144,-0.180383,0.376982,-1.369508,-0.480295,0.439151,-1.211019,-0.123955,0.676998,-1.209891,-0.160688,0.373058,-1.219653,-0.458840,0.471377,-1.322307,-0.165402,0.861451,-1.463406,-0.187319,1.095316,-1.493013,-0.127954,0.923300,-1.481915,0.026598,0.825073,-1.183033,-0.169385,1.097530,-1.162599,-0.098936,0.928516,-1.224290,0.048287,0.838062
-1.323722,-0.151272,0.809697,-1.443206,-0.142699,0.680862,-1.447265,-0.180378,0.377017,-1.368943,-0.479871,0.440273,-1.211010,-0.124933,0.677168,-1.209824,-0.160758,0.373119,-1.219627,-0.458771,0.471804,-1.322272,-0.166301,0.861691,-1.463437,-0.185927,1.095741,-1.493270,-0.126721,0.923708,-1.482298,0.028053,0.825817,-1.183094,-0.167754,1.097884,-1.162512,-0.097239,0.928915,-1.224450,0.050145,0.838891
-1.323659,-0.152541,0.810009,-1.443162,-0.144092,0.681132,-1.447417,-0.180361,0.377117,-1.368386,-0.479419,0.441461,-1.210975,-0.126217,0.677409,-1.209775,-0.160884,0.373226,-1.219660,-0.458760,0.472268,-1.322196,-0.167467,0.862032,-1.463448,-0.184397,1.096264,-1.493572,-0.125412,0.924205,-1.482714,0.029522,0.826553,-1.183136,-0.166003,1.098327,-1.162426,-0.095542,0.929349,-1.224610,0.051930,0.839639
-1.323558,-0.154481,0.810154,-1.442994,-0.146240,0.681122,-1.447593,-0.180371,0.376864,-1.367802,-0.478949,0.442391,-1.210818,-0.128193,0.677528,-1.209712,-0.161066,0.373144,-1.219874,-0.458700,0.472831,-1.322119,-0.169243,0.862224,-1.463686,-0.182516,1.096536,-1.494106,-0.123954,0.924382,-1.483265,0.031059,0.826854,-1.183415,-0.163853,1.098714,-1.162482,-0.093732,0.929621,-1.224889,0.053625,0.839878
-1.323411,-0.156648,0.810276,-1.442777,-0.148635,0.681079,-1.447768,-0.180325,0.376562,-1.367214,-0.478447,0.443115,-1.210616,-0.130364,0.677624,-1.209645,-0.161214,0.373027,-1.220133,-0.458577,0.473428,-1.321998,-0.171235,0.862396,-1.463950,-0.180611,1.096701,-1.494648,-0.122513,0.924439,-1.483786,0.032564,0.827015,-1.183728,-0.161626,1.099051,-1.162527,-0.091933,0.929812,-1.225147,0.055243,0.839920
-1.323171,-0.159273,0.810351,-1.442460,-0.151528,0.680968,-1.447943,-0.180164,0.376156,-1.366614,-0.477893,0.443422,-1.210323,-0.132929,0.677674,-1.209571,-0.161296,0.372834,-1.220486,-0.458331,0.474089,-1.321789,-0.173663,0.862527,-1.464264,-0.178661,1.096694,-1.495211,-0.121111,0.924292,-1.484258,0.034000,0.826934,-1.184103,-0.159245,1.099328,-1.162543,-0.090160,0.929884,-1.225348,0.056703,0.839609
-1.322800,-0.162309,0.810365,-1.442023,-0.154924,0.680791,-1.448082,-0.180018,0.375678,-1.366010,-0.477474,0.443167,-1.209922,-0.135865,0.677644,-1.209498,-0.161387,0.372549,-1.220883,-0.458044,0.474781,-1.321451,-0.176468,0.862605,-1.464582,-0.176700,1.096479,-1.495752,-0.119780,0.923907,-1.484648,0.035339,0.826577,-1.184498,-0.156714,1.099503,-1.162504,-0.088396,0.929802,-1.225502,0.058034,0.838959
-1.322364,-0.165554,0.810349,-1.441527,-0.158574,0.680586,-1.448217,-0.179881,0.375199,-1.365416,-0.477123,0.442667,-1.209467,-0.138988,0.677576,-1.209440,-0.161481,0.372240,-1.221303,-0.457731,0.475512,-1.321048,-0.179463,0.862656,-1.464913,-0.174737,1.096091,-1.496284,-0.118486,0.923335,-1.484994,0.036627,0.826018,-1.184918,-0.154109,1.099557,-1.162459,-0.086636,0.929576,-1.225655,0.059298,0.838077
-1.322161,-0.169629,0.810340,-1.441189,-0.163132,0.680302,-1.448554,-0.179601,0.374632,-1.364809,-0.477078,0.439957,-1.209189,-0.142810,0.677578,-1.209443,-0.161617,0.371990,-1.221751,-0.457543,0.476048,-1.320843,-0.183254,0.862722,-1.464917,-0.172954,1.095919,-1.497304,-0.117615,0.923058,-1.485831,0.037498,0.825762,-1.185029,-0.151424,1.099095,-1.162291,-0.084883,0.928783,-1.226024,0.060595,0.836930
-1.321725,-0.173756,0.810246,-1.440641,-0.167746,0.679963,-1.448877,-0.179227,0.374089,-1.364210,-0.476892,0.437453,-1.208705,-0.146677,0.677481,-1.209355,-0.161750,0.371683,-1.222036,-0.457357,0.476512,-1.320427,-0.187095,0.862703,-1.465117,-0.171159,1.095274,-1.498115,-0.116892,0.922189,-1.486317,0.038283,0.825026,-1.185353,-0.148649,1.098591,-1.162125,-0.083129,0.927947,-1.226342,0.061824,0.835602
-1.320825,-0.177983,0.809982,-1.439674,-0.172468,0.679504,-1.449136,-0.178663,0.373514,-1.363610,-0.476452,0.435293,-1.207808,-0.150630,0.677179,-1.209053,-0.161877,0.371215,-1.221987,-0.457180,0.476783,-1.319588,-0.191031,0.862513,-1.465677,-0.169350,1.093814,-1.498496,-0.116479,0.920264,-1.486130,0.038892,0.823466,-1.186070,-0.145686,1.098140,-1.161917,-0.081373,0.927163,-1.226501,0.062919,0.834042
-1.319863,-0.182236,0.809702,-1.438673,-0.177424,0.679062,-1.449353,-0.178859,0.373055,-1.363006,-0.476609,0.433995,-1.206884,-0.154765,0.676799,-1.208746,-0.162223,0.370719,-1.221598,-0.457321,0.476793,-1.318665,-0.194912,0.862324,-1.465934,-0.167368,1.092334,-1.498944,-0.115744,0.918444,-1.486199,0.039728,0.821850,-1.186481,-0.142651,1.097354,-1.161568,-0.079547,0.926034,-1.226519,0.064075,0.832135
-1.318869,-0.186499,0.809415,-1.437655,-0.182493,0.678638,-1.449570,-0.179440,0.372690,-1.362416,-0.477070,0.433164,-1.205950,-0.158989,0.676385,-1.208459,-0.162681,0.370238,-1.221050,-0.457624,0.476703,-1.317703,-0.198762,0.862134,-1.466054,-0.165322,1.090753,-1.499428,-0.114865,0.916590,-1.486388,0.040664,0.820121,-1.186757,-0.139599,1.096308,-1.161173,-0.077702,0.924645,-1.226495,0.065245,0.829976
-1.318013,-0.190633,0.808438,-1.436770,-0.187340,0.677547,-1.449791,-0.180146,0.371715,-1.361865,-0.477549,0.432212,-1.205135,-0.163155,0.675286,-1.207980,-0.162662,0.369118,-1.220452,-0.457687,0.475363,-1.316859,-0.202486,0.861251,-1.465854,-0.163064,1.088590,-1.499984,-0.113734,0.914250,-1.486753,0.041716,0.817681,-1.186669,-0.136723,1.094166,-1.160780,-0.076325,0.922012,-1.226493,0.066273,0.827087
-1.317248,-0.194631,0.807548,-1.435944,-0.192034,0.676528,-1.449977,-0.180780,0.370864,-1.361686,-0.478070,0.431404,-1.204368,-0.167290,0.674304,-1.207482,-0.162882,0.368168,-1.219859,-0.457919,0.474373,-1.316124,-0.206060,0.860456,-1.465800,-0.160870,1.086367,-1.500651,-0.112572,0.911882,-1.487195,0.042792,0.815207,-1.186727,-0.133961,1.092020,-1.160512,-0.074916,0.919442,-1.226525,0.067391,0.824289
-1.316665,-0.198365,0.806832,-1.435233,-0.196428,0.675637,-1.450054,-0.181259,0.370183,-1.362218,-0.478670,0.430799,-1.203689,-0.171370,0.673544,-1.206903,-0.163577,0.367475,-1.219244,-0.458488,0.473999,-1.315604,-0.209340,0.859836,-1.466012,-0.158763,1.084213,-1.501540,-0.111313,0.909632,-1.487814,0.043947,0.812838,-1.187047,-0.131379,1.090056,-1.160459,-0.073396,0.917172,-1.226591,0.068730,0.821831
-1.316099,-0.201739,0.806225,-1.434548,-0.200456,0.674881,-1.450268,-0.181785,0.369669,-1.362788,-0.479270,0.430426,-1.203034,-0.175110,0.672897,-1.206426,-0.164316,0.366920,-1.218660,-0.459071,0.473842,-1.315100,-0.212277,0.859319,-1.466149,-0.156976,1.082237,-1.502353,-0.110218,0.907609,-1.488429,0.044879,0.810595,-1.187277,-0.129223,1.088246,-1.160470,-0.072143,0.915092,-1.226651,0.069836,0.819566
-1.315542,-0.204935,0.805672,-1.433875,-0.204305,0.674196,-1.450557,-0.182338,0.369257,-1.363373,-0.479871,0.430190,-1.202391,-0.178684,0.672311,-1.206004,-0.165078,0.366447,-1.218090,-0.459664,0.473805,-1.314604,-0.215044,0.858851,-1.466249,-0.155357,1.080319,-1.503126,-0.109211,0.905669,-1.489035,0.045692,0.808384,-1.187463,-0.127288,1.086481,-1.160517,-0.071034,0.913074,-1.226711,0.070815,0.817364
-1.315217,-0.207501,0.805327,-1.433393,-0.207433,0.673696,-1.450602,-0.182855,0.368989,-1.363925,-0.480470,0.430218,-1.201929,-0.181614,0.671989,-1.205883,-0.165895,0.366230,-1.217555,-0.460263,0.474167,-1.314344,-0.217241,0.858576,-1.466337,-0.154243,1.078955,-1.503733,-0.108511,0.904307,-1.489534,0.046036,0.806473,-1.187600,-0.126076,1.085147,-1.160740,-0.070524,0.911498,-1.226820,0.071236,0.815578
-1.314845,-0.209755,0.805037,-1.432872,-0.210212,0.673267,-1.450539,-0.183333,0.368783,-1.364476,-0.481062,0.430309,-1.201427,-0.184201,0.671729,-1.205821,-0.166622,0.366078,-1.217031,-0.460739,0.474700,-1.314031,-0.219158,0.858348,-1.466343,-0.153375,1.077752,-1.504207,-0.107967,0.903122,-1.489992,0.046256,0.804781,-1.187658,-0.125032,1.083963,-1.160914,-0.070178,0.910071,-1.226901,0.071484,0.813941
-1.314381,-0.211383,0.804857,-1.432273,-0.212286,0.672968,-1.450245,-0.183727,0.368657,-1.365023,-0.481633,0.430483,-1.200847,-0.186100,0.671587,-1.205867,-0.167163,0.366026,-1.216528,-0.460967,0.475551,-1.313611,-0.220515,0.858216,-1.466185,-0.152979,1.076952,-1.504425,-0.107720,0.902365,-1.490387,0.046246,0.803595,-1.187555,-0.124303,1.083153,-1.160982,-0.070135,0.909017,-1.226921,0.071407,0.812677
-1.314252,-0.212526,0.804785,-1.432015,-0.213669,0.672783,-1.450053,-0.183869,0.368597,-1.365536,-0.481928,0.430728,-1.200593,-0.187434,0.671580,-1.205976,-0.167433,0.366092,-1.216518,-0.461001,0.476289,-1.313526,-0.221480,0.858175,-1.466182,-0.153096,1.076612,-1.504636,-0.107861,0.902066,-1.490737,0.045886,0.802936,-1.187566,-0.124364,1.082782,-1.161134,-0.070726,0.908459,-1.226899,0.070833,0.812026
-1.314290,-0.213425,0.804766,-1.431926,-0.214706,0.672655,-1.449909,-0.183884,0.368569,-1.366031,-0.482084,0.431008,-1.200502,-0.188486,0.671640,-1.206115,-0.167566,0.366217,-1.216753,-0.460938,0.476970,-1.313607,-0.222249,0.858179,-1.466256,-0.153469,1.076507,-1.504841,-0.108195,0.902001,-1.491064,0.045353,0.802547,-1.187632,-0.124819,1.082636,-1.161327,-0.071633,0.908154,-1.226855,0.070013,0.811687
-1.314749,-0.213720,0.804843,-1.432366,-0.214948,0.672714,-1.450018,-0.183561,0.368667,-1.366507,-0.481918,0.431051,-1.200931,-0.188823,0.671733,-1.206329,-0.167299,0.366348,-1.217242,-0.460830,0.476704,-1.314076,-0.222519,0.858260,-1.466435,-0.154525,1.077015,-1.505018,-0.109074,0.902553,-1.491294,0.044365,0.802924,-1.187747,-0.126317,1.083016,-1.161541,-0.073305,0.908466,-1.226687,0.068538,0.812029
-1.315193,-0.213630,0.805011,-1.432816,-0.214766,0.672888,-1.450167,-0.183089,0.368853,-1.367009,-0.481620,0.431034,-1.201367,-0.188770,0.671901,-1.206521,-0.166963,0.366532,-1.217722,-0.460720,0.476305,-1.314520,-0.222429,0.858428,-1.466558,-0.155636,1.077742,-1.505120,-0.110042,0.903313,-1.491473,0.043303,0.803527,-1.187804,-0.127831,1.083606,-1.161672,-0.074998,0.908989,-1.226452,0.067014,0.812555
-1.315607,-0.212770,0.805363,-1.433288,-0.213739,0.673289,-1.450399,-0.182317,0.369214,-1.367562,-0.481062,0.430896,-1.201817,-0.187938,0.672217,-1.206670,-0.166488,0.366819,-1.218185,-0.460605,0.475637,-1.314913,-0.221622,0.858770,-1.466567,-0.156856,1.078903,-1.505069,-0.111184,0.904481,-1.491547,0.042092,0.804575,-1.187744,-0.129377,1.084607,-1.161637,-0.076737,0.909929,-1.226085,0.065390,0.813440
-1.316069,-0.211464,0.805972,-1.433808,-0.212253,0.673948,-1.450505,-0.181598,0.369772,-1.368074,-0.480624,0.430726,-1.202316,-0.186649,0.672795,-1.206804,-0.166017,0.367335,-1.218519,-0.460501,0.475180,-1.315355,-0.220403,0.859366,-1.466617,-0.158189,1.080434,-1.504984,-0.112502,0.905987,-1.491535,0.040656,0.805889,-1.187715,-0.131064,1.086031,-1.161511,-0.078578,0.911322,-1.225587,0.063656,0.814744
-1.316555,-0.209935,0.806711,-1.434353,-0.210537,0.674737,-1.450550,-0.180909,0.370433,-1.368566,-0.480246,0.430543,-1.202839,-0.185130,0.673504,-1.206933,-0.165549,0.367970,-1.218786,-0.460400,0.474833,-1.315822,-0.218977,0.860087,-1.466690,-0.159587,1.082125,-1.504881,-0.113915,0.907637,-1.491475,0.039099,0.807313,-1.187707,-0.132831,1.087642,-1.161349,-0.080482,0.912916,-1.225033,0.061856,0.816233
-1.316927,-0.207715,0.807980,-1.434732,-0.208386,0.676012,-1.450403,-0.180787,0.371489,-1.368575,-0.480411,0.430445,-1.203215,-0.183008,0.674759,-1.207120,-0.165789,0.369082,-1.218795,-0.460712,0.475764,-1.316198,-0.216829,0.861343,-1.466924,-0.161218,1.084368,-1.504772,-0.115537,0.909808,-1.491468,0.037290,0.809186,-1.187897,-0.134462,1.090115,-1.161167,-0.081675,0.915580,-1.224453,0.060415,0.818274
-1.317288,-0.205342,0.809056,-1.435126,-0.206007,0.677120,-1.450242,-0.180618,0.372376,-1.368584,-0.480499,0.430330,-1.203601,-0.180707,0.675811,-1.207342,-0.165861,0.370008,-1.218826,-0.460901,0.476388,-1.316549,-0.214560,0.862401,-1.467002,-0.162847,1.086458,-1.504588,-0.117140,0.911851,-1.491407,0.035515,0.810950,-1.187918,-0.136204,1.092319,-1.160922,-0.082955,0.917969,-1.223850,0.058960,0.820176
-1.317624,-0.202666,0.809748,-1.435550,-0.203175,0.677895,-1.450061,-0.180357,0.372918,-1.368594,-0.480436,0.430176,-1.204007,-0.178048,0.676454,-1.207638,-0.165593,0.370545,-1.218907,-0.460846,0.476380,-1.316848,-0.212051,0.863063,-1.466773,-0.164458,1.088294,-1.504270,-0.118693,0.913683,-1.491261,0.033817,0.812542,-1.187604,-0.138149,1.094034,-1.160550,-0.084391,0.919853,-1.223206,0.057494,0.821842
-1.318093,-0.199690,0.810659,-1.436064,-0.199946,0.678854,-1.449817,-0.180034,0.373638,-1.368662,-0.480325,0.430297,-1.204489,-0.175118,0.677366,-1.207881,-0.165280,0.371360,-1.219058,-0.460794,0.476502,-1.317287,-0.209273,0.863939,-1.466569,-0.165895,1.090352,-1.504025,-0.120143,0.915730,-1.491206,0.032179,0.814282,-1.187302,-0.140050,1.095865,-1.160295,-0.085771,0.921841,-1.222744,0.056142,0.823740
-1.318628,-0.196567,0.811678,-1.436621,-0.196523,0.679908,-1.449549,-0.179684,0.374470,-1.368765,-0.480192,0.430580,-1.205008,-0.172056,0.678412,-1.208105,-0.164946,0.372329,-1.219245,-0.460745,0.476704,-1.317796,-0.206364,0.864919,-1.466385,-0.167256,1.092472,-1.503816,-0.121551,0.917834,-1.491193,0.030563,0.816050,-1.187015,-0.141936,1.097704,-1.160113,-0.087133,0.923832,-1.222390,0.054840,0.825707
-1.319492,-0.193084,0.812513,-1.437500,-0.192762,0.680782,-1.449101,-0.180096,0.375089,-1.369099,-0.480647,0.431990,-1.205826,-0.168881,0.679258,-1.208281,-0.164703,0.373118,-1.219439,-0.461075,0.475915,-1.318602,-0.203055,0.865721,-1.465824,-0.168353,1.094798,-1.503965,-0.121960,0.920498,-1.491613,0.029736,0.818060,-1.186304,-0.144022,1.099008,-1.159982,-0.088497,0.925279,-1.222199,0.053751,0.827516
-1.320233,-0.189644,0.813150,-1.438257,-0.189006,0.681467,-1.448685,-0.180356,0.375591,-1.369451,-0.481013,0.432931,-1.206528,-0.165683,0.679918,-1.208466,-0.164447,0.373751,-1.219558,-0.461322,0.475154,-1.319297,-0.199812,0.866321,-1.465395,-0.169622,1.096680,-1.504053,-0.122534,0.922684,-1.491928,0.028840,0.819743,-1.185750,-0.146138,1.100121,-1.159894,-0.089823,0.926581,-1.222055,0.052716,0.829208
-1.320726,-0.186289,0.813390,-1.438772,-0.185259,0.681767,-1.448301,-0.180296,0.375779,-1.369829,-0.481195,0.432853,-1.206992,-0.162440,0.680203,-1.208641,-0.164159,0.374039,-1.219537,-0.461412,0.474412,-1.319770,-0.196703,0.866513,-1.465212,-0.171197,1.097786,-1.504015,-0.123401,0.924017,-1.492008,0.027837,0.820864,-1.185477,-0.148285,1.100970,-1.159848,-0.091051,0.927700,-1.221953,0.051815,0.830771
-1.320998,-0.182786,0.813178,-1.439085,-0.181343,0.681644,-1.447985,-0.180189,0.375599,-1.370217,-0.481209,0.432949,-1.207265,-0.158949,0.680039,-1.208792,-0.163863,0.373911,-1.219368,-0.461202,0.474114,-1.320029,-0.193486,0.866244,-1.465125,-0.172787,1.098152,-1.503886,-0.124182,0.924601,-1.491958,0.027185,0.821627,-1.185327,-0.150209,1.101409,-1.159823,-0.092073,0.928425,-1.221862,0.050990,0.831745
-1.321159,-0.179208,0.812740,-1.439298,-0.177342,0.681316,-1.447711,-0.180059,0.375267,-1.370620,-0.481139,0.433164,-1.207441,-0.155333,0.679653,-1.208938,-0.163562,0.373598,-1.219131,-0.460842,0.474063,-1.320181,-0.190217,0.865743,-1.465088,-0.174386,1.098096,-1.503705,-0.124922,0.924758,-1.491830,0.026705,0.822160,-1.185240,-0.152028,1.101592,-1.159813,-0.092998,0.928903,-1.221782,0.050198,0.832375
-1.321504,-0.175347,0.812813,-1.439744,-0.173292,0.681551,-1.447486,-0.180584,0.375559,-1.370996,-0.481464,0.435060,-1.207863,-0.151564,0.679705,-1.209130,-0.163244,0.373764,-1.218985,-0.460517,0.474349,-1.320490,-0.186591,0.865765,-1.464995,-0.175282,1.098574,-1.503364,-0.125374,0.925309,-1.491516,0.026289,0.822763,-1.185087,-0.153239,1.102026,-1.159792,-0.093576,0.929537,-1.221554,0.049729,0.833038
-1.321847,-0.171698,0.812778,-1.440185,-0.169407,0.681686,-1.447346,-0.180978,0.375811,-1.371343,-0.481729,0.436394,-1.208280,-0.147956,0.679667,-1.209308,-0.162949,0.373871,-1.218845,-0.460219,0.474555,-1.320798,-0.183190,0.865676,-1.464904,-0.176298,1.098853,-1.503056,-0.125856,0.925696,-1.491220,0.025903,0.823291,-1.184933,-0.154645,1.102251,-1.159767,-0.094229,0.930008,-1.221365,0.049358,0.833825
-1.322186,-0.168480,0.812532,-1.440615,-0.165862,0.681605,-1.447357,-0.181104,0.375882,-1.371622,-0.481889,0.436505,-1.208686,-0.144680,0.679443,-1.209445,-0.162701,0.373812,-1.218718,-0.459975,0.474545,-1.321106,-0.180248,0.865369,-1.464812,-0.177545,1.098833,-1.502827,-0.126393,0.925856,-1.490983,0.025578,0.823765,-1.184774,-0.156422,1.102155,-1.159714,-0.095021,0.930247,-1.221230,0.049192,0.834952
-1.322492,-0.165389,0.811709,-1.441009,-0.162443,0.680950,-1.447334,-0.181207,0.375413,-1.371739,-0.481961,0.436271,-1.209058,-0.141519,0.678649,-1.209540,-0.162418,0.373201,-1.218615,-0.459732,0.473871,-1.321383,-0.177428,0.864483,-1.464757,-0.178638,1.098126,-1.502566,-0.126811,0.925306,-1.490684,0.025493,0.823716,-1.184663,-0.157933,1.101403,-1.159700,-0.095695,0.929784,-1.221149,0.049076,0.835295
-1.322783,-0.162364,0.810597,-1.441386,-0.159089,0.680012,-1.447301,-0.181299,0.374696,-1.371780,-0.481987,0.435884,-1.209414,-0.138418,0.677572,-1.209620,-0.162118,0.372330,-1.218525,-0.459490,0.472880,-1.321646,-0.174671,0.863309,-1.464722,-0.179653,1.097049,-1.502289,-0.127168,0.924375,-1.490351,0.025528,0.823382,-1.184580,-0.159309,1.100297,-1.159711,-0.096310,0.928944,-1.221100,0.048983,0.835220
-1.323048,-0.159557,0.810079,-1.441706,-0.155993,0.679635,-1.447191,-0.181259,0.374548,-1.371365,-0.481747,0.436283,-1.209720,-0.135489,0.677116,-1.209632,-0.161779,0.372086,-1.218540,-0.459029,0.473032,-1.321881,-0.172119,0.862730,-1.464637,-0.180285,1.096546,-1.501952,-0.127409,0.923937,-1.490040,0.025505,0.823272,-1.184460,-0.160146,1.099675,-1.159745,-0.096651,0.928484,-1.221054,0.048945,0.835182
-1.323313,-0.156877,0.809603,-1.442019,-0.153019,0.679298,-1.447141,-0.181170,0.374455,-1.370921,-0.481425,0.436776,-1.210018,-0.132686,0.676711,-1.209659,-0.161467,0.371907,-1.218652,-0.458563,0.473324,-1.322119,-0.169687,0.862194,-1.464585,-0.180848,1.096036,-1.501623,-0.127607,0.923479,-1.489745,0.025503,0.823110,-1.184378,-0.160886,1.099063,-1.159810,-0.096931,0.928024,-1.221025,0.048936,0.835082
-1.323578,-0.154447,0.809214,-1.442317,-0.150284,0.679029,-1.447205,-0.180982,0.374427,-1.370416,-0.480943,0.437416,-1.210301,-0.130132,0.676404,-1.209713,-0.161208,0.371826,-1.218958,-0.458085,0.473868,-1.322363,-0.167493,0.861746,-1.464597,-0.181270,1.095567,-1.501310,-0.127724,0.923036,-1.489489,0.025542,0.822897,-1.184366,-0.161430,1.098527,-1.159926,-0.097087,0.927616,-1.221015,0.048983,0.834912
-1.323649,-0.152310,0.809057,-1.442423,-0.147833,0.678990,-1.447099,-0.180693,0.374607,-1.369881,-0.480416,0.438165,-1.210389,-0.127910,0.676318,-1.209709,-0.160966,0.371949,-1.219336,-0.457648,0.474545,-1.322429,-0.165569,0.861535,-1.464612,-0.181580,1.095228,-1.500696,-0.127641,0.922685,-1.488996,0.025698,0.822644,-1.184361,-0.161889,1.098305,-1.160056,-0.097201,0.927505,-1.220992,0.048966,0.834852
-1.323624,-0.150318,0.809016,-1.442434,-0.145522,0.679065,-1.446910,-0.180353,0.374897,-1.369333,-0.479865,0.438972,-1.210379,-0.125850,0.676342,-1.209679,-0.160731,0.372176,-1.219753,-0.457228,0.475293,-1.322405,-0.163777,0.861443,-1.464629,-0.181832,1.094947,-1.499930,-0.127457,0.922377,-1.488378,0.025913,0.822365,-1.184360,-0.162305,1.098232,-1.160196,-0.097294,0.927536,-1.220964,0.048917,0.834843
-1.323730,-0.148910,0.808687,-1.442557,-0.143913,0.678814,-1.446746,-0.180183,0.374808,-1.368758,-0.479515,0.439215,-1.210494,-0.124335,0.676075,-1.209835,-0.160541,0.372064,-1.220274,-0.456794,0.475854,-1.322506,-0.162521,0.861075,-1.464721,-0.181979,1.094462,-1.499539,-0.127299,0.921889,-1.488266,0.026147,0.821963,-1.184449,-0.162428,1.097851,-1.160342,-0.097100,0.927269,-1.221051,0.049160,0.834614
-1.323821,-0.147636,0.808417,-1.442655,-0.142444,0.678608,-1.446603,-0.180019,0.374757,-1.368185,-0.479156,0.439534,-1.210584,-0.122959,0.675872,-1.209923,-0.160348,0.372004,-1.220784,-0.456384,0.476374,-1.322596,-0.161391,0.860767,-1.464819,-0.182061,1.094038,-1.499186,-0.127118,0.921456,-1.488171,0.026408,0.821624,-1.184545,-0.162479,1.097536,-1.160486,-0.096859,0.927060,-1.221165,0.049437,0.834443
-1.323884,-0.146634,0.808263,-1.442702,-0.141254,0.678492,-1.446499,-0.179868,0.374767,-1.367617,-0.478782,0.439993,-1.210622,-0.121863,0.675795,-1.209871,-0.160150,0.372038,-1.221270,-0.456028,0.476804,-1.322664,-0.160512,0.860581,-1.464929,-0.182014,1.093746,-1.498912,-0.126893,0.921144,-1.488117,0.026725,0.821428,-1.184657,-0.162385,1.097366,-1.160627,-0.096527,0.926978,-1.221330,0.049782,0.834398
-1.323928,-0.145835,0.808109,-1.442710,-0.140310,0.678345,-1.446483,-0.179800,0.374731,-1.367070,-0.478458,0.440458,-1.210623,-0.120995,0.675721,-1.209770,-0.159954,0.372049,-1.221754,-0.455686,0.477167,-1.322717,-0.159810,0.860401,-1.465013,-0.181761,1.093503,-1.498696,-0.126561,0.920865,-1.488104,0.027174,0.821309,-1.184751,-0.161981,1.097206,-1.160814,-0.095949,0.926874,-1.221592,0.050251,0.834169
-1.323964,-0.145140,0.807954,-1.442697,-0.139492,0.678184,-1.446512,-0.179773,0.374672,-1.366537,-0.478158,0.440924,-1.210604,-0.120242,0.675650,-1.209644,-0.159758,0.372049,-1.222236,-0.455351,0.477496,-1.322761,-0.159196,0.860225,-1.465084,-0.181405,1.093285,-1.498510,-0.126177,0.920605,-1.488112,0.027688,0.821229,-1.184837,-0.161423,1.097054,-1.161024,-0.095249,0.926759,-1.221902,0.050779,0.833849
-1.323794,-0.145010,0.807970,-1.442469,-0.139227,0.678166,-1.446574,-0.179787,0.374693,-1.366030,-0.477922,0.441345,-1.210367,-0.120070,0.675740,-1.209445,-0.159650,0.372147,-1.222553,-0.455075,0.477994,-1.322623,-0.159120,0.860226,-1.465176,-0.180868,1.093192,-1.498405,-0.125654,0.920468,-1.488103,0.028348,0.821294,-1.184936,-0.160884,1.097205,-1.161164,-0.094557,0.926965,-1.222219,0.051428,0.834103
-1.323608,-0.145104,0.807954,-1.442223,-0.139203,0.678108,-1.446702,-0.179825,0.374647,-1.365542,-0.477694,0.441689,-1.210114,-0.120113,0.675794,-1.209297,-0.159558,0.372182,-1.222825,-0.454766,0.478567,-1.322469,-0.159257,0.860200,-1.465275,-0.180252,1.093086,-1.498347,-0.125086,0.920315,-1.488139,0.029046,0.821333,-1.185043,-0.160273,1.097345,-1.161308,-0.093829,0.927145,-1.222586,0.052109,0.834358
-1.323389,-0.145649,0.807877,-1.441941,-0.139661,0.677970,-1.446964,-0.179910,0.374466,-1.365086,-0.477485,0.441884,-1.209830,-0.120586,0.675775,-1.209251,-0.159502,0.372094,-1.223004,-0.454395,0.479290,-1.322284,-0.159818,0.860119,-1.465386,-0.179477,1.092949,-1.498384,-0.124428,0.920125,-1.488266,0.029822,0.821318,-1.185165,-0.159516,1.097459,-1.161461,-0.093029,0.927271,-1.223055,0.052857,0.834611
-1.323093,-0.146574,0.807870,-1.441575,-0.140503,0.677882,-1.447186,-0.179993,0.374287,-1.364790,-0.477341,0.442010,-1.209460,-0.121460,0.675817,-1.209114,-0.159471,0.372020,-1.223116,-0.454008,0.480115,-1.322027,-0.160734,0.860115,-1.465482,-0.178555,1.092890,-1.498392,-0.123697,0.919987,-1.488292,0.030643,0.821318,-1.185274,-0.158617,1.097677,-1.161524,-0.092174,0.927478,-1.223408,0.053640,0.834898
-1.322758,-0.147691,0.807898,-1.441166,-0.141538,0.677818,-1.447388,-0.180074,0.374112,-1.364568,-0.477227,0.442105,-1.209047,-0.122535,0.675889,-1.208931,-0.159452,0.371957,-1.223189,-0.453611,0.480995,-1.321735,-0.161829,0.860150,-1.465570,-0.177557,1.092858,-1.498383,-0.122928,0.919862,-1.488265,0.031489,0.821315,-1.185376,-0.157647,1.097933,-1.161544,-0.091289,0.927713,-1.223708,0.054442,0.835189
