joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.000033,0.033850,-0.011973,0.077440,-0.024050,-0.029922,0.136676,-0.154419,0.390393,1.884143,2.021751,-0.451216,-0.494468,-0.436456,-0.689210,0.224597,-0.167141,-0.198274,0.095191,-0.254909,0.401478,0.583261,0.555624,-0.099999,0.022869,0.300000,0.300000,-0.050000,-0.050000
0.001684,0.036408,-0.012266,0.076058,-0.024489,-0.029696,0.135640,-0.154699,0.384473,1.879045,2.015793,-0.444571,-0.487744,-0.436187,-0.688196,0.223083,-0.165077,-0.197760,0.094940,-0.256260,0.401668,0.584188,0.556019,-0.099998,0.022894,0.300000,0.300000,-0.050000,-0.050000
0.005844,0.041555,-0.012836,0.075195,-0.024552,-0.029088,0.135386,-0.154784,0.377839,1.873148,2.008977,-0.435560,-0.479058,-0.435877,-0.687684,0.221319,-0.162997,-0.197205,0.094236,-0.257435,0.402446,0.585925,0.556410,-0.099997,0.022997,0.300000,0.300000,-0.050000,-0.050000
0.011222,0.047566,-0.013361,0.073928,-0.024686,-0.028227,0.135128,-0.154586,0.370378,1.866704,2.001740,-0.425783,-0.469632,-0.435391,-0.687080,0.219594,-0.160980,-0.196617,0.093495,-0.258744,0.403196,0.587800,0.556774,-0.099996,0.023094,0.300000,0.300000,-0.050000,-0.050000
0.019024,0.055290,-0.013793,0.071853,-0.024965,-0.026862,0.134864,-0.153825,0.361284,1.859182,1.993676,-0.414497,-0.458748,-0.434557,-0.686290,0.217950,-0.159096,-0.195967,0.092679,-0.260319,0.403890,0.589947,0.557082,-0.099998,0.023175,0.300000,0.300000,-0.050000,-0.050000
0.028767,0.064422,-0.014153,0.070040,-0.025076,-0.025855,0.134757,-0.152582,0.351218,1.850993,1.985222,-0.401884,-0.446868,-0.433461,-0.685237,0.216194,-0.157113,-0.195253,0.091826,-0.261814,0.404875,0.592062,0.557261,-0.099998,0.023292,0.300000,0.300000,-0.050000,-0.050000
0.039484,0.074261,-0.014476,0.068357,-0.025102,-0.025027,0.134728,-0.151098,0.340662,1.842467,1.976568,-0.388603,-0.434483,-0.432234,-0.684052,0.214381,-0.155079,-0.194507,0.090952,-0.263271,0.406006,0.594163,0.557374,-0.099997,0.023426,0.300000,0.300000,-0.050000,-0.050000
0.052170,0.087324,-0.013653,0.067594,-0.023822,-0.026134,0.134350,-0.149584,0.327347,1.833007,1.967560,-0.373979,-0.422526,-0.431155,-0.684430,0.212700,-0.154290,-0.193755,0.090186,-0.264888,0.411376,0.595920,0.563099,-0.099997,0.024325,0.300000,0.300000,-0.050000,-0.049976
0.066022,0.100265,-0.013436,0.066327,-0.023023,-0.025926,0.134592,-0.147520,0.313209,1.823864,1.957934,-0.359511,-0.410052,-0.431284,-0.684524,0.211611,-0.153437,-0.193100,0.089380,-0.267812,0.417035,0.599288,0.568486,-0.099998,0.025260,0.300000,0.300000,-0.050000,-0.049924
0.082222,0.112979,-0.014432,0.064052,-0.023183,-0.023086,0.136077,-0.144355,0.297408,1.815345,1.947063,-0.345338,-0.396526,-0.433829,-0.684049,0.211704,-0.152453,-0.192637,0.088494,-0.273351,0.423280,0.605879,0.573206,-0.099999,0.026266,0.300000,0.300000,-0.050000,-0.049816
0.098656,0.126633,-0.014882,0.062520,-0.022970,-0.021391,0.137475,-0.141519,0.282416,1.806175,1.936639,-0.330458,-0.382501,-0.435546,-0.683249,0.210882,-0.151754,-0.192141,0.087603,-0.278463,0.429744,0.611157,0.576836,-0.100000,0.027286,0.300000,0.300000,-0.050000,-0.049677
0.115199,0.140751,-0.015059,0.061359,-0.022570,-0.020268,0.138828,-0.138847,0.267833,1.796682,1.926442,-0.315231,-0.368233,-0.436850,-0.682288,0.209603,-0.151197,-0.191629,0.086710,-0.283359,0.436315,0.615776,0.579921,-0.100000,0.028313,0.300000,0.300000,-0.050000,-0.049522
0.132663,0.155994,-0.015060,0.060397,-0.022106,-0.019673,0.140257,-0.136510,0.253782,1.785660,1.916100,-0.299663,-0.353232,-0.436929,-0.681103,0.207504,-0.150889,-0.191169,0.085882,-0.287021,0.442639,0.618815,0.582118,-0.100000,0.029285,0.300000,0.300000,-0.050000,-0.049423
0.150937,0.171249,-0.015025,0.059043,-0.021912,-0.019395,0.141837,-0.133987,0.239436,1.775370,1.904982,-0.283639,-0.337668,-0.438504,-0.679590,0.205088,-0.150405,-0.190921,0.085054,-0.290257,0.448607,0.621596,0.584122,-0.100000,0.030196,0.300000,0.300000,-0.050000,-0.049392
0.170808,0.186510,-0.014914,0.056906,-0.022256,-0.019754,0.143721,-0.131096,0.224516,1.766559,1.892326,-0.266724,-0.320996,-0.443068,-0.677421,0.202040,-0.149567,-0.191097,0.084227,-0.292638,0.453859,0.623854,0.585739,-0.099999,0.030983,0.300000,0.300000,-0.050000,-0.049497
0.190062,0.202674,-0.014156,0.056269,-0.021702,-0.021244,0.144720,-0.129010,0.210754,1.757447,1.881366,-0.250879,-0.305232,-0.446610,-0.675587,0.199370,-0.148283,-0.190717,0.083448,-0.293956,0.458392,0.624911,0.587008,-0.099999,0.031653,0.300000,0.300000,-0.050000,-0.049712
0.208995,0.219282,-0.013073,0.056383,-0.020700,-0.023298,0.145275,-0.127328,0.197580,1.748190,1.871261,-0.235580,-0.289931,-0.449638,-0.673922,0.196890,-0.146776,-0.190060,0.082694,-0.294741,0.462563,0.625366,0.588103,-0.100000,0.032264,0.300000,0.300000,-0.050000,-0.049983
0.226001,0.234620,-0.012690,0.056797,-0.019685,-0.024107,0.146618,-0.125849,0.186440,1.737954,1.860711,-0.221566,-0.276590,-0.450994,-0.672614,0.194362,-0.145745,-0.189416,0.081959,-0.295022,0.466392,0.625976,0.589712,-0.099987,0.032848,0.300000,0.300000,-0.050000,-0.049992
0.242589,0.249497,-0.012328,0.057405,-0.018643,-0.024624,0.148088,-0.124555,0.175927,1.728216,1.850658,-0.208159,-0.263855,-0.451929,-0.671401,0.191903,-0.144782,-0.188763,0.081232,-0.295184,0.470015,0.626508,0.591318,-0.099973,0.033406,0.300000,0.300000,-0.050000,-0.049998
0.258341,0.263453,-0.012011,0.058402,-0.017544,-0.024560,0.149814,-0.123630,0.166671,1.719477,1.841599,-0.195964,-0.252330,-0.452018,-0.670376,0.189580,-0.143956,-0.188093,0.080523,-0.295107,0.473228,0.626884,0.592918,-0.099959,0.033909,0.300000,0.300000,-0.050000,-0.049999
0.272882,0.276186,-0.011463,0.059554,-0.016319,-0.024288,0.151825,-0.123261,0.158806,1.712043,1.833732,-0.185071,-0.242342,-0.451509,-0.669460,0.187573,-0.143286,-0.187455,0.079784,-0.294691,0.476144,0.627175,0.594336,-0.099947,0.034374,0.300000,0.300000,-0.050000,-0.049999
0.286832,0.288319,-0.010800,0.060785,-0.015029,-0.023913,0.153980,-0.123169,0.151631,1.705256,1.826454,-0.174819,-0.233112,-0.450700,-0.668597,0.185723,-0.142694,-0.186832,0.079031,-0.294103,0.478913,0.627426,0.595664,-0.099935,0.034820,0.300000,0.300000,-0.050000,-0.050000
0.298079,0.298516,-0.009968,0.061982,-0.013646,-0.024730,0.156206,-0.123361,0.145757,1.700108,1.819950,-0.167159,-0.225947,-0.449486,-0.667168,0.182403,-0.141228,-0.186063,0.078077,-0.290572,0.481469,0.630010,0.597618,-0.099382,0.035250,0.300000,0.300000,-0.049995,-0.049999
0.308721,0.308206,-0.009194,0.063238,-0.012353,-0.025365,0.158450,-0.123748,0.140487,1.695477,1.813932,-0.160019,-0.219385,-0.448495,-0.665869,0.179386,-0.140138,-0.185090,0.077132,-0.287074,0.483749,0.632233,0.599332,-0.098852,0.035641,0.300000,0.300000,-0.049992,-0.049999
0.318154,0.316881,-0.008533,0.064615,-0.011238,-0.025633,0.160729,-0.124525,0.136423,1.691877,1.808887,-0.153922,-0.214028,-0.447947,-0.664828,0.176978,-0.139801,-0.183711,0.076201,-0.283641,0.485479,0.633735,0.600566,-0.098366,0.035953,0.300000,0.300000,-0.049995,-0.049999
0.326102,0.324411,-0.008072,0.066199,-0.009940,-0.025973,0.162760,-0.125643,0.133602,1.688407,1.805515,-0.149057,-0.209800,-0.446999,-0.664592,0.174922,-0.139675,-0.182333,0.075182,-0.280426,0.486943,0.634748,0.601324,-0.097939,0.036222,0.300000,0.300000,-0.049998,-0.050000
0.333297,0.331360,-0.007711,0.067884,-0.008551,-0.026349,0.164666,-0.126931,0.131407,1.685005,1.802983,-0.144813,-0.206141,-0.445852,-0.664757,0.173044,-0.139654,-0.180957,0.074120,-0.277323,0.488272,0.635515,0.601843,-0.097543,0.036470,0.300000,0.300000,-0.050000,-0.050000
0.338890,0.336868,-0.007413,0.069235,-0.007612,-0.026105,0.166328,-0.128405,0.131008,1.683279,1.801951,-0.142208,-0.203787,-0.445028,-0.665314,0.171395,-0.139789,-0.179743,0.072630,-0.274579,0.488798,0.635913,0.601840,-0.097224,0.036594,0.300000,0.300000,-0.049999,-0.050000
0.343775,0.341627,-0.007137,0.070670,-0.006723,-0.025886,0.167990,-0.129920,0.131184,1.681819,1.801493,-0.140122,-0.202065,-0.444318,-0.666081,0.169808,-0.140027,-0.178620,0.071115,-0.271861,0.489342,0.636279,0.601820,-0.096911,0.036724,0.300000,0.300000,-0.049999,-0.050000
0.347246,0.344889,-0.006903,0.072277,-0.005934,-0.025716,0.169653,-0.131515,0.132513,1.680892,1.802184,-0.139072,-0.201610,-0.443835,-0.667268,0.168342,-0.140476,-0.177678,0.069548,-0.269193,0.489919,0.636581,0.601766,-0.096611,0.036869,0.300000,0.300000,-0.050000,-0.050000
0.349344,0.346672,-0.006403,0.074140,-0.005213,-0.025961,0.171164,-0.133136,0.134867,1.680845,1.803561,-0.139330,-0.202389,-0.443821,-0.668236,0.167277,-0.141178,-0.176866,0.068057,-0.266391,0.490228,0.636397,0.601591,-0.096316,0.036980,0.300000,0.300000,-0.050000,-0.050000
0.350758,0.347718,-0.005771,0.076133,-0.004524,-0.026414,0.172601,-0.134771,0.137735,1.681238,1.805282,-0.140242,-0.203784,-0.444041,-0.669094,0.166412,-0.142006,-0.176119,0.066604,-0.263519,0.490403,0.635970,0.601355,-0.096022,0.037074,0.300000,0.300000,-0.050000,-0.050000
0.350190,0.346733,-0.004848,0.077791,-0.003810,-0.027391,0.173673,-0.136536,0.142065,1.683036,1.807863,-0.142870,-0.206862,-0.444602,-0.669168,0.165976,-0.142998,-0.175420,0.065655,-0.260504,0.490226,0.634979,0.600832,-0.095736,0.037118,0.300000,0.300000,-0.050000,-0.050000
0.348847,0.345091,-0.003992,0.079343,-0.003204,-0.028280,0.174782,-0.138324,0.146823,1.685069,1.810629,-0.146033,-0.210571,-0.445175,-0.669339,0.165630,-0.144130,-0.174767,0.064836,-0.257427,0.489878,0.633900,0.600136,-0.095446,0.037137,0.300000,0.300000,-0.050000,-0.050000
0.345957,0.342140,-0.003274,0.080679,-0.002817,-0.028991,0.175966,-0.140155,0.152432,1.687567,1.813763,-0.150264,-0.215539,-0.445772,-0.669703,0.165466,-0.145542,-0.174206,0.064279,-0.254231,0.489188,0.632647,0.599094,-0.095148,0.037106,0.300000,0.300000,-0.050000,-0.050000
0.341761,0.337770,-0.002796,0.081619,-0.002562,-0.029579,0.177065,-0.141936,0.158771,1.690309,1.817282,-0.155574,-0.221749,-0.446360,-0.670178,0.165770,-0.147182,-0.173636,0.063674,-0.251115,0.488280,0.631232,0.597506,-0.094877,0.037041,0.300000,0.300000,-0.050000,-0.050000
0.336914,0.332692,-0.002439,0.082361,-0.002372,-0.030106,0.178120,-0.143691,0.165471,1.693171,1.820991,-0.161420,-0.228576,-0.446943,-0.670707,0.166308,-0.148935,-0.173063,0.063046,-0.248042,0.487262,0.629738,0.595644,-0.094621,0.036958,0.300000,0.300000,-0.050000,-0.050000
0.329794,0.325732,-0.002600,0.082834,-0.002489,-0.030491,0.179143,-0.145460,0.173567,1.697128,1.827294,-0.168936,-0.237042,-0.447846,-0.671732,0.167414,-0.150842,-0.172754,0.062536,-0.245025,0.485930,0.628073,0.592933,-0.094390,0.036820,0.300000,0.300000,-0.050000,-0.050000
0.321410,0.318074,-0.003135,0.083521,-0.002580,-0.030799,0.180235,-0.147282,0.182612,1.700780,1.834850,-0.177524,-0.246538,-0.447303,-0.673086,0.169062,-0.152965,-0.172516,0.062069,-0.242009,0.484400,0.626177,0.589166,-0.094176,0.036639,0.300000,0.300000,-0.050000,-0.050000
0.310486,0.309005,-0.004416,0.084638,-0.002619,-0.030956,0.181468,-0.149215,0.193573,1.703829,1.844925,-0.188275,-0.258115,-0.443868,-0.675101,0.171796,-0.155526,-0.172418,0.061686,-0.238991,0.482470,0.623813,0.583279,-0.093998,0.036369,0.300000,0.300000,-0.050000,-0.050000
0.299723,0.298826,-0.005275,0.085758,-0.003261,-0.030689,0.183021,-0.150952,0.205466,1.710441,1.855683,-0.199598,-0.269790,-0.441737,-0.677184,0.175719,-0.158881,-0.172646,0.061444,-0.238064,0.480185,0.619803,0.576790,-0.094216,0.036042,0.299999,0.300000,-0.050000,-0.050000
0.289040,0.288092,-0.005923,0.086881,-0.004205,-0.030211,0.184734,-0.152590,0.217827,1.718833,1.866783,-0.211206,-0.281516,-0.440258,-0.679303,0.180236,-0.162632,-0.173038,0.061275,-0.238182,0.477721,0.614971,0.569999,-0.094632,0.035688,0.299999,0.299999,-0.049999,-0.049999
0.276670,0.275993,-0.006133,0.087661,-0.005399,-0.030196,0.185967,-0.154024,0.230690,1.729787,1.878283,-0.224083,-0.293983,-0.439690,-0.681501,0.183986,-0.165882,-0.173643,0.061318,-0.238226,0.475066,0.610408,0.564118,-0.095020,0.035322,0.299999,0.299999,-0.049999,-0.050000
0.263556,0.263505,-0.006217,0.088195,-0.006561,-0.030321,0.187097,-0.155402,0.243740,1.741457,1.889611,-0.237399,-0.306802,-0.439739,-0.683192,0.187721,-0.169125,-0.174144,0.061355,-0.238204,0.472272,0.605934,0.558659,-0.095396,0.034946,0.299999,0.300000,-0.050000,-0.050000
0.248930,0.250216,-0.006046,0.088237,-0.007663,-0.030724,0.188021,-0.156671,0.257187,1.754581,1.900614,-0.251616,-0.320345,-0.441026,-0.683870,0.191433,-0.172363,-0.174439,0.061380,-0.238049,0.469192,0.601632,0.554039,-0.095746,0.034549,0.300000,0.300000,-0.050000,-0.050000
0.233773,0.236189,-0.006205,0.088425,-0.009334,-0.030566,0.188987,-0.157932,0.270269,1.768342,1.911855,-0.266371,-0.334133,-0.441482,-0.684864,0.195345,-0.175894,-0.174691,0.061600,-0.238700,0.465887,0.598074,0.550383,-0.096194,0.034143,0.300000,0.300000,-0.050000,-0.050000
0.218357,0.221798,-0.006529,0.088686,-0.011291,-0.030126,0.189975,-0.159187,0.283162,1.782417,1.923211,-0.281390,-0.348037,-0.441521,-0.686016,0.199355,-0.179570,-0.174923,0.061918,-0.239754,0.462472,0.594890,0.547212,-0.096691,0.033733,0.300000,0.300000,-0.050000,-0.050000
0.202180,0.207297,-0.007104,0.088126,-0.013567,-0.029786,0.190487,-0.159998,0.295134,1.795056,1.934552,-0.296615,-0.361903,-0.442167,-0.687415,0.203338,-0.183056,-0.175043,0.062394,-0.241386,0.459069,0.592203,0.545058,-0.097258,0.033342,0.300000,0.300000,-0.050000,-0.050000
0.185585,0.192304,-0.008013,0.087256,-0.016007,-0.028929,0.190930,-0.160598,0.306725,1.806706,1.945805,-0.311738,-0.375749,-0.442733,-0.688859,0.207085,-0.186626,-0.175049,0.062870,-0.243082,0.455574,0.590020,0.543273,-0.097812,0.032946,0.300000,0.300000,-0.050000,-0.050000
0.168156,0.176328,-0.009590,0.085767,-0.018773,-0.027034,0.191235,-0.160776,0.317555,1.816379,1.956884,-0.326657,-0.389556,-0.443139,-0.690394,0.210357,-0.190363,-0.174828,0.063345,-0.244906,0.451893,0.588844,0.542221,-0.098341,0.032539,0.300000,0.300000,-0.050000,-0.050000
0.150465,0.161511,-0.010497,0.085249,-0.021120,-0.027672,0.191208,-0.161497,0.328912,1.825634,1.968659,-0.339960,-0.402854,-0.440274,-0.692102,0.212755,-0.193599,-0.175038,0.063886,-0.244516,0.448247,0.584946,0.540720,-0.098624,0.032119,0.300000,0.300000,-0.050000,-0.050000
0.132634,0.147263,-0.011070,0.085217,-0.023260,-0.029576,0.191014,-0.162491,0.340538,1.834687,1.980790,-0.352464,-0.415906,-0.435772,-0.693897,0.214716,-0.196585,-0.175463,0.064461,-0.243019,0.444615,0.579683,0.538994,-0.098784,0.031693,0.300000,0.300000,-0.050000,-0.050000
0.116956,0.133343,-0.012565,0.084048,-0.026020,-0.029848,0.190609,-0.162026,0.349586,1.843444,1.990683,-0.364529,-0.427496,-0.432307,-0.695320,0.216933,-0.198935,-0.176428,0.065228,-0.241802,0.441199,0.576651,0.537456,-0.098912,0.031287,0.300000,0.300000,-0.050000,-0.050000
0.101829,0.119782,-0.013945,0.082678,-0.028715,-0.030123,0.189908,-0.161363,0.358019,1.851892,1.999936,-0.376036,-0.438373,-0.429207,-0.696625,0.218805,-0.201113,-0.177363,0.065976,-0.240503,0.437793,0.573830,0.535966,-0.099017,0.030878,0.300000,0.300000,-0.050000,-0.050000
0.087822,0.106959,-0.015096,0.080909,-0.031277,-0.030404,0.188614,-0.160306,0.365212,1.859714,2.007897,-0.386410,-0.447810,-0.426843,-0.697694,0.219982,-0.202943,-0.178238,0.066683,-0.239043,0.434415,0.571434,0.534577,-0.099076,0.030466,0.300000,0.300000,-0.050000,-0.050000
0.075386,0.094061,-0.016216,0.078558,-0.034092,-0.029717,0.187579,-0.158718,0.372507,1.867065,2.013906,-0.395745,-0.454713,-0.424939,-0.697481,0.220810,-0.204085,-0.179029,0.067148,-0.237741,0.429196,0.569081,0.530864,-0.099150,0.029725,0.300000,0.300000,-0.050000,-0.050000
0.063740,0.081128,-0.017321,0.075918,-0.037035,-0.028546,0.186674,-0.156864,0.379852,1.874179,2.018935,-0.404556,-0.460345,-0.423266,-0.696626,0.221463,-0.204882,-0.179778,0.067491,-0.236519,0.423056,0.566749,0.525989,-0.099233,0.028820,0.300000,0.300000,-0.050000,-0.050000
0.053058,0.070733,-0.017206,0.074048,-0.039356,-0.028729,0.185296,-0.155454,0.384459,1.879492,2.021983,-0.411297,-0.464228,-0.422083,-0.695517,0.221235,-0.206050,-0.180709,0.068382,-0.235451,0.417734,0.564686,0.522162,-0.099315,0.028052,0.300000,0.300000,-0.050000,-0.050000
0.042812,0.060842,-0.016954,0.072290,-0.041542,-0.028817,0.183723,-0.154189,0.388626,1.884076,2.024421,-0.417296,-0.467475,-0.420962,-0.694174,0.220807,-0.207119,-0.181803,0.069355,-0.234376,0.412681,0.562759,0.518947,-0.099387,0.027332,0.300000,0.300000,-0.050000,-0.050000
0.033425,0.051949,-0.016431,0.070751,-0.043459,-0.028715,0.181757,-0.153208,0.391916,1.887208,2.025641,-0.421818,-0.469456,-0.419965,-0.692359,0.219977,-0.207990,-0.183224,0.070491,-0.233283,0.408160,0.561104,0.516951,-0.099441,0.026707,0.300000,0.300000,-0.050000,-0.050000
0.025233,0.044296,-0.015873,0.069457,-0.044687,-0.028561,0.179751,-0.152711,0.393829,1.888417,2.026375,-0.424493,-0.470399,-0.418390,-0.690700,0.218953,-0.208324,-0.184913,0.071162,-0.232199,0.404107,0.559795,0.515881,-0.099478,0.026156,0.300000,0.300000,-0.050000,-0.050000
0.017633,0.037259,-0.015298,0.068287,-0.045571,-0.028379,0.177724,-0.152457,0.395054,1.888666,2.026867,-0.426245,-0.470823,-0.416525,-0.689117,0.217832,-0.208391,-0.186737,0.071600,-0.231121,0.400287,0.558657,0.515274,-0.099506,0.025643,0.300000,0.300000,-0.050000,-0.050000
0.012374,0.033312,-0.014948,0.067551,-0.045693,-0.028345,0.175936,-0.152523,0.393736,1.886608,2.026594,-0.424889,-0.468890,-0.414920,-0.687291,0.216874,-0.207275,-0.188703,0.071518,-0.230428,0.397456,0.558793,0.515603,-0.099542,0.025267,0.300000,0.300000,-0.050000,-0.050000
0.008101,0.030240,-0.014570,0.066871,-0.045503,-0.028382,0.174076,-0.152566,0.391639,1.884377,2.025981,-0.422594,-0.466150,-0.413268,-0.685615,0.215944,-0.205873,-0.190754,0.071478,-0.229945,0.395211,0.559414,0.516396,-0.099589,0.024976,0.300000,0.300000,-0.050000,-0.050000
0.005807,0.028924,-0.014133,0.066303,-0.044689,-0.028559,0.172076,-0.152562,0.387987,1.881801,2.024692,-0.418423,-0.461795,-0.411522,-0.684240,0.215074,-0.203900,-0.192971,0.071524,-0.229881,0.394141,0.561002,0.518118,-0.099658,0.024859,0.300000,0.300000,-0.050000,-0.050000
0.005647,0.029349,-0.013825,0.065211,-0.044001,-0.028314,0.170093,-0.152521,0.382610,1.878528,2.021940,-0.412469,-0.455853,-0.410223,-0.683137,0.214209,-0.201773,-0.194893,0.071578,-0.230626,0.394068,0.563230,0.519507,-0.099782,0.024869,0.300000,0.300000,-0.050000,-0.050000
0.006557,0.030645,-0.013581,0.063856,-0.043378,-0.027857,0.168120,-0.152461,0.376373,1.874909,2.018456,-0.405626,-0.449118,-0.409148,-0.682170,0.213348,-0.199571,-0.196665,0.071634,-0.231775,0.394495,0.565778,0.520729,-0.099935,0.024943,0.300000,0.300000,-0.050000,-0.050000
0.008739,0.034390,-0.012972,0.062757,-0.042091,-0.029125,0.165195,-0.152740,0.367135,1.870124,2.013891,-0.396846,-0.442419,-0.408970,-0.683388,0.212227,-0.198265,-0.197418,0.071792,-0.233109,0.399264,0.568749,0.525146,-0.099969,0.025714,0.300000,0.300000,-0.050000,-0.049999
0.011791,0.038624,-0.012719,0.061730,-0.041105,-0.030102,0.162902,-0.152896,0.357593,1.865245,2.008772,-0.387462,-0.435003,-0.408747,-0.684687,0.211119,-0.196702,-0.198108,0.071882,-0.234435,0.404102,0.571546,0.528942,-0.099993,0.026478,0.300000,0.300000,-0.050000,-0.049998
0.016589,0.043842,-0.013176,0.060846,-0.040717,-0.030499,0.161866,-0.152806,0.347427,1.860168,2.002536,-0.376855,-0.426141,-0.408435,-0.686149,0.210034,-0.194621,-0.198674,0.071837,-0.235750,0.409085,0.574002,0.531507,-0.099995,0.027226,0.300000,0.300000,-0.050000,-0.049998
0.022897,0.050146,-0.013796,0.060519,-0.040378,-0.030719,0.161558,-0.152780,0.336905,1.854731,1.996331,-0.365621,-0.416461,-0.408057,-0.687156,0.208935,-0.192188,-0.199191,0.071715,-0.236989,0.413795,0.576196,0.533520,-0.099996,0.027917,0.300000,0.300000,-0.050000,-0.049999
0.029964,0.056996,-0.014498,0.060470,-0.040062,-0.030851,0.161613,-0.152786,0.326198,1.849109,1.990137,-0.354067,-0.406365,-0.407647,-0.687936,0.207828,-0.189579,-0.199684,0.071554,-0.238190,0.418370,0.578262,0.535258,-0.099996,0.028579,0.300000,0.300000,-0.050000,-0.049999
0.038531,0.063233,-0.015644,0.059589,-0.040067,-0.028267,0.162437,-0.151876,0.313546,1.844999,1.983798,-0.345107,-0.396351,-0.411057,-0.687687,0.208299,-0.187100,-0.200280,0.071320,-0.242393,0.422286,0.584801,0.538117,-0.099998,0.029173,0.300000,0.300000,-0.050000,-0.050000
0.047010,0.069868,-0.016316,0.059055,-0.039777,-0.026336,0.163013,-0.151177,0.301091,1.840399,1.977764,-0.336029,-0.386468,-0.414127,-0.687330,0.208512,-0.184618,-0.200833,0.071079,-0.246309,0.426019,0.590683,0.541068,-0.100000,0.029744,0.300000,0.300000,-0.050000,-0.050000
0.055305,0.077295,-0.016040,0.059219,-0.038901,-0.025717,0.163091,-0.150898,0.289037,1.834823,1.972344,-0.326723,-0.376855,-0.416515,-0.686758,0.208207,-0.182131,-0.201298,0.070823,-0.249647,0.429383,0.595241,0.544198,-0.100000,0.030267,0.300000,0.300000,-0.050000,-0.050000
0.063791,0.084820,-0.015448,0.059585,-0.038132,-0.025302,0.163008,-0.150792,0.277509,1.829243,1.967327,-0.317494,-0.367943,-0.418411,-0.686226,0.208110,-0.179749,-0.201691,0.070567,-0.252313,0.432504,0.598555,0.547067,-0.100000,0.030755,0.300000,0.300000,-0.050000,-0.050000
0.072375,0.092397,-0.014698,0.060052,-0.037416,-0.024990,0.162844,-0.150772,0.266241,1.823659,1.962511,-0.308303,-0.359379,-0.420062,-0.685715,0.208117,-0.177420,-0.202047,0.070311,-0.254645,0.435503,0.601246,0.549806,-0.100000,0.031226,0.300000,0.300000,-0.050000,-0.050000
0.079866,0.098803,-0.013958,0.060443,-0.036936,-0.024585,0.162796,-0.150647,0.256663,1.818502,1.957653,-0.300205,-0.352766,-0.421910,-0.685015,0.208627,-0.175520,-0.202331,0.070020,-0.256316,0.438035,0.602679,0.551725,-0.099999,0.031627,0.300000,0.300000,-0.050000,-0.050000
0.087100,0.104856,-0.013160,0.060743,-0.036526,-0.024023,0.162889,-0.150552,0.247712,1.813756,1.953276,-0.292573,-0.346668,-0.423758,-0.684326,0.209222,-0.173755,-0.202622,0.069706,-0.257907,0.440480,0.603788,0.553876,-0.099999,0.032025,0.300000,0.300000,-0.050000,-0.050000
0.093824,0.110204,-0.012248,0.060863,-0.036258,-0.023149,0.163264,-0.150517,0.240013,1.809832,1.949863,-0.285870,-0.341599,-0.425603,-0.683658,0.209986,-0.172257,-0.202925,0.069349,-0.259340,0.442748,0.604249,0.556490,-0.099999,0.032417,0.300000,0.300000,-0.050000,-0.050000
0.099442,0.114482,-0.011774,0.061118,-0.035977,-0.022614,0.164024,-0.150642,0.233518,1.806826,1.947804,-0.280476,-0.338226,-0.427132,-0.683624,0.210922,-0.171189,-0.203261,0.069080,-0.260416,0.444472,0.604435,0.558183,-0.099999,0.032723,0.300000,0.300000,-0.050000,-0.050000
0.104512,0.118227,-0.011518,0.061442,-0.035690,-0.022248,0.164977,-0.150848,0.227622,1.804276,1.946421,-0.275733,-0.335699,-0.428504,-0.683907,0.211945,-0.170335,-0.203614,0.068857,-0.261314,0.445925,0.604484,0.559418,-0.099998,0.032986,0.300000,0.300000,-0.050000,-0.050000
0.107436,0.120413,-0.011602,0.061674,-0.035673,-0.022118,0.166411,-0.150754,0.223601,1.802684,1.945255,-0.273190,-0.335225,-0.429709,-0.683920,0.213085,-0.170068,-0.203996,0.068538,-0.261663,0.446971,0.604558,0.559905,-0.099997,0.033192,0.300000,0.300000,-0.050000,-0.050000
0.109878,0.122108,-0.011762,0.061846,-0.035691,-0.022018,0.167887,-0.150646,0.220071,1.801173,1.944180,-0.271277,-0.335209,-0.430709,-0.683938,0.214110,-0.169931,-0.204378,0.068214,-0.261890,0.447952,0.604665,0.560306,-0.099994,0.033390,0.300000,0.300000,-0.050000,-0.050000
0.111350,0.122816,-0.012076,0.061900,-0.035779,-0.021977,0.169447,-0.150512,0.217526,1.799827,1.943290,-0.270628,-0.336108,-0.431299,-0.683965,0.214902,-0.170051,-0.204759,0.067879,-0.261875,0.448799,0.604838,0.560534,-0.099990,0.033573,0.300000,0.300000,-0.050000,-0.050000
0.111880,0.122913,-0.012354,0.061874,-0.035949,-0.021919,0.170784,-0.150057,0.215871,1.798915,1.942511,-0.270775,-0.337466,-0.431873,-0.683976,0.215300,-0.170250,-0.205147,0.067576,-0.261788,0.449563,0.604970,0.560852,-0.099987,0.033748,0.300000,0.300000,-0.050000,-0.050000
0.111938,0.122704,-0.012614,0.061808,-0.036158,-0.021853,0.172010,-0.149442,0.214661,1.798221,1.941788,-0.271322,-0.339053,-0.432440,-0.683978,0.215500,-0.170487,-0.205538,0.067289,-0.261667,0.450284,0.605080,0.561214,-0.099984,0.033920,0.300000,0.300000,-0.050000,-0.050000
